time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
116889304,2,8,37.4117126,-121.9947380,1,0.04,28.7,197,194,297,0,-4,-27,37.4117162,-121.9947208
116889813,2,8,37.4117127,-121.9947379,1,0.02,28.7,197,194,297,2,-1,-34,37.4117162,-121.9947208
116897048,2,8,37.4117127,-121.9947379,1,0.02,28.7,197,194,297,2,-1,-34,37.4117162,-121.9947208
117091617,2,8,37.4117128,-121.9947378,1,0.04,28.7,197,194,297,0,-4,-37,37.4117162,-121.9947208
117293824,2,8,37.4117128,-121.9947377,1,0.02,28.7,197,194,298,0,-2,-29,37.4117162,-121.9947208
117395160,2,8,37.4117129,-121.9947377,1,0.05,28.7,197,194,298,1,-5,-31,37.4117162,-121.9947208
117495624,2,8,37.4117130,-121.9947376,2,0.00,28.7,197,194,298,0,0,-32,37.4117162,-121.9947208
117596875,2,8,37.4117131,-121.9947376,2,0.08,28.7,197,194,298,7,-3,-31,37.4117162,-121.9947208
117798022,2,8,37.4117132,-121.9947375,2,0.08,28.7,197,194,298,7,1,-30,37.4117162,-121.9947208
117998800,2,8,37.4117131,-121.9947375,2,0.02,28.7,197,194,298,1,-1,-18,37.4117162,-121.9947208
118200366,2,8,37.4117130,-121.9947376,2,0.05,28.7,197,194,298,-4,-2,-18,37.4117162,-121.9947208
118301388,2,8,37.4117131,-121.9947376,2,0.01,28.7,197,193,298,1,0,-12,37.4117162,-121.9947208
118503032,2,8,37.4117130,-121.9947376,2,0.07,28.7,197,193,298,-6,-4,-22,37.4117162,-121.9947208
118603791,2,8,37.4117130,-121.9947377,2,0.03,28.7,197,193,298,0,-3,-21,37.4117162,-121.9947208
118806449,2,8,37.4117130,-121.9947378,2,0.03,28.7,197,193,298,-2,-1,-23,37.4117162,-121.9947208
118906474,2,8,37.4117131,-121.9947379,2,0.06,28.7,197,193,297,6,-3,-26,37.4117162,-121.9947208
119007458,2,8,37.4117130,-121.9947380,2,0.07,28.7,197,193,297,-5,-4,-27,37.4117162,-121.9947208
119031005,2,8,37.4117130,-121.9947380,2,0.07,28.7,197,193,297,-5,-4,-27,37.4117162,-121.9947208
119108278,2,8,37.4117129,-121.9947380,2,0.06,28.7,197,193,297,-6,0,-20,37.4117162,-121.9947208
119189153,2,8,37.4117129,-121.9947381,2,0.10,28.7,197,193,297,6,-7,-23,37.4117162,-121.9947208
119290115,2,8,37.4117128,-121.9947382,2,0.06,28.7,197,193,297,-5,-3,-29,37.4117162,-121.9947208
119391338,2,8,37.4117127,-121.9947383,2,0.09,28.7,197,193,297,3,-8,-32,37.4117162,-121.9947208
119491803,2,8,37.4117126,-121.9947384,2,0.10,28.7,197,193,297,-9,-3,-32,37.4117162,-121.9947208
119592941,2,8,37.4117125,-121.9947384,2,0.06,28.7,197,193,297,-5,-3,-35,37.4117162,-121.9947208
119693613,2,8,37.4117124,-121.9947384,2,0.03,28.7,197,193,297,3,-1,-35,37.4117162,-121.9947208
119794023,2,8,37.4117123,-121.9947385,2,0.07,28.7,197,193,297,0,-7,-32,37.4117162,-121.9947208
119894735,2,8,37.4117123,-121.9947384,2,0.08,28.7,197,193,297,3,7,-29,37.4117162,-121.9947208
119995693,2,8,37.4117122,-121.9947384,2,0.03,28.7,197,192,297,-2,-2,-30,37.4117162,-121.9947208
120197302,2,8,37.4117121,-121.9947385,2,0.12,28.7,197,192,296,-7,-10,-39,37.4117162,-121.9947208
120297884,2,8,37.4117120,-121.9947385,2,0.10,28.7,197,192,296,-9,-4,-34,37.4117162,-121.9947208
120499614,2,8,37.4117120,-121.9947386,2,0.12,28.7,197,192,296,2,-11,-37,37.4117162,-121.9947208
120600427,2,8,37.4117120,-121.9947387,2,0.03,28.7,197,192,296,0,-3,-35,37.4117162,-121.9947208
120700993,2,8,37.4117120,-121.9947386,2,0.04,28.7,197,192,296,3,-2,-44,37.4117162,-121.9947208
120801668,2,8,37.4117119,-121.9947386,2,0.04,28.7,197,192,296,-4,0,-46,37.4117162,-121.9947208
121103080,2,8,37.4117119,-121.9947387,2,0.12,28.7,197,192,296,-4,-11,-49,37.4117162,-121.9947208
121167722,2,8,37.4117119,-121.9947387,2,0.12,28.7,197,192,296,-4,-11,-49,37.4117162,-121.9947208
121203721,2,8,37.4117118,-121.9947387,2,0.05,28.7,197,192,296,-4,-3,-46,37.4117162,-121.9947208
121505055,2,8,37.4117117,-121.9947387,2,0.07,28.7,197,192,295,-3,-7,-50,37.4117162,-121.9947208
121686320,2,8,37.4117117,-121.9947388,2,0.17,28.7,197,192,295,6,-15,-47,37.4117162,-121.9947208
121888237,2,8,37.4117117,-121.9947389,2,0.11,28.7,197,192,295,0,-11,-37,37.4117162,-121.9947208
121989106,2,8,37.4117118,-121.9947388,2,0.09,28.7,197,192,295,8,4,-40,37.4117162,-121.9947208
122089974,2,8,37.4117117,-121.9947388,2,0.06,28.7,197,192,295,1,-6,-39,37.4117162,-121.9947208
122190886,2,8,37.4117118,-121.9947388,2,0.03,28.7,197,192,295,2,2,-38,37.4117162,-121.9947208
122291897,2,8,37.4117118,-121.9947387,2,0.04,28.7,197,192,295,-1,-3,-34,37.4117162,-121.9947208
122392507,2,8,37.4117118,-121.9947388,2,0.12,28.7,197,192,295,-3,-12,-37,37.4117162,-121.9947208
122493178,2,8,37.4117119,-121.9947387,2,0.04,28.7,197,192,294,4,2,-31,37.4117162,-121.9947208
122593566,2,8,37.4117119,-121.9947388,2,0.11,28.7,197,192,294,2,-10,-37,37.4117162,-121.9947208
122795430,2,8,37.4117121,-121.9947387,2,0.13,28.7,197,192,294,13,2,-40,37.4117162,-121.9947208
122895919,2,8,37.4117123,-121.9947386,2,0.14,28.7,197,192,294,14,2,-38,37.4117162,-121.9947208
123097507,2,8,37.4117124,-121.9947386,2,0.06,28.7,197,192,294,5,-3,-36,37.4117162,-121.9947208
123198583,2,8,37.4117123,-121.9947386,2,0.14,28.7,197,192,294,-9,-10,-34,37.4117162,-121.9947208
123303494,2,8,37.4117123,-121.9947386,2,0.07,28.7,197,192,294,-3,-6,-31,37.4117162,-121.9947208
123601661,2,8,37.4117124,-121.9947385,2,0.05,28.7,197,192,294,3,-4,-24,37.4117162,-121.9947208
123702847,2,8,37.4117125,-121.9947385,2,0.03,28.7,197,192,294,3,1,-25,37.4117162,-121.9947208
123884176,2,8,37.4117126,-121.9947385,2,0.02,28.7,197,192,293,0,-2,-18,37.4117162,-121.9947208
124085532,2,8,37.4117125,-121.9947384,2,0.15,28.7,197,192,293,-15,-3,-6,37.4117162,-121.9947208
124186656,2,8,37.4117127,-121.9947384,2,0.14,28.7,197,192,293,4,-14,-23,37.4117162,-121.9947208
124490048,2,8,37.4117128,-121.9947383,2,0.08,28.7,197,192,293,5,-6,-20,37.4117162,-121.9947208
124691199,2,8,37.4117130,-121.9947382,2,0.10,28.7,197,192,293,10,1,-23,37.4117162,-121.9947208
124791745,2,8,37.4117130,-121.9947381,2,0.02,28.7,197,192,293,2,-1,-30,37.4117162,-121.9947208
124993154,2,8,37.4117130,-121.9947380,2,0.02,28.7,197,192,293,2,0,-31,37.4117162,-121.9947208
125194520,2,8,37.4117129,-121.9947380,2,0.11,28.7,197,192,292,-7,-8,-32,37.4117162,-121.9947208
125295522,2,8,37.4117129,-121.9947379,2,0.05,28.7,197,192,292,4,2,-32,37.4117162,-121.9947208
