time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
161862281,2,8,37.4117637,-121.9948513,3,0.23,54.5,214,188,320,14,18,160,37.4117743,-121.9948443
161962819,2,8,37.4117637,-121.9948514,3,0.28,54.5,214,188,320,23,15,194,37.4117743,-121.9948443
162063520,2,8,37.4117637,-121.9948513,3,0.27,54.5,214,188,320,17,21,223,37.4117743,-121.9948443
162164381,2,8,37.4117636,-121.9948512,3,0.29,54.5,214,188,320,19,22,246,37.4117743,-121.9948443
162265440,2,8,37.4117634,-121.9948512,3,0.27,54.5,214,188,320,24,13,259,37.4117743,-121.9948443
162365760,2,8,37.4117632,-121.9948513,3,0.36,54.5,214,188,320,34,11,264,37.4117743,-121.9948443
162466590,2,8,37.4117631,-121.9948512,3,0.37,54.5,214,188,320,32,18,257,37.4117743,-121.9948443
162471192,2,8,37.4117631,-121.9948512,3,0.37,54.5,214,188,320,32,18,257,37.4117743,-121.9948443
162567368,2,8,37.4117629,-121.9948513,3,0.36,54.5,214,188,320,35,6,241,37.4117743,-121.9948443
162668076,2,8,37.4117628,-121.9948514,3,0.31,54.5,214,188,320,31,1,223,37.4117743,-121.9948443
162769402,2,8,37.4117625,-121.9948514,3,0.11,54.5,214,188,320,6,9,201,37.4117743,-121.9948443
162870076,2,8,37.4117620,-121.9948512,3,0.19,54.5,214,188,320,-11,15,176,37.4117743,-121.9948443
162971078,2,8,37.4117614,-121.9948510,3,0.34,54.5,214,188,320,-30,16,138,37.4117743,-121.9948443
163071404,2,8,37.4117609,-121.9948508,3,0.33,54.5,214,188,319,-27,19,110,37.4117743,-121.9948443
163171757,2,8,37.4117607,-121.9948505,3,0.35,54.5,214,188,319,-18,30,99,37.4117743,-121.9948443
163272223,2,8,37.4117605,-121.9948500,3,0.48,54.5,214,188,320,-16,45,99,37.4117743,-121.9948443
163372443,2,8,37.4117604,-121.9948493,3,0.57,54.5,214,188,320,-10,56,89,37.4117743,-121.9948443
163473339,2,8,37.4117607,-121.9948488,3,0.51,54.5,214,188,320,34,38,83,37.4117743,-121.9948443
163574260,2,8,37.4117615,-121.9948484,3,0.96,29.8,214,188,321,92,26,79,37.4117743,-121.9948443
163674716,2,8,37.4117628,-121.9948485,3,1.72,358.8,214,189,321,170,-26,31,37.4117743,-121.9948443
163775628,2,8,37.4117650,-121.9948493,3,3.16,348.7,214,189,321,307,-78,-53,37.4117743,-121.9948443
163876378,2,8,37.4117680,-121.9948503,3,4.07,345.8,214,189,321,392,-108,-124,37.4117743,-121.9948443
163977110,2,8,37.4117720,-121.9948515,3,5.14,346.8,214,189,321,502,-112,-173,37.4117743,-121.9948443
164077171,2,8,37.4117768,-121.9948528,4,5.81,347.7,214,189,321,570,-114,-202,37.4117743,-121.9948443
164178334,2,8,37.4117818,-121.9948539,4,5.91,349.3,214,189,321,585,-88,-227,37.4117743,-121.9948443
164279076,2,8,37.4117871,-121.9948542,4,6.13,353.8,214,189,321,612,-23,-251,37.4117743,-121.9948443
164359566,2,8,37.4117926,-121.9948539,5,6.28,358.9,214,189,320,626,41,-270,37.4117743,-121.9948443
164460027,2,8,37.4117989,-121.9948529,5,7.08,3.9,214,189,320,700,102,-260,37.4117743,-121.9948443
164561761,2,8,37.4118056,-121.9948514,5,7.71,10.1,214,189,320,759,136,-267,37.4117743,-121.9948443
164595406,2,8,37.4118056,-121.9948514,5,7.71,10.1,214,189,320,759,136,-267,37.4117743,-121.9948443
164661818,2,8,37.4118127,-121.9948497,5,7.97,11.2,214,189,319,781,155,-263,37.4117743,-121.9948443
164762787,2,8,37.4118203,-121.9948478,6,8.45,10.9,214,190,319,829,160,-262,37.4117743,-121.9948443
164863598,2,8,37.4118277,-121.9948462,6,8.56,9.8,214,190,319,844,147,-276,37.4117743,-121.9948443
164964474,2,8,37.4118353,-121.9948444,6,8.88,11.1,214,190,319,871,172,-294,37.4117743,-121.9948443
165064711,2,8,37.4118433,-121.9948424,7,9.26,12.2,214,190,319,905,196,-296,37.4117743,-121.9948443
165165306,2,8,37.4118515,-121.9948400,7,9.63,13.0,214,190,319,938,217,-321,37.4117743,-121.9948443
165265916,2,8,37.4118601,-121.9948374,8,9.97,14.0,214,190,319,967,242,-338,37.4117743,-121.9948443
165366067,2,8,37.4118693,-121.9948345,8,10.44,14.2,214,190,318,1012,257,-326,37.4117743,-121.9948443
165467147,2,8,37.4118783,-121.9948321,8,10.52,11.4,214,190,318,1031,209,-368,37.4117743,-121.9948443
165567722,2,8,37.4118873,-121.9948298,9,10.65,11.0,214,190,318,1046,204,-429,37.4117743,-121.9948443
165668365,2,8,37.4118961,-121.9948278,10,10.59,9.1,214,190,318,1045,168,-531,37.4117743,-121.9948443
165769019,2,8,37.4119049,-121.9948261,10,10.19,8.9,214,190,318,1006,159,-580,37.4117743,-121.9948443
165869060,2,8,37.4119134,-121.9948241,11,9.90,11.5,214,190,318,970,198,-604,37.4117743,-121.9948443
165969411,2,8,37.4119219,-121.9948219,12,9.86,12.0,214,190,317,964,206,-607,37.4117743,-121.9948443
166069615,2,8,37.4119305,-121.9948197,12,9.93,10.7,214,190,317,976,185,-620,37.4117743,-121.9948443
166170400,2,8,37.4119393,-121.9948177,13,10.00,10.6,214,190,317,982,185,-624,37.4117743,-121.9948443
166271078,2,8,37.4119483,-121.9948157,14,10.37,10.3,214,190,317,1020,186,-621,37.4117743,-121.9948443
166371984,2,8,37.4119575,-121.9948136,14,10.60,10.7,214,189,317,1041,197,-616,37.4117743,-121.9948443
166472643,2,8,37.4119667,-121.9948118,15,10.69,8.7,214,189,316,1056,163,-639,37.4117743,-121.9948443
166573449,2,8,37.4119761,-121.9948099,16,10.74,9.7,214,189,316,1059,182,-638,37.4117743,-121.9948443
166674261,2,8,37.4119856,-121.9948080,16,10.85,8.6,214,189,316,1072,163,-638,37.4117743,-121.9948443
166738678,2,8,37.4119856,-121.9948080,16,10.85,8.6,214,189,316,1072,163,-638,37.4117743,-121.9948443
166775239,2,8,37.4119954,-121.9948061,17,11.13,9.1,214,189,316,1099,176,-638,37.4117743,-121.9948443
166876055,2,8,37.4120052,-121.9948044,18,11.41,8.4,214,188,316,1129,167,-646,37.4117743,-121.9948443
166976526,2,8,37.4120153,-121.9948026,19,11.42,8.8,214,188,315,1129,175,-645,37.4117743,-121.9948443
167057307,2,8,37.4120258,-121.9948008,19,11.78,7.9,214,188,315,1167,162,-637,37.4117743,-121.9948443
167177673,2,8,37.4120367,-121.9947988,20,12.05,8.1,214,188,315,1192,171,-616,37.4117743,-121.9948443
167257943,2,8,37.4120474,-121.9947969,20,11.97,8.3,214,187,315,1185,173,-597,37.4117743,-121.9948443
167358147,2,8,37.4120582,-121.9947951,21,12.20,7.0,214,187,315,1210,150,-583,37.4117743,-121.9948443
167458244,2,8,37.4120690,-121.9947935,22,12.35,6.4,215,187,315,1228,139,-586,37.4117743,-121.9948443
167559233,2,8,37.4120802,-121.9947921,22,12.59,5.5,215,186,315,1253,122,-571,37.4117743,-121.9948443
167659718,2,8,37.4120916,-121.9947910,23,12.76,4.0,215,186,315,1272,90,-538,37.4117743,-121.9948443
167759650,2,8,37.4121030,-121.9947899,23,12.89,4.5,215,186,315,1284,101,-526,37.4117743,-121.9948443
167860282,2,8,37.4121149,-121.9947883,24,13.22,6.2,215,185,315,1314,144,-498,37.4117743,-121.9948443
167960326,2,8,37.4121270,-121.9947864,24,13.66,6.9,215,185,314,1356,165,-475,37.4117743,-121.9948443
168060678,2,8,37.4121398,-121.9947845,25,14.35,7.1,215,185,314,1424,178,-413,37.4117743,-121.9948443
168161203,2,8,37.4121532,-121.9947823,25,14.75,7.5,215,185,314,1462,195,-372,37.4117743,-121.9948443
168261538,2,8,37.4121664,-121.9947804,25,14.85,7.7,215,185,314,1471,200,-319,37.4117743,-121.9948443
168362020,2,8,37.4121800,-121.9947777,25,14.97,9.0,215,184,313,1479,234,-258,37.4117743,-121.9948443
168462938,2,8,37.4121939,-121.9947748,25,15.10,8.8,215,184,313,1492,233,-208,37.4117743,-121.9948443
168564260,2,8,37.4122075,-121.9947719,26,15.39,9.2,215,184,312,1519,248,-200,37.4117743,-121.9948443
168664009,2,8,37.4122212,-121.9947687,26,15.25,10.1,215,184,312,1502,268,-224,37.4117743,-121.9948443
168764352,2,8,37.4122340,-121.9947656,26,15.06,9.9,215,183,312,1483,260,-364,37.4117743,-121.9948443
168865419,2,8,37.4122460,-121.9947629,27,14.25,9.7,215,183,311,1405,242,-501,37.4117743,-121.9948443
168892791,2,8,37.4122460,-121.9947629,27,14.25,9.7,215,183,311,1405,242,-501,37.4117743,-121.9948443
168965868,2,8,37.4122571,-121.9947603,28,13.11,10.8,215,183,311,1288,246,-603,37.4117743,-121.9948443
169066951,2,8,37.4122665,-121.9947588,29,10.87,6.8,215,183,312,1079,129,-704,37.4117743,-121.9948443
169167834,2,8,37.4122745,-121.9947583,30,9.42,3.5,215,183,312,940,58,-764,37.4117743,-121.9948443
169269028,2,8,37.4122825,-121.9947578,31,9.37,3.7,215,183,312,935,61,-777,37.4117743,-121.9948443
169369470,2,8,37.4122911,-121.9947567,31,9.63,6.4,215,183,312,957,107,-715,37.4117743,-121.9948443
169469569,2,8,37.4123003,-121.9947550,32,9.96,8.3,215,183,312,985,145,-634,37.4117743,-121.9948443
169570386,2,8,37.4123097,-121.9947530,32,10.13,9.4,215,183,312,999,167,-551,37.4117743,-121.9948443
169671199,2,8,37.4123194,-121.9947508,32,10.33,10.1,215,182,312,1017,181,-447,37.4117743,-121.9948443
169771926,2,8,37.4123291,-121.9947484,33,10.50,10.8,215,182,312,1031,197,-363,37.4117743,-121.9948443
169872188,2,8,37.4123390,-121.9947460,33,10.63,10.2,215,182,312,1046,188,-281,37.4117743,-121.9948443
169972621,2,8,37.4123489,-121.9947439,33,10.81,8.7,215,182,312,1068,164,-224,37.4117743,-121.9948443
170073100,2,8,37.4123589,-121.9947420,33,10.98,8.3,215,182,311,1086,158,-156,37.4117743,-121.9948443
170153602,2,8,37.4123689,-121.9947402,33,11.20,7.3,215,182,312,1110,142,-122,37.4117743,-121.9948443
170274094,2,8,37.4123788,-121.9947387,33,11.20,5.8,215,182,311,1115,115,-102,37.4117743,-121.9948443
170354273,2,8,37.4123888,-121.9947377,33,11.28,3.2,215,181,311,1126,64,-88,37.4117743,-121.9948443
170454843,2,8,37.4123987,-121.9947373,33,11.29,0.7,215,181,311,1129,15,-118,37.4117743,-121.9948443
170555641,2,8,37.4124084,-121.9947379,33,11.14,356.6,215,181,311,1112,-65,-152,37.4117743,-121.9948443
170656172,2,8,37.4124180,-121.9947393,33,11.07,352.1,215,181,310,1097,-150,-194,37.4117743,-121.9948443
170756965,2,8,37.4124273,-121.9947412,34,10.74,350.2,215,180,310,1058,-182,-227,37.4117743,-121.9948443
170857247,2,8,37.4124360,-121.9947440,34,10.45,345.9,215,180,310,1014,-254,-285,37.4117743,-121.9948443
170958022,2,8,37.4124449,-121.9947468,35,10.21,346.3,215,180,310,992,-241,-301,37.4117743,-121.9948443
171045380,2,8,37.4124449,-121.9947468,35,10.21,346.3,215,180,310,992,-241,-301,37.4117743,-121.9948443
171058868,2,8,37.4124536,-121.9947496,35,10.00,345.7,215,179,310,969,-246,-302,37.4117743,-121.9948443
171159972,2,8,37.4124622,-121.9947525,35,9.89,344.3,215,179,310,952,-266,-288,37.4117743,-121.9948443
171261024,2,8,37.4124707,-121.9947558,35,9.88,342.7,215,179,310,944,-293,-271,37.4117743,-121.9948443
171361554,2,8,37.4124790,-121.9947595,36,9.87,340.5,215,179,310,931,-329,-263,37.4117743,-121.9948443
171462288,2,8,37.4124869,-121.9947636,36,9.71,337.8,215,178,310,900,-366,-275,37.4117743,-121.9948443
171562601,2,8,37.4124949,-121.9947680,36,9.78,336.0,215,178,310,894,-397,-270,37.4117743,-121.9948443
171663158,2,8,37.4125027,-121.9947728,37,9.74,333.5,215,178,310,872,-434,-263,37.4117743,-121.9948443
171763315,2,8,37.4125103,-121.9947782,37,9.75,330.0,215,178,310,845,-487,-257,37.4117743,-121.9948443
171863837,2,8,37.4125174,-121.9947842,37,9.65,325.8,215,178,310,799,-542,-278,37.4117743,-121.9948443
171964802,2,8,37.4125240,-121.9947909,38,9.76,322.4,215,177,309,774,-594,-291,37.4117743,-121.9948443
172065666,2,8,37.4125307,-121.9947979,38,9.74,319.6,215,177,309,742,-631,-287,37.4117743,-121.9948443
172165688,2,8,37.4125368,-121.9948051,39,9.39,316.1,215,176,309,677,-651,-282,37.4117743,-121.9948443
172265867,2,8,37.4125424,-121.9948127,39,9.43,312.0,215,176,309,632,-700,-282,37.4117743,-121.9948443
172366626,2,8,37.4125476,-121.9948210,39,9.57,308.0,215,176,309,589,-753,-279,37.4117743,-121.9948443
172467580,2,8,37.4125523,-121.9948298,40,9.64,303.7,215,176,309,535,-802,-278,37.4117743,-121.9948443
172567976,2,8,37.4125568,-121.9948390,40,9.58,300.7,215,176,309,490,-823,-251,37.4117743,-121.9948443
172668494,2,8,37.4125612,-121.9948484,40,9.61,298.2,215,176,310,454,-847,-197,37.4117743,-121.9948443
172768551,2,8,37.4125651,-121.9948583,40,9.82,295.8,215,176,310,428,-884,-148,37.4117743,-121.9948443
172869112,2,8,37.4125685,-121.9948686,40,9.99,292.1,215,176,311,377,-926,-108,37.4117743,-121.9948443
172969808,2,8,37.4125715,-121.9948796,40,10.31,289.4,215,175,311,343,-972,-71,37.4117743,-121.9948443
173069847,2,8,37.4125746,-121.9948908,40,10.47,287.7,215,175,311,318,-997,-35,37.4117743,-121.9948443
173150915,2,8,37.4125772,-121.9949024,40,10.86,286.1,215,175,311,302,-1043,-4,37.4117743,-121.9948443
173196250,2,8,37.4125772,-121.9949024,40,10.86,286.1,215,175,311,302,-1043,-4,37.4117743,-121.9948443
173272058,2,8,37.4125798,-121.9949144,40,11.28,285.9,215,175,311,310,-1084,48,37.4117743,-121.9948443
173351998,2,8,37.4125829,-121.9949268,40,11.54,285.6,215,175,308,312,-1111,109,37.4117743,-121.9948443
173452749,2,8,37.4125859,-121.9949393,40,11.64,284.7,215,175,306,296,-1125,179,37.4117743,-121.9948443
173553421,2,8,37.4125891,-121.9949520,39,11.81,285.2,215,175,304,309,-1139,235,37.4117743,-121.9948443
173653926,2,8,37.4125923,-121.9949651,39,12.16,285.9,215,175,303,333,-1169,290,37.4117743,-121.9948443
173754068,2,8,37.4125957,-121.9949784,39,12.42,286.6,215,175,301,355,-1190,349,37.4117743,-121.9948443
173854635,2,8,37.4125991,-121.9949919,38,12.49,287.1,215,175,300,368,-1194,411,37.4117743,-121.9948443
173955720,2,8,37.4126028,-121.9950055,38,12.87,287.9,215,175,299,396,-1224,450,37.4117743,-121.9948443
174056446,2,8,37.4126069,-121.9950194,37,13.25,289.8,215,175,299,448,-1246,447,37.4117743,-121.9948443
174158032,2,8,37.4126113,-121.9950338,37,13.95,291.2,215,175,298,506,-1300,413,37.4117743,-121.9948443
174258736,2,8,37.4126155,-121.9950486,37,14.29,291.6,215,175,296,528,-1328,349,37.4117743,-121.9948443
174359455,2,8,37.4126197,-121.9950639,37,14.63,291.0,215,175,295,526,-1365,280,37.4117743,-121.9948443
174459903,2,8,37.4126238,-121.9950793,37,14.71,290.8,215,175,295,522,-1375,208,37.4117743,-121.9948443
174560765,2,8,37.4126276,-121.9950949,37,14.71,289.8,215,175,294,499,-1384,115,37.4117743,-121.9948443
174661025,2,8,37.4126313,-121.9951104,37,14.55,288.9,215,175,293,473,-1376,49,37.4117743,-121.9948443
174762482,2,8,37.4126348,-121.9951257,37,14.34,287.4,215,175,293,430,-1368,2,37.4117743,-121.9948443
174863031,2,8,37.4126378,-121.9951410,37,14.26,286.3,215,175,292,401,-1368,-76,37.4117743,-121.9948443
174963483,2,8,37.4126409,-121.9951561,38,14.01,285.6,215,175,291,377,-1349,-110,37.4117743,-121.9948443
175064906,2,8,37.4126436,-121.9951713,38,14.04,284.5,215,175,290,353,-1359,-139,37.4117743,-121.9948443
175165797,2,8,37.4126464,-121.9951864,38,13.85,283.2,215,174,289,317,-1348,-140,37.4117743,-121.9948443
175267231,2,8,37.4126490,-121.9952017,38,14.03,282.4,215,174,288,302,-1370,-133,37.4117743,-121.9948443
175333584,2,8,37.4126490,-121.9952017,38,14.03,282.4,215,174,288,302,-1370,-133,37.4117743,-121.9948443
175367827,2,8,37.4126517,-121.9952172,38,14.17,283.0,215,174,287,320,-1380,-133,37.4117743,-121.9948443
175448703,2,8,37.4126545,-121.9952327,39,14.01,282.7,215,174,287,309,-1367,-120,37.4117743,-121.9948443
175549394,2,8,37.4126571,-121.9952481,39,13.94,282.7,215,174,287,307,-1360,-103,37.4117743,-121.9948443
175649539,2,8,37.4126594,-121.9952635,39,13.97,281.1,215,174,286,269,-1371,-105,37.4117743,-121.9948443
175750213,2,8,37.4126619,-121.9952791,39,14.15,280.6,215,174,286,262,-1390,-59,37.4117743,-121.9948443
175850967,2,8,37.4126643,-121.9952947,39,13.98,280.7,215,174,286,261,-1374,-16,37.4117743,-121.9948443
175951362,2,8,37.4126659,-121.9953097,39,13.37,278.9,215,174,286,207,-1321,-128,37.4117743,-121.9948443
176051663,2,8,37.4126671,-121.9953237,39,12.13,277.0,215,173,286,148,-1204,-228,37.4117743,-121.9948443
176152206,2,8,37.4126680,-121.9953368,40,11.68,276.4,215,173,286,131,-1161,-258,37.4117743,-121.9948443
176253004,2,8,37.4126689,-121.9953497,40,11.43,275.6,215,173,286,113,-1138,-266,37.4117743,-121.9948443
176353272,2,8,37.4126690,-121.9953622,40,11.06,273.9,215,173,285,76,-1103,-347,37.4117743,-121.9948443
176453538,2,8,37.4126682,-121.9953733,41,9.57,269.9,215,173,286,-1,-957,-445,37.4117743,-121.9948443
176553988,2,8,37.4126669,-121.9953831,42,8.66,265.5,215,173,286,-67,-863,-479,37.4117743,-121.9948443
176654710,2,8,37.4126651,-121.9953923,42,8.49,260.9,215,173,286,-132,-839,-512,37.4117743,-121.9948443
176756162,2,8,37.4126621,-121.9954011,43,8.15,254.8,215,173,287,-212,-787,-586,37.4117743,-121.9948443
176856296,2,8,37.4126587,-121.9954093,44,7.91,249.4,215,174,287,-277,-741,-641,37.4117743,-121.9948443
176957046,2,8,37.4126556,-121.9954167,45,7.37,241.4,215,174,288,-352,-647,-609,37.4117743,-121.9948443
177058595,2,8,37.4126522,-121.9954237,45,7.25,239.2,215,174,288,-370,-622,-579,37.4117743,-121.9948443
177159314,2,8,37.4126487,-121.9954306,46,7.45,236.2,215,174,289,-414,-619,-550,37.4117743,-121.9948443
177259586,2,8,37.4126447,-121.9954371,46,7.49,231.2,215,174,290,-469,-584,-515,37.4117743,-121.9948443
177359969,2,8,37.4126406,-121.9954435,47,7.45,229.3,215,174,290,-485,-565,-479,37.4117743,-121.9948443
177461086,2,8,37.4126362,-121.9954496,47,7.58,226.0,215,174,290,-526,-545,-439,37.4117743,-121.9948443
177479185,2,8,37.4126362,-121.9954496,47,7.58,226.0,215,174,290,-526,-545,-439,37.4117743,-121.9948443
177561834,2,8,37.4126316,-121.9954554,47,7.54,224.1,215,174,290,-540,-525,-396,37.4117743,-121.9948443
177663272,2,8,37.4126264,-121.9954610,48,7.95,219.1,215,173,290,-616,-502,-357,37.4117743,-121.9948443
177763972,2,8,37.4126207,-121.9954660,48,8.08,213.4,215,173,290,-674,-445,-320,37.4117743,-121.9948443
177864915,2,8,37.4126143,-121.9954701,48,8.18,206.2,215,173,290,-733,-362,-273,37.4117743,-121.9948443
177965327,2,8,37.4126075,-121.9954738,48,8.49,202.7,215,173,289,-783,-329,-229,37.4117743,-121.9948443
178065588,2,8,37.4126003,-121.9954769,48,8.72,198.9,215,173,289,-825,-282,-170,37.4117743,-121.9948443
178165803,2,8,37.4125925,-121.9954794,48,9.04,194.2,215,173,288,-876,-222,-128,37.4117743,-121.9948443
178246298,2,8,37.4125844,-121.9954809,48,9.40,186.4,215,172,287,-934,-105,-80,37.4117743,-121.9948443
178366671,2,8,37.4125756,-121.9954809,48,9.90,177.9,215,172,286,-989,36,-27,37.4117743,-121.9948443
178448145,2,8,37.4125668,-121.9954796,48,10.10,172.0,215,172,286,-1000,139,23,37.4117743,-121.9948443
178548023,2,8,37.4125579,-121.9954771,48,10.38,167.0,215,172,285,-1012,233,82,37.4117743,-121.9948443
178648620,2,8,37.4125489,-121.9954736,48,10.82,161.4,215,172,285,-1025,344,144,37.4117743,-121.9948443
178749078,2,8,37.4125398,-121.9954690,48,11.14,158.0,215,172,284,-1033,417,206,37.4117743,-121.9948443
178849623,2,8,37.4125308,-121.9954637,47,11.50,155.7,215,173,283,-1049,473,287,37.4117743,-121.9948443
178950463,2,8,37.4125217,-121.9954574,47,11.84,150.6,215,173,282,-1032,580,338,37.4117743,-121.9948443
179050809,2,8,37.4125130,-121.9954498,47,12.26,144.5,215,173,281,-999,710,365,37.4117743,-121.9948443
179151325,2,8,37.4125046,-121.9954410,46,12.31,139.5,215,173,280,-937,799,390,37.4117743,-121.9948443
179251869,2,8,37.4124972,-121.9954307,46,12.41,130.7,215,173,279,-810,939,393,37.4117743,-121.9948443
179352701,2,8,37.4124909,-121.9954191,45,12.45,123.7,215,173,278,-692,1035,388,37.4117743,-121.9948443
179452902,2,8,37.4124854,-121.9954067,45,12.57,118.0,215,173,277,-592,1108,363,37.4117743,-121.9948443
179553578,2,8,37.4124814,-121.9953934,45,12.69,108.6,215,172,276,-405,1203,322,37.4117743,-121.9948443
179635253,2,8,37.4124814,-121.9953934,45,12.69,108.6,215,172,276,-405,1203,322,37.4117743,-121.9948443
179654142,2,8,37.4124791,-121.9953793,44,12.82,100.2,215,172,275,-228,1262,266,37.4117743,-121.9948443
179754793,2,8,37.4124780,-121.9953648,44,12.99,94.9,215,172,275,-112,1294,258,37.4117743,-121.9948443
179855247,2,8,37.4124776,-121.9953501,44,13.25,92.9,215,172,274,-69,1323,288,37.4117743,-121.9948443
179955275,2,8,37.4124777,-121.9953351,44,13.46,89.8,215,172,273,2,1346,307,37.4117743,-121.9948443
180055814,2,8,37.4124782,-121.9953199,43,13.62,88.4,215,172,273,35,1362,348,37.4117743,-121.9948443
180156329,2,8,37.4124787,-121.9953046,43,13.52,90.4,215,172,272,-11,1352,457,37.4117743,-121.9948443
180257151,2,8,37.4124790,-121.9952896,42,13.05,91.3,215,171,272,-31,1305,570,37.4117743,-121.9948443
180357827,2,8,37.4124792,-121.9952748,42,12.87,91.7,215,171,271,-38,1287,677,37.4117743,-121.9948443
180458057,2,8,37.4124795,-121.9952600,41,12.92,91.8,215,171,270,-41,1292,760,37.4117743,-121.9948443
180558566,2,8,37.4124796,-121.9952450,40,13.19,92.3,215,171,270,-53,1318,821,37.4117743,-121.9948443
