time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
162889451,2,7,37.4117704,-121.9949749,7,0.12,176.8,235,176,256,-8,-8,0,37.4117677,-121.9949719
162990756,2,7,37.4117704,-121.9949751,7,0.11,176.8,235,176,255,-6,-9,8,37.4117677,-121.9949719
163060561,2,7,37.4117704,-121.9949751,7,0.11,176.8,235,176,255,-6,-9,8,37.4117677,-121.9949719
163091523,2,7,37.4117704,-121.9949752,7,0.08,176.8,235,176,255,-8,0,2,37.4117677,-121.9949719
163292339,2,7,37.4117706,-121.9949754,7,0.24,176.8,235,175,254,22,-9,0,37.4117677,-121.9949719
163392912,2,7,37.4117708,-121.9949756,7,0.21,176.8,235,174,253,17,-11,-1,37.4117677,-121.9949719
163493544,2,7,37.4117710,-121.9949757,7,0.02,176.8,235,174,253,-1,-2,-6,37.4117677,-121.9949719
163594242,2,7,37.4117712,-121.9949759,7,0.21,176.8,235,173,252,13,-16,0,37.4117677,-121.9949719
163694872,2,7,37.4117713,-121.9949761,7,0.05,176.8,235,173,252,0,-5,1,37.4117677,-121.9949719
163795831,2,7,37.4117714,-121.9949762,7,0.01,176.8,235,172,251,-1,0,-5,37.4117677,-121.9949719
163896385,2,7,37.4117716,-121.9949764,7,0.07,176.8,235,172,251,-2,-7,-1,37.4117677,-121.9949719
163997597,2,7,37.4117716,-121.9949766,7,0.01,176.8,235,172,251,0,-1,-1,37.4117677,-121.9949719
164097545,2,7,37.4117717,-121.9949767,7,0.05,176.8,235,172,251,4,-3,2,37.4117677,-121.9949719
164198185,2,7,37.4117718,-121.9949769,7,0.06,176.8,235,172,250,5,-1,1,37.4117677,-121.9949719
164298492,2,7,37.4117719,-121.9949771,8,0.05,176.8,235,171,250,-5,-1,4,37.4117677,-121.9949719
164399081,2,7,37.4117720,-121.9949772,8,0.06,176.8,235,171,250,4,5,13,37.4117677,-121.9949719
164499626,2,7,37.4117720,-121.9949773,8,0.07,176.8,235,171,249,-3,6,21,37.4117677,-121.9949719
164580194,2,7,37.4117722,-121.9949774,8,0.09,176.8,235,171,249,9,-3,7,37.4117677,-121.9949719
164680654,2,7,37.4117724,-121.9949776,8,0.01,176.8,235,171,249,1,-1,-3,37.4117677,-121.9949719
164781180,2,7,37.4117725,-121.9949777,8,0.04,176.8,235,170,249,1,3,-3,37.4117677,-121.9949719
164881833,2,7,37.4117727,-121.9949778,8,0.07,176.8,235,170,249,1,7,-5,37.4117677,-121.9949719
164982764,2,7,37.4117729,-121.9949779,8,0.06,176.8,235,170,248,-3,-5,4,37.4117677,-121.9949719
165083654,2,7,37.4117730,-121.9949780,8,0.06,176.8,235,170,248,3,5,4,37.4117677,-121.9949719
165181387,2,7,37.4117730,-121.9949780,8,0.06,176.8,235,170,248,3,5,4,37.4117677,-121.9949719
165184421,2,7,37.4117732,-121.9949782,8,0.07,176.8,235,169,248,-7,0,10,37.4117677,-121.9949719
165285553,2,7,37.4117734,-121.9949783,8,0.14,176.8,235,169,247,-11,9,0,37.4117677,-121.9949719
165386190,2,7,37.4117735,-121.9949784,8,0.15,176.8,235,169,247,-14,-4,9,37.4117677,-121.9949719
165487094,2,7,37.4117737,-121.9949787,8,0.03,176.8,235,169,247,-2,-3,7,37.4117677,-121.9949719
165587577,2,7,37.4117739,-121.9949788,8,0.04,176.8,235,169,248,1,4,4,37.4117677,-121.9949719
165687989,2,7,37.4117741,-121.9949790,8,0.03,176.8,235,168,248,0,-3,4,37.4117677,-121.9949719
165788546,2,7,37.4117743,-121.9949790,8,0.09,176.8,235,168,248,-8,4,3,37.4117677,-121.9949719
165889271,2,7,37.4117744,-121.9949792,8,0.10,176.8,235,168,248,-4,-9,7,37.4117677,-121.9949719
165989771,2,7,37.4117746,-121.9949794,8,0.09,176.8,235,168,248,5,-7,7,37.4117677,-121.9949719
166090068,2,7,37.4117748,-121.9949796,8,0.13,176.8,235,168,248,12,-4,13,37.4117677,-121.9949719
166190775,2,7,37.4117750,-121.9949797,8,0.14,176.8,235,167,248,12,-7,20,37.4117677,-121.9949719
166291256,2,7,37.4117752,-121.9949798,8,0.06,176.8,235,167,248,6,-1,11,37.4117677,-121.9949719
166392276,2,7,37.4117754,-121.9949800,8,0.06,176.8,235,167,248,2,-6,9,37.4117677,-121.9949719
166593391,2,7,37.4117757,-121.9949801,8,0.10,176.8,235,167,248,9,5,18,37.4117677,-121.9949719
166693836,2,7,37.4117759,-121.9949801,8,0.05,176.8,235,167,248,3,3,19,37.4117677,-121.9949719
166794431,2,7,37.4117763,-121.9949803,8,0.08,176.8,235,166,248,8,0,20,37.4117677,-121.9949719
166896210,2,7,37.4117765,-121.9949803,8,0.07,176.8,235,166,248,7,2,36,37.4117677,-121.9949719
166997171,2,7,37.4117768,-121.9949804,8,0.12,176.8,235,166,248,12,1,37,37.4117677,-121.9949719
167097515,2,7,37.4117771,-121.9949805,8,0.13,176.8,235,166,249,13,-2,44,37.4117677,-121.9949719
167178224,2,7,37.4117773,-121.9949805,8,0.06,176.8,235,166,249,6,2,53,37.4117677,-121.9949719
167279356,2,7,37.4117776,-121.9949805,8,0.22,176.8,235,166,249,21,3,57,37.4117677,-121.9949719
167303074,2,7,37.4117776,-121.9949805,8,0.22,176.8,235,166,249,21,3,57,37.4117677,-121.9949719
167380003,2,7,37.4117779,-121.9949805,8,0.18,176.8,235,166,249,15,-8,61,37.4117677,-121.9949719
167480327,2,7,37.4117783,-121.9949806,8,0.33,176.8,235,166,249,32,-9,77,37.4117677,-121.9949719
167581256,2,7,37.4117787,-121.9949808,8,0.32,176.8,235,166,250,25,-19,83,37.4117677,-121.9949719
167682150,2,7,37.4117790,-121.9949808,8,0.27,176.8,235,166,250,23,-14,90,37.4117677,-121.9949719
167783404,2,7,37.4117793,-121.9949810,8,0.37,176.8,235,167,250,18,-32,106,37.4117677,-121.9949719
167884315,2,7,37.4117795,-121.9949811,8,0.22,176.8,235,167,251,15,-16,107,37.4117677,-121.9949719
167985159,2,7,37.4117798,-121.9949811,8,0.27,176.8,235,167,251,23,-14,100,37.4117677,-121.9949719
168085764,2,7,37.4117801,-121.9949814,8,0.51,229.7,235,167,251,34,-38,117,37.4117677,-121.9949719
168186166,2,7,37.4117803,-121.9949815,8,0.36,229.7,235,168,252,13,-33,118,37.4117677,-121.9949719
168286957,2,7,37.4117804,-121.9949816,8,0.27,229.7,235,168,252,-1,-27,121,37.4117677,-121.9949719
168387717,2,7,37.4117802,-121.9949815,8,0.20,229.7,235,168,252,-20,0,132,37.4117677,-121.9949719
168487797,2,7,37.4117800,-121.9949813,8,0.18,229.7,235,168,252,-17,2,133,37.4117677,-121.9949719
168588801,2,7,37.4117798,-121.9949809,8,0.34,229.7,235,168,252,-22,26,129,37.4117677,-121.9949719
168689063,2,7,37.4117797,-121.9949804,8,0.33,229.7,235,168,252,10,31,113,37.4117677,-121.9949719
168789140,2,7,37.4117802,-121.9949802,8,0.64,229.7,235,168,252,64,8,101,37.4117677,-121.9949719
168890011,2,7,37.4117814,-121.9949803,8,1.26,323.5,235,169,252,124,-18,78,37.4117677,-121.9949719
168990596,2,7,37.4117832,-121.9949813,8,2.41,326.8,235,169,252,202,-130,7,37.4117677,-121.9949719
169091181,2,7,37.4117865,-121.9949834,8,4.01,331.4,235,169,253,359,-177,-67,37.4117677,-121.9949719
169191874,2,7,37.4117904,-121.9949857,8,5.12,330.2,235,169,253,443,-257,-81,37.4117677,-121.9949719
169293071,2,7,37.4117942,-121.9949882,8,5.03,330.1,235,170,253,436,-251,-134,37.4117677,-121.9949719
169394456,2,7,37.4117989,-121.9949908,9,5.62,334.0,235,170,253,519,-217,-167,37.4117677,-121.9949719
169428017,2,7,37.4117989,-121.9949908,9,5.62,334.0,235,170,253,519,-217,-167,37.4117677,-121.9949719
169495235,2,7,37.4118035,-121.9949932,9,5.59,334.1,235,170,253,503,-244,-234,37.4117677,-121.9949719
169595601,2,7,37.4118078,-121.9949960,9,5.47,332.3,235,171,254,475,-270,-275,37.4117677,-121.9949719
169676685,2,7,37.4118120,-121.9949994,10,5.55,327.5,235,171,254,449,-326,-317,37.4117677,-121.9949719
169777248,2,7,37.4118157,-121.9950032,10,5.66,321.5,235,172,254,405,-395,-351,37.4117677,-121.9949719
169878251,2,7,37.4118197,-121.9950079,11,6.12,318.3,235,172,255,438,-427,-319,37.4117677,-121.9949719
169979777,2,7,37.4118241,-121.9950132,11,6.69,317.5,235,173,255,488,-458,-245,37.4117677,-121.9949719
170080869,2,7,37.4118287,-121.9950190,11,7.29,316.4,235,173,255,520,-511,-143,37.4117677,-121.9949719
170181639,2,7,37.4118339,-121.9950256,11,7.87,315.1,235,173,255,546,-567,-73,37.4117677,-121.9949719
170282451,2,7,37.4118399,-121.9950329,11,8.83,315.3,235,173,255,628,-620,11,37.4117677,-121.9949719
170383134,2,7,37.4118458,-121.9950403,11,9.37,314.2,235,173,255,654,-670,-35,37.4117677,-121.9949719
170483682,2,7,37.4118518,-121.9950481,11,9.82,312.5,235,173,256,664,-723,-132,37.4117677,-121.9949719
170584150,2,7,37.4118579,-121.9950564,12,10.16,312.1,235,174,256,682,-753,-250,37.4117677,-121.9949719
170685154,2,7,37.4118641,-121.9950650,12,10.50,311.8,235,174,256,700,-783,-356,37.4117677,-121.9949719
170786361,2,7,37.4118697,-121.9950734,13,10.04,310.2,235,174,256,649,-766,-471,37.4117677,-121.9949719
170886811,2,7,37.4118746,-121.9950815,13,9.37,306.7,235,175,256,561,-751,-577,37.4117677,-121.9949719
170988582,2,7,37.4118794,-121.9950896,14,9.08,305.9,235,175,256,533,-735,-610,37.4117677,-121.9949719
171089326,2,7,37.4118842,-121.9950978,15,9.03,305.0,235,176,255,518,-740,-591,37.4117677,-121.9949719
171190011,2,7,37.4118895,-121.9951062,15,9.25,306.5,235,176,255,551,-743,-534,37.4117677,-121.9949719
171290256,2,7,37.4118955,-121.9951150,16,9.81,308.4,235,175,253,610,-768,-484,37.4117677,-121.9949719
171390587,2,7,37.4119021,-121.9951233,16,9.82,316.6,235,175,252,714,-674,-473,37.4117677,-121.9949719
171491766,2,7,37.4119095,-121.9951303,17,10.09,323.1,235,175,251,808,-605,-493,37.4117677,-121.9949719
171580675,2,7,37.4119095,-121.9951303,17,10.09,323.1,235,175,251,808,-605,-493,37.4117677,-121.9949719
171593215,2,7,37.4119178,-121.9951363,17,10.41,331.0,235,175,250,911,-504,-498,37.4117677,-121.9949719
171693912,2,7,37.4119266,-121.9951410,18,10.63,339.1,235,175,248,993,-378,-511,37.4117677,-121.9949719
171774322,2,7,37.4119362,-121.9951446,18,10.99,345.4,235,176,248,1064,-276,-538,37.4117677,-121.9949719
171874774,2,7,37.4119463,-121.9951465,19,11.35,353.4,235,176,248,1127,-129,-548,37.4117677,-121.9949719
171975706,2,7,37.4119568,-121.9951474,19,11.59,356.7,235,176,247,1157,-65,-520,37.4117677,-121.9949719
172076134,2,7,37.4119676,-121.9951482,20,11.75,356.9,235,176,247,1173,-62,-474,37.4117677,-121.9949719
172176702,2,7,37.4119786,-121.9951486,20,12.06,358.4,235,177,246,1206,-32,-433,37.4117677,-121.9949719
172277424,2,7,37.4119899,-121.9951485,21,12.55,359.8,235,177,247,1255,-2,-405,37.4117677,-121.9949719
172378173,2,7,37.4120013,-121.9951481,21,12.83,1.1,235,177,247,1283,26,-397,37.4117677,-121.9949719
172478609,2,7,37.4120129,-121.9951479,21,12.99,358.3,235,177,247,1299,-37,-433,37.4117677,-121.9949719
172578862,2,7,37.4120248,-121.9951477,22,13.35,0.5,235,177,247,1335,12,-434,37.4117677,-121.9949719
172679845,2,7,37.4120368,-121.9951470,22,13.49,2.6,235,177,247,1347,63,-430,37.4117677,-121.9949719
172780434,2,7,37.4120489,-121.9951460,23,13.57,3.7,235,177,248,1354,88,-437,37.4117677,-121.9949719
172881453,2,7,37.4120607,-121.9951449,23,13.17,2.9,235,178,248,1316,66,-483,37.4117677,-121.9949719
172981767,2,7,37.4120718,-121.9951441,24,12.21,0.7,235,178,249,1221,16,-623,37.4117677,-121.9949719
173082576,2,7,37.4120820,-121.9951431,25,11.35,1.6,235,177,249,1135,33,-745,37.4117677,-121.9949719
173183894,2,7,37.4120920,-121.9951422,26,11.33,3.3,235,177,249,1131,65,-775,37.4117677,-121.9949719
173284288,2,7,37.4121020,-121.9951414,27,11.09,3.3,235,177,250,1107,64,-775,37.4117677,-121.9949719
173384798,2,7,37.4121118,-121.9951410,27,11.02,1.5,235,176,250,1101,29,-777,37.4117677,-121.9949719
173485826,2,7,37.4121216,-121.9951409,28,10.87,0.9,235,176,250,1087,17,-770,37.4117677,-121.9949719
173586050,2,7,37.4121312,-121.9951408,29,10.79,0.5,235,176,251,1079,10,-786,37.4117677,-121.9949719
173686302,2,7,37.4121404,-121.9951404,30,10.91,2.4,235,175,251,1090,47,-778,37.4117677,-121.9949719
173736326,2,7,37.4121404,-121.9951404,30,10.91,2.4,235,175,251,1090,47,-778,37.4117677,-121.9949719
173786605,2,7,37.4121498,-121.9951398,31,11.04,2.9,235,175,251,1103,57,-742,37.4117677,-121.9949719
173887434,2,7,37.4121597,-121.9951394,31,11.31,2.5,235,175,252,1130,50,-689,37.4117677,-121.9949719
173987614,2,7,37.4121701,-121.9951385,32,11.82,4.3,235,174,252,1178,90,-660,37.4117677,-121.9949719
174088167,2,7,37.4121806,-121.9951378,32,11.64,3.2,235,174,252,1162,66,-635,37.4117677,-121.9949719
174188548,2,7,37.4121910,-121.9951373,33,11.59,2.4,235,174,252,1158,49,-615,37.4117677,-121.9949719
174288817,2,7,37.4122013,-121.9951372,34,11.75,1.3,235,174,253,1175,28,-585,37.4117677,-121.9949719
174389884,2,7,37.4122119,-121.9951372,34,11.94,0.8,235,174,253,1193,17,-561,37.4117677,-121.9949719
174490861,2,7,37.4122225,-121.9951373,35,11.86,0.0,235,174,254,1186,1,-549,37.4117677,-121.9949719
174572350,2,7,37.4122329,-121.9951375,35,11.77,359.0,235,174,254,1177,-19,-555,37.4117677,-121.9949719
174673556,2,7,37.4122433,-121.9951378,36,11.59,358.7,235,174,254,1159,-26,-556,37.4117677,-121.9949719
174774232,2,7,37.4122538,-121.9951384,36,11.29,357.4,235,174,255,1128,-51,-567,37.4117677,-121.9949719
174875169,2,7,37.4122639,-121.9951394,37,11.01,354.7,235,174,255,1096,-101,-596,37.4117677,-121.9949719
174976273,2,7,37.4122735,-121.9951410,38,10.59,351.8,235,174,256,1048,-150,-638,37.4117677,-121.9949719
175076453,2,7,37.4122831,-121.9951431,38,10.68,350.9,235,174,256,1054,-167,-634,37.4117677,-121.9949719
175177700,2,7,37.4122925,-121.9951455,39,10.44,348.4,235,174,257,1022,-209,-636,37.4117677,-121.9949719
175278862,2,7,37.4123014,-121.9951482,40,10.08,345.0,235,174,257,974,-260,-661,37.4117677,-121.9949719
175378682,2,7,37.4123099,-121.9951517,41,9.98,341.4,235,174,258,947,-317,-678,37.4117677,-121.9949719
175478846,2,7,37.4123185,-121.9951554,41,10.23,341.4,235,174,258,970,-325,-665,37.4117677,-121.9949719
175579122,2,7,37.4123272,-121.9951593,42,10.45,340.5,235,174,258,985,-348,-646,37.4117677,-121.9949719
175679685,2,7,37.4123359,-121.9951636,43,10.40,338.2,235,174,259,966,-385,-640,37.4117677,-121.9949719
175780131,2,7,37.4123445,-121.9951679,43,10.36,338.4,235,174,259,964,-380,-652,37.4117677,-121.9949719
175880150,2,7,37.4123532,-121.9951722,44,10.55,339.6,235,174,259,989,-367,-635,37.4117677,-121.9949719
175893745,2,7,37.4123532,-121.9951722,44,10.55,339.6,235,174,259,989,-367,-635,37.4117677,-121.9949719
175981553,2,7,37.4123622,-121.9951764,45,10.73,340.2,235,174,260,1010,-363,-626,37.4117677,-121.9949719
176082127,2,7,37.4123713,-121.9951806,45,10.85,340.4,235,174,260,1023,-363,-614,37.4117677,-121.9949719
176183191,2,7,37.4123806,-121.9951847,46,11.01,340.6,235,174,260,1039,-365,-615,37.4117677,-121.9949719
176283878,2,7,37.4123899,-121.9951888,47,10.95,340.5,235,174,260,1032,-364,-624,37.4117677,-121.9949719
176384521,2,7,37.4123993,-121.9951930,47,10.99,340.0,235,174,261,1033,-374,-628,37.4117677,-121.9949719
176484820,2,7,37.4124086,-121.9951970,48,11.06,341.3,235,175,261,1048,-354,-638,37.4117677,-121.9949719
176585621,2,7,37.4124180,-121.9952009,49,11.20,341.2,235,175,261,1060,-360,-636,37.4117677,-121.9949719
176686115,2,7,37.4124275,-121.9952047,49,11.18,342.1,235,175,262,1064,-343,-653,37.4117677,-121.9949719
176786403,2,7,37.4124371,-121.9952083,50,11.18,343.7,235,175,262,1073,-313,-624,37.4117677,-121.9949719
176886746,2,7,37.4124468,-121.9952116,51,11.34,344.3,235,175,262,1092,-305,-628,37.4117677,-121.9949719
176987457,2,7,37.4124564,-121.9952147,51,11.23,344.8,235,175,263,1084,-293,-667,37.4117677,-121.9949719
177088052,2,7,37.4124660,-121.9952179,52,11.15,344.7,235,176,263,1076,-293,-663,37.4117677,-121.9949719
177188271,2,7,37.4124758,-121.9952209,53,11.37,346.0,235,176,263,1103,-273,-668,37.4117677,-121.9949719
177269009,2,7,37.4124856,-121.9952236,54,11.41,347.2,235,176,264,1113,-251,-681,37.4117677,-121.9949719
177369360,2,7,37.4124955,-121.9952260,54,11.47,347.8,235,176,264,1121,-240,-685,37.4117677,-121.9949719
177469563,2,7,37.4125056,-121.9952284,55,11.54,348.9,235,177,264,1132,-221,-697,37.4117677,-121.9949719
177570015,2,7,37.4125157,-121.9952305,56,11.67,350.7,235,177,265,1152,-188,-668,37.4117677,-121.9949719
177670541,2,7,37.4125260,-121.9952325,56,11.65,350.4,235,177,265,1149,-192,-653,37.4117677,-121.9949719
177770711,2,7,37.4125362,-121.9952345,57,11.42,350.3,235,177,265,1125,-192,-683,37.4117677,-121.9949719
177871304,2,7,37.4125463,-121.9952362,58,11.44,351.9,235,177,266,1133,-160,-722,37.4117677,-121.9949719
177971764,2,7,37.4125566,-121.9952375,59,11.65,354.2,235,177,266,1159,-116,-703,37.4117677,-121.9949719
178046720,2,7,37.4125566,-121.9952375,59,11.65,354.2,235,177,266,1159,-116,-703,37.4117677,-121.9949719
178071658,2,7,37.4125669,-121.9952390,59,11.56,352.3,235,178,266,1146,-154,-652,37.4117677,-121.9949719
178171775,2,7,37.4125771,-121.9952408,60,11.46,351.5,235,178,266,1134,-169,-647,37.4117677,-121.9949719
178272181,2,7,37.4125873,-121.9952424,61,11.47,353.2,235,178,267,1139,-135,-623,37.4117677,-121.9949719
178372824,2,7,37.4125977,-121.9952437,61,11.77,354.1,235,178,267,1171,-119,-574,37.4117677,-121.9949719
178473214,2,7,37.4126082,-121.9952452,62,12.07,353.7,235,178,267,1200,-131,-488,37.4117677,-121.9949719
178574337,2,7,37.4126191,-121.9952467,62,12.29,353.9,235,178,267,1222,-129,-449,37.4117677,-121.9949719
178676042,2,7,37.4126302,-121.9952483,63,12.43,353.4,235,178,267,1235,-142,-412,37.4117677,-121.9949719
178776074,2,7,37.4126413,-121.9952499,63,12.46,353.0,235,178,267,1237,-150,-387,37.4117677,-121.9949719
178877273,2,7,37.4126525,-121.9952515,64,12.55,353.5,235,178,267,1247,-140,-379,37.4117677,-121.9949719
178977465,2,7,37.4126638,-121.9952530,64,12.66,353.7,235,178,268,1258,-138,-391,37.4117677,-121.9949719
179078655,2,7,37.4126752,-121.9952544,65,12.75,354.0,235,179,268,1268,-131,-403,37.4117677,-121.9949719
179179273,2,7,37.4126866,-121.9952559,65,12.81,353.0,235,179,268,1272,-154,-405,37.4117677,-121.9949719
179279743,2,7,37.4126980,-121.9952574,65,12.67,353.7,235,179,268,1260,-137,-436,37.4117677,-121.9949719
179380373,2,7,37.4127093,-121.9952589,66,12.71,353.1,235,179,268,1262,-152,-478,37.4117677,-121.9949719
179480692,2,7,37.4127206,-121.9952603,66,12.65,354.7,235,179,268,1260,-115,-502,37.4117677,-121.9949719
179580812,2,7,37.4127318,-121.9952616,67,12.65,354.0,235,180,269,1258,-131,-500,37.4117677,-121.9949719
179681397,2,7,37.4127429,-121.9952630,68,12.54,353.2,235,180,269,1245,-148,-508,37.4117677,-121.9949719
179783191,2,7,37.4127539,-121.9952643,68,12.60,353.7,235,180,269,1252,-136,-527,37.4117677,-121.9949719
179883640,2,7,37.4127649,-121.9952656,69,12.60,354.6,235,180,269,1255,-117,-528,37.4117677,-121.9949719
179984489,2,7,37.4127761,-121.9952667,69,12.58,356.1,235,180,269,1255,-84,-525,37.4117677,-121.9949719
180085590,2,7,37.4127871,-121.9952679,70,12.41,355.0,235,180,270,1237,-108,-514,37.4117677,-121.9949719
180165752,2,7,37.4127978,-121.9952693,71,12.20,353.6,235,180,270,1212,-133,-503,37.4117677,-121.9949719
180201049,2,7,37.4127978,-121.9952693,71,12.20,353.6,235,180,270,1212,-133,-503,37.4117677,-121.9949719
180265943,2,7,37.4128085,-121.9952707,71,12.30,354.6,235,180,270,1225,-113,-503,37.4117677,-121.9949719
180366238,2,7,37.4128193,-121.9952720,72,12.30,354.7,235,180,270,1225,-113,-483,37.4117677,-121.9949719
180466625,2,7,37.4128303,-121.9952732,72,12.39,355.6,235,180,271,1236,-94,-494,37.4117677,-121.9949719
180567083,2,7,37.4128410,-121.9952745,73,12.42,354.6,235,180,271,1237,-116,-483,37.4117677,-121.9949719
180667636,2,7,37.4128519,-121.9952756,73,12.47,355.7,235,180,271,1244,-92,-490,37.4117677,-121.9949719
180767786,2,7,37.4128630,-121.9952766,74,12.51,356.3,235,181,271,1249,-79,-476,37.4117677,-121.9949719
180868364,2,7,37.4128740,-121.9952777,75,12.50,355.9,235,181,271,1247,-89,-465,37.4117677,-121.9949719
180969301,2,7,37.4128849,-121.9952787,75,12.41,356.1,235,181,271,1238,-83,-458,37.4117677,-121.9949719
181069874,2,7,37.4128958,-121.9952796,76,12.34,356.5,235,181,272,1231,-74,-477,37.4117677,-121.9949719
181170020,2,7,37.4129066,-121.9952804,76,12.21,356.1,235,181,272,1218,-82,-517,37.4117677,-121.9949719
181270797,2,7,37.4129173,-121.9952810,77,12.01,356.8,235,181,273,1199,-66,-554,37.4117677,-121.9949719
181371752,2,7,37.4129278,-121.9952817,77,11.84,356.8,235,181,273,1182,-64,-558,37.4117677,-121.9949719
181472811,2,7,37.4129383,-121.9952825,78,11.82,356.4,235,181,273,1180,-72,-549,37.4117677,-121.9949719
181573129,2,7,37.4129485,-121.9952833,79,11.67,356.0,235,181,273,1165,-80,-545,37.4117677,-121.9949719
181673527,2,7,37.4129590,-121.9952843,79,11.77,356.2,235,181,273,1175,-77,-532,37.4117677,-121.9949719
181774156,2,7,37.4129692,-121.9952852,80,11.55,355.6,235,181,273,1151,-88,-520,37.4117677,-121.9949719
181874904,2,7,37.4129794,-121.9952863,80,11.60,355.2,235,181,273,1156,-96,-525,37.4117677,-121.9949719
181976014,2,7,37.4129897,-121.9952875,81,11.67,354.5,235,181,273,1162,-111,-499,37.4117677,-121.9949719
182077011,2,7,37.4129999,-121.9952888,81,11.49,353.8,235,181,273,1142,-123,-497,37.4117677,-121.9949719
182177296,2,7,37.4130100,-121.9952900,82,11.46,353.9,235,181,273,1140,-120,-503,37.4117677,-121.9949719
182277581,2,7,37.4130200,-121.9952912,82,11.42,353.7,235,181,273,1136,-123,-498,37.4117677,-121.9949719
182358743,2,7,37.4130200,-121.9952912,82,11.42,353.7,235,181,273,1136,-123,-498,37.4117677,-121.9949719
182377722,2,7,37.4130300,-121.9952927,83,11.35,352.3,235,181,273,1125,-151,-499,37.4117677,-121.9949719
182478463,2,7,37.4130397,-121.9952945,84,11.18,351.1,235,181,273,1105,-171,-498,37.4117677,-121.9949719
182579501,2,7,37.4130492,-121.9952964,84,10.93,350.0,235,181,273,1076,-189,-505,37.4117677,-121.9949719
182679951,2,7,37.4130584,-121.9952986,85,10.62,348.3,235,180,273,1040,-213,-513,37.4117677,-121.9949719
182781150,2,7,37.4130675,-121.9953008,85,10.64,348.8,235,180,273,1044,-205,-519,37.4117677,-121.9949719
182881279,2,7,37.4130767,-121.9953031,86,10.82,348.8,235,180,273,1062,-209,-503,37.4117677,-121.9949719
182982202,2,7,37.4130859,-121.9953055,86,10.68,348.0,235,180,273,1045,-221,-509,37.4117677,-121.9949719
183082949,2,7,37.4130950,-121.9953079,87,10.56,347.7,235,180,273,1032,-224,-512,37.4117677,-121.9949719
183183176,2,7,37.4131041,-121.9953104,87,10.66,347.2,235,180,273,1039,-235,-504,37.4117677,-121.9949719
183263583,2,7,37.4131133,-121.9953130,88,10.68,347.2,235,180,273,1041,-235,-484,37.4117677,-121.9949719
183363859,2,7,37.4131225,-121.9953156,88,10.66,347.2,235,180,273,1040,-235,-472,37.4117677,-121.9949719
183464729,2,7,37.4131317,-121.9953182,89,10.76,347.0,235,180,273,1048,-240,-451,37.4117677,-121.9949719
183564874,2,7,37.4131409,-121.9953207,89,10.77,347.1,235,180,273,1050,-238,-453,37.4117677,-121.9949719
183665380,2,7,37.4131502,-121.9953232,90,10.68,347.3,235,180,273,1042,-233,-461,37.4117677,-121.9949719
