timestamp_ms,pos_raw_n,pos_raw_e,pos_raw_d,vel_n,vel_e,vel_d,quat_w,quat_x,quat_y,quat_z
222341,-0.5,2.3125,0.0625,0.078125,0.0,-0.140625,0.9869075594347972,-0.04980620746482742,0.09854426709799494,-0.1174962614825892
222395,-0.4375,2.3125,0.0625,0.0703125,0.01171875,-0.12890625,0.9869685964537492,-0.048249763481551564,0.10174871059297463,-0.11484115115817743
222432,-0.4375,2.3125,0.0625,0.05859375,0.01953125,-0.12109375,0.9869380779442732,-0.047425763725699635,0.10446485793633839,-0.1130710776085696
222492,-0.4375,2.3125,0.0625,0.05859375,0.01953125,-0.12109375,0.9869380779442732,-0.0467543565172277,0.10602130191961424,-0.1118808557390057
222533,-0.4375,2.3125,0.0625,0.0703125,0.01953125,-0.12109375,0.9867244483779413,-0.046052430799279766,0.10711996826075014,-0.1130710776085696
222583,-0.4375,2.25,0.0625,0.0703125,0.01953125,-0.12109375,0.9861140781884212,-0.045381023590807826,0.10907315286721396,-0.11673329874568926
222634,-0.375,2.25,0.0625,0.0703125,0.01171875,-0.12109375,0.9855952635273293,-0.04437391277809992,0.10989715262306589,-0.12054811243018891
222686,-0.375,2.25,0.0625,0.078125,0.01171875,-0.109375,0.9852290414136173,-0.04303109836115604,0.11026337473677786,-0.12372203741569261
222735,-0.375,2.25,0.0625,0.08984375,0.01171875,-0.1015625,0.9847102267525254,-0.04339732047486801,0.1119724112674337,-0.12628559221167637
222787,-0.375,2.25,0.0625,0.1015625,0.01953125,-0.1015625,0.9840693380535295,-0.04498428296761986,0.11597033600878934,-0.1270790734580523
222837,-0.3125,2.25,0.0625,0.08984375,0.03125,-0.1015625,0.9837336344492935,-0.04663228247932371,0.12100589007232887,-0.12433240760521257
222888,-0.3125,2.25,0.0625,0.08984375,0.0390625,-0.1015625,0.9838862269966735,-0.047578356273079624,0.12472914822840052,-0.11880855739005707
222938,-0.3125,2.25,0.0625,0.1015625,0.05078125,-0.109375,0.9840693380535295,-0.049165318765831474,0.12726218451490828,-0.11398663289284951
222989,-0.3125,2.25,0.0625,0.08984375,0.0390625,-0.12109375,0.9844050416577654,-0.05075228125858333,0.12619403668324838,-0.11163670766319773
223040,-0.3125,2.25,0.0625,0.078125,0.0390625,-0.140625,0.9848017822809534,-0.052003540147099216,0.1216772972808008,-0.11243018890957365
223090,-0.25,2.25,0.0625,0.0703125,0.05078125,-0.1484375,0.9850459303567614,-0.05273598437452315,0.1162755211035493,-0.11569566942350536
223140,-0.25,2.25,0.0625,0.0703125,0.0390625,-0.140625,0.9852900784325693,-0.05038605914487136,0.11142307809686575,-0.11929685354167302
223191,-0.25,2.25,0.0625,0.0703125,0.03125,-0.1484375,0.9852595599230933,-0.04864650410473952,0.10895107882930997,-0.12259285256508072
223231,-0.25,2.25,0.0625,0.0703125,0.01953125,-0.16015625,0.9850459303567614,-0.049531540879543444,0.10840174565874203,-0.12439344462416456
223282,-0.25,2.25,0.0625,0.0703125,0.0,-0.171875,0.9850154118472854,-0.04971465193639943,0.10806604205450605,-0.12479018524735253
223332,-0.25,2.25,0.0625,0.078125,-0.01171875,-0.171875,0.9851374858851893,-0.04901272621845149,0.10776085695974609,-0.12436292611468856
223393,-0.1875,2.1875,0.0625,0.08984375,-0.01953125,-0.171875,0.9851069673757133,-0.04925687429425947,0.10739463484603412,-0.12491225928525651
223434,-0.1875,2.1875,0.0625,0.08984375,-0.01953125,-0.171875,0.9850154118472854,-0.04971465193639943,0.10690633869441817,-0.12582781456953643
223490,-0.1875,2.1875,0.0625,0.078125,-0.01953125,-0.1796875,0.9850764488662374,-0.04815820795312357,0.10586870937223426,-0.12680440687276834
223536,-0.1875,2.1875,0.0625,0.0703125,-0.01953125,-0.171875,0.9852290414136173,-0.045381023590807826,0.10495315408795435,-0.12747581408124029
223587,-0.1875,2.1875,0.0625,0.05859375,-0.0390625,-0.16015625,0.9851069673757133,-0.04559465315713981,0.10431226538895841,-0.12884914700766015
223637,-0.1875,2.1875,0.0625,0.05078125,-0.0390625,-0.16015625,0.9846797082430494,-0.04654072695089572,0.10458693197424238,-0.1315958128604999
223689,-0.125,2.1875,0.0625,0.05859375,-0.0390625,-0.12890625,0.9839472640156255,-0.046143986327707755,0.1064790795617542,-0.13553270058290354
223739,-0.125,2.1875,0.0625,0.0703125,-0.05078125,-0.12890625,0.9831232642597736,-0.046449171422467725,0.10913418988616597,-0.13937803277687918
223789,-0.125,2.125,0.0625,0.1015625,-0.05859375,-0.12109375,0.9824518570513017,-0.04806665242469558,0.1119113742484817,-0.141331217383343
223840,-0.125,2.125,0.0625,0.12109375,-0.05859375,-0.12109375,0.9822382274849696,-0.050050355540635395,0.11450544755394147,-0.1400494399853511
223890,-0.125,2.125,0.0625,0.12890625,-0.05859375,-0.1484375,0.9822687459944456,-0.054292428357799,0.11581774346140934,-0.13705862605670338
223932,-0.125,2.125,0.0625,0.12109375,-0.05078125,-0.171875,0.9826654866176336,-0.05609302041688284,0.11499374370555743,-0.13409833063753165
223982,-0.0625,2.125,0.0625,0.109375,-0.03125,-0.171875,0.9835200048829615,-0.05496383556627094,0.11249122592852565,-0.130497146519364
224033,-0.0625,2.125,0.0625,0.078125,-0.01953125,-0.1796875,0.9840998565630055,-0.054414502395702995,0.10956144901882992,-0.12869655446028017
224084,-0.0625,2.125,0.0625,0.05859375,-0.01953125,-0.171875,0.9843134861293374,-0.05487228003784295,0.10730307931760613,-0.12891018402661214
224134,-0.0625,2.125,0.0625,0.0390625,-0.01953125,-0.16015625,0.9843134861293374,-0.05511642811365093,0.1065095980712302,-0.1294595171971801
224185,-0.0625,2.0625,0.0625,0.03125,-0.01953125,-0.1484375,0.9842219306009095,-0.05719168675801874,0.10623493148594623,-0.12936796166875209
224245,-0.0625,2.0625,0.0625,0.01171875,-0.01953125,-0.16015625,0.9843440046388134,-0.06076235236671041,0.10467848750267036,-0.1282082583086642
224286,-0.0625,2.0625,0.0625,0.0,-0.01953125,-0.16015625,0.9845576342051454,-0.06149479659413434,0.10373241370891445,-0.1270180364391003
224337,-0.0625,2.0625,0.0625,0.0,-0.01171875,-0.16015625,0.9847102267525254,-0.06225775933103427,0.10254219183935057,-0.12628559221167637
224388,-0.0625,2.0625,0.0625,-0.01171875,-0.01171875,-0.16015625,0.9847712637714774,-0.0630207220679342,0.10168767357402264,-0.12628559221167637
224438,-0.0625,2.0625,0.0625,-0.01953125,-0.01171875,-0.16015625,0.9847712637714774,-0.06375316629535814,0.10095522934659872,-0.12625507370220038
224489,-0.0625,2.0625,0.0625,-0.01953125,-0.01953125,-0.16015625,0.9848017822809534,-0.065309610278634,0.10013122959074679,-0.1261024811548204
224539,-0.0625,2.0625,0.0625,-0.01171875,-0.01171875,-0.171875,0.9848017822809534,-0.06662190618610186,0.09958189642017884,-0.12564470351268045
224590,-0.0625,2.0625,0.0625,-0.01171875,-0.01171875,-0.171875,0.9849543748283334,-0.06671346171452987,0.0989715262306589,-0.12488174077578051
224640,0.0,2.0625,0.0625,0.0,0.0,-0.1796875,0.9850459303567614,-0.06714072084719383,0.09839167455061495,-0.12448500015259255
224692,0.0,2.0625,0.0625,0.0,0.0,-0.1796875,0.9849238563188574,-0.06750694296090579,0.09909360026856288,-0.12472914822840052
224741,0.0,2.0,0.0625,0.01171875,0.0,-0.1796875,0.9848017822809534,-0.06769005401776178,0.09976500747703482,-0.1250953703421125
224794,0.0,2.0,0.0625,0.01171875,0.0,-0.1796875,0.9848323007904294,-0.06781212805566576,0.09921567430646687,-0.12512588885158848
224842,0.0,2.0,0.0625,0.03125,-0.01171875,-0.19140625,0.9849848933378094,-0.06802575762199774,0.09717093417157506,-0.12530899990844446
224893,0.0,2.0,0.0625,0.03125,0.0,-0.19140625,0.9846186712240974,-0.07092501602221747,0.09643848994415113,-0.12726218451490828
224933,0.0,2.0,0.0625,0.03125,0.01171875,-0.1796875,0.9843134861293374,-0.07123020111697745,0.09765923032319102,-0.12857448042237618
224986,0.0,2.0,0.0625,0.03125,0.0,-0.16015625,0.9840388195440535,-0.07098605304116946,0.1000396740623188,-0.12903225806451613
225035,0.0,2.0,0.0625,0.0390625,0.0,-0.171875,0.9837641529587695,-0.07458723715933714,0.10016174810022278,-0.12897122104556413
225086,0.0,2.0,0.0625,0.05078125,0.0,-0.19140625,0.9838557084871975,-0.07745597705008088,0.09799493392742699,-0.1281472212897122
225137,0.0,2.0,0.0625,0.05859375,0.01171875,-0.19140625,0.9841914120914335,-0.07669301431318094,0.09637745292519913,-0.1272011474959563
225187,0.0,2.0,0.0625,0.05859375,0.01171875,-0.19921875,0.9843440046388134,-0.07550279244361706,0.09585863826410718,-0.12729270302438428
225238,0.0,2.0,0.0625,0.05859375,0.0,-0.2109375,0.9842829676198614,-0.07623523667104098,0.09494308297982726,-0.12793359172338023
225289,0.0625,2.0,0.0625,0.05078125,0.0,-0.23046875,0.9840693380535295,-0.07812738425855281,0.0945768608661153,-0.12866603595080417
225340,0.0625,2.0,0.0625,0.05078125,0.01171875,-0.23828125,0.9840693380535295,-0.0771202734458449,0.09515671254615925,-0.12894070253608814
225391,0.0625,2.0,0.0,0.05078125,0.03125,-0.26171875,0.9841914120914335,-0.07315286721396527,0.09601123081148717,-0.1295205542161321
225441,0.0625,2.0,0.0,0.05859375,0.03125,-0.26171875,0.9844660786767174,-0.06717123935666983,0.09610278633991516,-0.130588702047792
225492,0.0625,2.0,0.0,0.08984375,0.0,-0.25,0.9846186712240974,-0.06152531510361034,0.09540086062196722,-0.1327249977111118
225543,0.0625,2.0,0.0,0.12109375,-0.03125,-0.23828125,0.9846797082430494,-0.05813776055177465,0.09393597216711935,-0.1348307748649556
225583,0.0625,2.0,0.0,0.12890625,-0.0390625,-0.23046875,0.9846491897335734,-0.05804620502334666,0.09366130558183539,-0.13538010803552356
225633,0.0625,2.0,0.0,0.12890625,-0.03125,-0.2109375,0.9845271156956694,-0.06002990813928648,0.09549241615039522,-0.13412884914700765
225685,0.0625,1.9375,0.0,0.12109375,-0.01171875,-0.19140625,0.9844660786767174,-0.061708426160466325,0.09967345194860683,-0.13071077608569598
225737,0.0625,1.9375,0.0,0.08984375,0.0,-0.171875,0.9847712637714774,-0.06161687063203833,0.10452589495529038,-0.12445448164311655
225786,0.0625,1.9375,0.0,0.0703125,0.0,-0.1796875,0.9853511154515213,-0.06076235236671041,0.10776085695974609,-0.1173131504257332
225837,0.0625,1.9375,0.0,0.05078125,0.0,-0.19140625,0.9857173375652333,-0.059968871120334485,0.10916470839564196,-0.11337626270332957
225888,0.125,1.9375,0.0,0.03125,-0.01953125,-0.21875,0.9851069673757133,-0.06039613025299844,0.1119113742484817,-0.11575670644245735
225938,0.125,1.9375,0.0,0.03125,-0.03125,-0.23828125,0.9835810419019135,-0.05859553819391461,0.11905270546586505,-0.12237922299874875
225989,0.125,1.9375,0.0,0.0390625,-0.05078125,-0.28125,0.9815973387859737,-0.056154057435834834,0.12805566576128422,-0.12997833185827204
226040,0.125,1.9375,0.0,0.05078125,-0.0390625,-0.30859375,0.9797967467268899,-0.054109317300943024,0.13565477462080752,-0.13660084841456344
226090,0.125,1.9375,-0.0625,0.0703125,-0.03125,-0.3515625,0.97903378398999,-0.04919583727530748,0.13830988494521929,-0.14123966185491502
226141,0.125,1.9375,-0.0625,0.0703125,-0.03125,-0.37109375,0.9794000061037019,-0.0413220618305002,0.1348002563554796,-0.1446272164067507
226191,0.125,1.9375,-0.0625,0.08984375,-0.01953125,-0.359375,0.9793389690847499,-0.03512680440687277,0.12994781334879604,-0.15097506637775812
226232,0.125,1.9375,-0.0625,0.109375,-0.01171875,-0.33984375,0.978667561876278,-0.030030213324381237,0.12869655446028017,-0.15723136082033753
226294,0.125,1.9375,-0.0625,0.140625,-0.01171875,-0.3203125,0.977629932554094,-0.02432325205236976,0.12854396191290018,-0.16479995117038485
226333,0.125,1.9375,-0.0625,0.140625,-0.01171875,-0.30859375,0.977477340006714,-0.022583697012237922,0.12692648091067232,-0.16702780236213263
226384,0.125,1.9375,-0.125,0.1484375,-0.01171875,-0.2890625,0.977843562120426,-0.020294808801538132,0.12402722251045259,-0.16742454298532058
226435,0.125,1.9375,-0.125,0.16015625,-0.01953125,-0.26171875,0.97811822870571,-0.01770073549607837,0.1217383342997528,-0.16779076509903257
226486,0.125,1.9375,-0.125,0.171875,-0.0390625,-0.26171875,0.97811822870571,-0.018005920590838345,0.11923581652272103,-0.16946928312021242
226537,0.1875,1.9375,-0.125,0.1796875,-0.0390625,-0.26171875,0.97781304361095,-0.02053895687734611,0.11691640980254524,-0.17258217108676413
226588,0.1875,1.9375,-0.125,0.171875,-0.05078125,-0.26171875,0.977752006591998,-0.018890957365642263,0.11612292855616932,-0.17361980040894803
226638,0.1875,1.875,-0.125,0.16015625,-0.05859375,-0.26953125,0.977904599139378,-0.019165623950926237,0.11670278023621326,-0.17230750450148014
226699,0.1875,1.875,-0.125,0.16015625,-0.078125,-0.26953125,0.978057191686758,-0.027588732566301462,0.11755729850154119,-0.1697134311960204
226741,0.1875,1.875,-0.125,0.16015625,-0.078125,-0.25,0.978209784234138,-0.031464583269753106,0.1185644093142491,-0.16745506149479658
226791,0.1875,1.875,-0.125,0.1484375,-0.078125,-0.25,0.978026673177282,-0.03619495223853267,0.12103640858180487,-0.16583758049256875
226841,0.1875,1.875,-0.125,0.12109375,-0.0703125,-0.26171875,0.977904599139378,-0.03946043275246437,0.12250129703665273,-0.16483046967986084
226892,0.25,1.875,-0.1875,0.12109375,-0.0703125,-0.25,0.977721488082522,-0.040284432508316294,0.12320322275460066,-0.16504409924619282
226942,0.25,1.875,-0.1875,0.12109375,-0.05859375,-0.25,0.9773247474593341,-0.039826654866176335,0.1239051484725486,-0.16702780236213263
226994,0.25,1.875,-0.1875,0.109375,-0.05078125,-0.25,0.9766533402508621,-0.03878902554399243,0.1250038148136845,-0.17044587542344433
227034,0.25,1.875,-0.1875,0.1015625,-0.05078125,-0.25,0.9766228217413861,-0.03671376689962462,0.12460707419049653,-0.17120883816034424
227085,0.25,1.875,-0.1875,0.1015625,-0.0703125,-0.25,0.9770195623645741,-0.03790398876918851,0.12256233405560472,-0.17023224585711233
227135,0.25,1.875,-0.1875,0.1015625,-0.0703125,-0.25,0.9773857844782861,-0.04055909909360027,0.12106692709128086,-0.1685842463454085
227187,0.25,1.875,-0.1875,0.1015625,-0.05859375,-0.25,0.97766045106357,-0.04153569139683218,0.12012085329752495,-0.16745506149479658
227237,0.25,1.8125,-0.1875,0.109375,-0.0390625,-0.26171875,0.978179265724662,-0.04135258033997619,0.11716055787835322,-0.16660054322946868
227288,0.25,1.8125,-0.1875,0.12109375,-0.03125,-0.25,0.978759117404706,-0.04000976592303232,0.11279641102328562,-0.16644795068208867
227339,0.25,1.8125,-0.25,0.109375,-0.01953125,-0.25,0.979216895046846,-0.03891109958189642,0.10882900479140599,-0.16666158024842068
227389,0.25,1.8125,-0.25,0.08984375,-0.01953125,-0.23828125,0.9796136356700339,-0.04010132145146031,0.10577715384380627,-0.16605121005890072
227440,0.3125,1.8125,-0.25,0.0703125,-0.01953125,-0.23046875,0.9797967467268899,-0.04199346903897214,0.10516678365428632,-0.16492202520828883
227491,0.3125,1.8125,-0.25,0.05859375,-0.01953125,-0.21875,0.9799188207647939,-0.044190801721243934,0.10519730216376232,-0.16354869228186894
227532,0.3125,1.8125,-0.25,0.05859375,-0.01171875,-0.21875,0.9799798577837459,-0.04519791253395184,0.10501419110690634,-0.162968840601825
227583,0.3125,1.8125,-0.25,0.05859375,0.01171875,-0.21875,0.9798883022553179,-0.046052430799279766,0.10385448774681845,-0.1640064699240089
227634,0.3125,1.8125,-0.25,0.05859375,0.0,-0.21875,0.9798272652363659,-0.04654072695089572,0.10202337717825861,-0.16547135837885676
227685,0.3125,1.8125,-0.25,0.0703125,0.0,-0.21875,0.9800714133121738,-0.046449171422467725,0.0988494521927549,-0.16589861751152074
227735,0.3125,1.8125,-0.25,0.0390625,0.0,-0.21875,0.9805291909543138,-0.04559465315713981,0.09472945341349528,-0.16589861751152074
227788,0.3125,1.8125,-0.25,0.0390625,0.01171875,-0.21875,0.9808343760490738,-0.044038209173863946,0.09247108371227149,-0.16577654347361676
227837,0.3125,1.8125,-0.25,0.01953125,0.01171875,-0.23046875,0.9811395611438337,-0.04293954283272805,0.09100619525742362,-0.16501358073671682
227888,0.3125,1.8125,-0.25,0.01953125,0.01171875,-0.23046875,0.9817194128238776,-0.04248176519058809,0.08890041810357982,-0.16287728507339702
227938,0.375,1.8125,-0.25,0.01171875,0.0390625,-0.23046875,0.9819940794091616,-0.041779839472640155,0.08859523300881984,-0.16147343363750113
227991,0.375,1.8125,-0.25,0.01171875,0.0390625,-0.23828125,0.9822382274849696,-0.03958250679036836,0.08847315897091586,-0.16071047090060123
228040,0.375,1.8125,-0.3125,0.03125,0.0703125,-0.25,0.9825739310892057,-0.03759880367442854,0.08722190008239998,-0.1598559526352733
228094,0.375,1.75,-0.3125,0.0390625,0.08984375,-0.25,0.9828180791650136,-0.034943693350016784,0.08664204840235602,-0.15918454542680135
228141,0.375,1.75,-0.3125,0.0390625,0.109375,-0.23828125,0.9831843012787256,-0.030274361400189215,0.0858485671559801,-0.15823847163304544
228196,0.375,1.75,-0.3125,0.0,0.08984375,-0.23046875,0.9836725974303415,-0.026184881130405593,0.08438367870113224,-0.15683462019714958
228232,0.375,1.75,-0.3125,0.0,0.1015625,-0.21875,0.9839777825251015,-0.024506363109225746,0.08386486404004029,-0.1554612872707297
228296,0.375,1.75,-0.3125,-0.01171875,0.109375,-0.19140625,0.9844660786767174,-0.02151554918057802,0.08270516067995239,-0.1533555101168859
228334,0.4375,1.75,-0.3125,-0.01953125,0.109375,-0.171875,0.9847712637714774,-0.020844141972106083,0.08178960539567248,-0.15195165868099003
228384,0.4375,1.75,-0.3125,-0.01953125,0.12890625,-0.16015625,0.9849238563188574,-0.019531846064638203,0.08178960539567248,-0.1512497329630421
228435,0.4375,1.75,-0.3125,-0.01171875,0.16015625,-0.1484375,0.9849238563188574,-0.0173955504013184,0.08282723471785639,-0.15097506637775812
228487,0.4375,1.75,-0.3125,-0.03125,0.16015625,-0.140625,0.9848933378093814,-0.0163274025696585,0.08319345683156834,-0.15103610339671011
228537,0.4375,1.75,-0.3125,-0.03125,0.1796875,-0.12890625,0.9848933378093814,-0.014282662434766686,0.08285775322733238,-0.15140232551042207
228588,0.5,1.75,-0.3125,0.01953125,0.171875,-0.12890625,0.9848933378093814,-0.01281777397991882,0.08243049409466842,-0.15179906613361002
228639,0.5,1.75,-0.3125,0.0703125,0.140625,-0.12109375,0.9848933378093814,-0.011658070619830927,0.08105716116824854,-0.15253151036103396
228690,0.5,1.75,-0.3125,0.08984375,0.12109375,-0.1015625,0.9848017822809534,-0.01098666341135899,0.07983642078920866,-0.15384380626850186
228741,0.5625,1.75,-0.3125,0.1484375,0.109375,-0.078125,0.9846491897335734,-0.011017181920834987,0.0802941984313486,-0.15454573198644977
228793,0.5625,1.75,-0.3125,0.1796875,0.078125,-0.05078125,0.9845271156956694,-0.011230811487166967,0.08114871669667653,-0.15488143559068576
228833,0.625,1.75,-0.3125,0.21875,0.0390625,-0.05859375,0.9844355601672414,-0.01132236701559496,0.08166753135776848,-0.15524765770439772
228884,0.625,1.6875,-0.3125,0.23828125,-0.01171875,-0.03125,0.9845271156956694,-0.011505478072450942,0.08175908688619647,-0.15454573198644977
228935,0.6875,1.6875,-0.25,0.25,-0.0390625,-0.01171875,0.9847407452620014,-0.012756736960966826,0.08093508713034456,-0.15359965819269386
228985,0.6875,1.6875,-0.25,0.28125,-0.0390625,-0.01171875,0.9847102267525254,-0.014648884548478652,0.08169804986724448,-0.15308084353160192
229036,0.75,1.625,-0.25,0.28125,-0.0390625,0.0,0.9844965971861934,-0.016235847041230506,0.0837733085116123,-0.1532639545884579
229087,0.8125,1.625,-0.25,0.26953125,-0.0390625,-0.01953125,0.9843134861293374,-0.019196142460402233,0.08545182653279214,-0.15314188055055392
229137,0.8125,1.625,-0.25,0.26171875,-0.0390625,-0.01953125,0.9843134861293374,-0.021698660237434005,0.08520767845698417,-0.15295876949369794
229188,0.875,1.5625,-0.25,0.21875,-0.0390625,-0.01171875,0.9842219306009095,-0.021912289803765986,0.08560441908017212,-0.1532639545884579
229239,0.875,1.5625,-0.25,0.1796875,-0.0390625,-0.01953125,0.9837336344492935,-0.021942808313241982,0.0880153813287759,-0.15497299111911375
229290,0.875,1.5625,-0.25,0.1015625,-0.0390625,-0.01171875,0.9833368938261056,-0.02121036408581805,0.08935819574571978,-0.15689565721610158
