t_ms,msp,motor,servo0,servo1,gyro_p,gyro_q,gyro_r,acc_x,acc_y,acc_z,qw,qx,qy,qz,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,tgtpos_n,tgtpos_e,tgtpos_d,rcData0,rcData1,rcData2,rcData3
554934.5460,3.0000,1665.0000,1472.0000,1506.0000,11.0000,-15.0000,-6.0000,1060.0000,-190.0000,2051.0000,0.2628,0.3415,-0.0538,0.9008,187.7300,-23.3500,-114.3300,-9.1500,-1.3900,-6.7900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1684.0000
554951.1830,3.0000,1665.0000,1473.0000,1505.0000,10.0000,-16.0000,-8.0000,1035.0000,-142.0000,2118.0000,0.2630,0.3439,-0.0528,0.8999,187.5400,-23.3600,-114.4800,-9.0900,-1.3700,-6.8200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1684.0000
554968.0950,3.0000,1665.0000,1471.0000,1503.0000,8.0000,-16.0000,-12.0000,1067.0000,-179.0000,2232.0000,0.2637,0.3465,-0.0520,0.8987,187.5400,-23.3600,-114.4800,-9.0900,-1.3700,-6.8200,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
554984.6730,3.0000,1665.0000,1472.0000,1504.0000,7.0000,-15.0000,-12.0000,1081.0000,-170.0000,2375.0000,0.2648,0.3490,-0.0510,0.8975,187.3400,-23.3700,-114.6400,-9.0300,-1.3700,-6.8500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555001.2680,3.0000,1665.0000,1472.0000,1504.0000,9.0000,-13.0000,-15.0000,1043.0000,-34.0000,2483.0000,0.2661,0.3512,-0.0500,0.8963,187.1300,-23.3800,-114.7900,-8.9500,-1.3700,-6.9000,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555017.8020,3.0000,1663.0000,1470.0000,1502.0000,4.0000,-14.0000,-16.0000,1056.0000,-253.0000,2413.0000,0.2676,0.3533,-0.0489,0.8951,186.9400,-23.3900,-114.9400,-8.8700,-1.3500,-6.9600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1682.0000
555034.3490,3.0000,1664.0000,1468.0000,1500.0000,1.0000,-13.0000,-15.0000,986.0000,-226.0000,2297.0000,0.2694,0.3552,-0.0483,0.8938,186.7500,-23.4100,-115.0900,-8.7800,-1.3500,-7.0100,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555051.2000,3.0000,1664.0000,1468.0000,1500.0000,0.0000,-13.0000,-16.0000,970.0000,-307.0000,2199.0000,0.2715,0.3568,-0.0479,0.8926,186.5600,-23.4200,-115.2500,-8.7000,-1.3600,-7.0400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1683.0000
555067.9540,3.0000,1664.0000,1472.0000,1502.0000,5.0000,-13.0000,-18.0000,1068.0000,-405.0000,2198.0000,0.2736,0.3587,-0.0473,0.8912,186.5600,-23.4200,-115.2500,-8.7000,-1.3600,-7.0400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1683.0000
555084.6460,3.0000,1664.0000,1471.0000,1501.0000,3.0000,-13.0000,-18.0000,1169.0000,-435.0000,2244.0000,0.2756,0.3608,-0.0465,0.8898,186.3700,-23.4300,-115.4000,-8.6100,-1.3900,-7.0700,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1683.0000
555101.3160,3.0000,1664.0000,1472.0000,1502.0000,5.0000,-13.0000,-18.0000,1233.0000,-550.0000,2229.0000,0.2775,0.3629,-0.0457,0.8884,186.1800,-23.4500,-115.5600,-8.5300,-1.4400,-7.1100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1684.0000
555117.9270,3.0000,1664.0000,1474.0000,1504.0000,8.0000,-13.0000,-18.0000,1114.0000,-343.0000,2240.0000,0.2795,0.3647,-0.0444,0.8871,185.9900,-23.4700,-115.7200,-8.4400,-1.4900,-7.1500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1683.0000
555134.5310,3.0000,1664.0000,1475.0000,1505.0000,10.0000,-12.0000,-19.0000,1057.0000,-333.0000,2194.0000,0.2813,0.3668,-0.0426,0.8857,185.8100,-23.4800,-115.8700,-8.3600,-1.5200,-7.1800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1683.0000
555151.1430,3.0000,1664.0000,1479.0000,1505.0000,13.0000,-14.0000,-17.0000,1177.0000,-589.0000,2111.0000,0.2828,0.3692,-0.0408,0.8843,185.8100,-23.4800,-115.8700,-8.3600,-1.5200,-7.1800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1683.0000
555167.7820,3.0000,1665.0000,1476.0000,1504.0000,10.0000,-12.0000,-17.0000,1158.0000,-349.0000,2191.0000,0.2843,0.3715,-0.0389,0.8830,185.6300,-23.5100,-116.0300,-8.2700,-1.5700,-7.2000,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555184.5460,3.0000,1665.0000,1476.0000,1504.0000,10.0000,-11.0000,-16.0000,1042.0000,-107.0000,2225.0000,0.2859,0.3736,-0.0369,0.8817,185.4400,-23.5300,-116.1900,-8.1800,-1.6100,-7.2400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555201.2320,3.0000,1665.0000,1476.0000,1504.0000,10.0000,-11.0000,-15.0000,1141.0000,-371.0000,2148.0000,0.2872,0.3755,-0.0352,0.8805,185.2600,-23.5500,-116.3500,-8.1000,-1.6200,-7.2700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1684.0000
555217.8800,3.0000,1665.0000,1473.0000,1501.0000,4.0000,-10.0000,-12.0000,1361.0000,-713.0000,2023.0000,0.2883,0.3773,-0.0342,0.8794,185.0900,-23.5800,-116.5100,-8.0100,-1.6700,-7.2900,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555234.4700,3.0000,1663.0000,1471.0000,1501.0000,3.0000,-8.0000,-12.0000,1273.0000,-647.0000,1933.0000,0.2894,0.3787,-0.0336,0.8785,184.9200,-23.6000,-116.6700,-7.9300,-1.7400,-7.3200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1682.0000
555251.1490,3.0000,1663.0000,1469.0000,1501.0000,1.0000,-7.0000,-12.0000,1124.0000,-285.0000,1936.0000,0.2909,0.3796,-0.0331,0.8776,184.9200,-23.6000,-116.6700,-7.9300,-1.7400,-7.3200,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1682.0000
555267.7000,3.0000,1664.0000,1471.0000,1501.0000,2.0000,-8.0000,-12.0000,1129.0000,-409.0000,1843.0000,0.2923,0.3807,-0.0327,0.8766,184.7600,-23.6200,-116.8300,-7.8500,-1.7800,-7.3400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555284.3370,3.0000,1665.0000,1471.0000,1501.0000,2.0000,-8.0000,-12.0000,1160.0000,-512.0000,1822.0000,0.2938,0.3820,-0.0323,0.8756,184.5900,-23.6500,-116.9900,-7.7700,-1.8300,-7.3400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555300.9970,3.0000,1665.0000,1473.0000,1503.0000,4.0000,-7.0000,-12.0000,1041.0000,-233.0000,1881.0000,0.2952,0.3831,-0.0316,0.8747,184.4200,-23.6800,-117.1500,-7.6800,-1.8800,-7.3500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555317.5320,3.0000,1665.0000,1473.0000,1503.0000,4.0000,-6.0000,-12.0000,1116.0000,-406.0000,1847.0000,0.2966,0.3842,-0.0310,0.8738,184.2600,-23.7100,-117.3100,-7.5900,-1.9100,-7.3500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555334.1920,3.0000,1665.0000,1473.0000,1503.0000,4.0000,-6.0000,-12.0000,1195.0000,-555.0000,1817.0000,0.2978,0.3852,-0.0306,0.8729,184.2600,-23.7100,-117.3100,-7.5900,-1.9100,-7.3500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555350.9810,3.0000,1665.0000,1471.0000,1503.0000,2.0000,-4.0000,-13.0000,1165.0000,-469.0000,1797.0000,0.2993,0.3862,-0.0299,0.8720,184.1000,-23.7400,-117.4700,-7.5000,-1.9700,-7.3600,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1684.0000
555367.6810,3.0000,1665.0000,1471.0000,1503.0000,3.0000,-5.0000,-13.0000,1139.0000,-348.0000,1781.0000,0.3009,0.3869,-0.0293,0.8712,183.9400,-23.7800,-117.6300,-7.4100,-2.0300,-7.3600,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1684.0000
555384.3520,3.0000,1665.0000,1470.0000,1502.0000,1.0000,-5.0000,-13.0000,1135.0000,-268.0000,1752.0000,0.3025,0.3876,-0.0289,0.8703,183.7800,-23.8200,-117.7900,-7.3200,-2.0700,-7.3700,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1684.0000
555400.9140,3.0000,1665.0000,1471.0000,1503.0000,3.0000,-4.0000,-14.0000,1215.0000,-416.0000,1694.0000,0.3040,0.3884,-0.0283,0.8694,183.6200,-23.8500,-117.9500,-7.2500,-2.1100,-7.3700,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1684.0000
555417.6450,3.0000,1665.0000,1471.0000,1503.0000,3.0000,-4.0000,-15.0000,1201.0000,-358.0000,1673.0000,0.3057,0.3890,-0.0274,0.8686,183.4700,-23.8900,-118.1200,-7.1700,-2.1500,-7.3700,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1684.0000
555434.3470,3.0000,1665.0000,1472.0000,1504.0000,4.0000,-4.0000,-16.0000,1059.0000,-200.0000,1658.0000,0.3076,0.3896,-0.0263,0.8677,183.4700,-23.8900,-118.1200,-7.1700,-2.1500,-7.3700,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555451.0440,3.0000,1665.0000,1472.0000,1504.0000,5.0000,-3.0000,-18.0000,1100.0000,-273.0000,1637.0000,0.3095,0.3903,-0.0252,0.8668,183.3200,-23.9200,-118.2800,-7.1000,-2.1800,-7.3600,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555467.9370,3.0000,1665.0000,1472.0000,1506.0000,6.0000,-3.0000,-18.0000,1086.0000,-174.0000,1670.0000,0.3114,0.3911,-0.0236,0.8657,183.1700,-23.9600,-118.4400,-7.0200,-2.2300,-7.3500,0.0000,0.0000,-0.0000,1500.0000,1496.0000,1500.0000,1684.0000
555484.7360,3.0000,1665.0000,1472.0000,1504.0000,5.0000,-4.0000,-19.0000,1129.0000,-135.0000,1737.0000,0.3137,0.3917,-0.0221,0.8647,183.0200,-24.0000,-118.6000,-6.9500,-2.2700,-7.3500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1684.0000
555501.4000,3.0000,1663.0000,1472.0000,1504.0000,4.0000,-2.0000,-19.0000,1166.0000,-224.0000,1758.0000,0.3159,0.3922,-0.0207,0.8637,182.8700,-24.0500,-118.7600,-6.8700,-2.3100,-7.3500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1682.0000
555518.1170,2.0000,1999.0000,1459.0000,2000.0000,3.0000,-3.0000,-20.0000,1173.0000,-392.0000,1670.0000,0.3182,0.3928,-0.0193,0.8626,182.7300,-24.0900,-118.9200,-6.7800,-2.3600,-7.3400,0.0000,0.0000,-0.0000,1069.0000,1028.0000,1500.0000,2000.0000
555535.0490,2.0000,2000.0000,1459.0000,2000.0000,2.0000,-2.0000,-21.0000,1092.0000,-258.0000,1581.0000,0.3207,0.3933,-0.0179,0.8615,182.7300,-24.0900,-118.9200,-6.7800,-2.3600,-7.3400,0.0000,0.0000,-0.0000,1069.0000,1028.0000,1500.0000,2000.0000
555552.2550,2.0000,2000.0000,1459.0000,2000.0000,-10.0000,-5.0000,-22.0000,955.0000,92.0000,1356.0000,0.3238,0.3934,-0.0171,0.8603,182.5900,-24.1300,-119.0800,-6.7000,-2.4100,-7.3200,0.0000,0.0000,-0.0000,1069.0000,1028.0000,1500.0000,2000.0000
555568.8030,2.0000,2000.0000,1459.0000,2000.0000,-27.0000,-17.0000,-22.0000,1162.0000,-32.0000,912.0000,0.3277,0.3942,-0.0185,0.8584,182.4500,-24.1700,-119.2400,-6.6400,-2.4400,-7.2900,0.0000,0.0000,-0.0000,1069.0000,1028.0000,1500.0000,2000.0000
555585.6530,2.0000,2000.0000,1459.0000,2000.0000,-57.0000,-27.0000,-18.0000,1558.0000,-159.0000,1028.0000,0.3329,0.3953,-0.0239,0.8558,182.3000,-24.2200,-119.4100,-6.6100,-2.5200,-7.2300,0.0000,0.0000,-0.0000,1069.0000,1028.0000,1500.0000,2000.0000
555602.2680,2.0000,2000.0000,1457.0000,2000.0000,-82.0000,-51.0000,-12.0000,1486.0000,-456.0000,1119.0000,0.3386,0.3973,-0.0337,0.8523,182.1600,-24.2700,-119.5700,-6.5600,-2.6200,-7.1800,0.0000,0.0000,-0.0000,1076.0000,1028.0000,1500.0000,2000.0000
555619.0610,2.0000,2000.0000,1452.0000,2000.0000,-98.0000,-62.0000,-11.0000,1669.0000,-730.0000,1563.0000,0.3450,0.4005,-0.0476,0.8475,182.1600,-24.2700,-119.5700,-6.5600,-2.6200,-7.1800,0.0000,0.0000,-0.0000,1076.0000,1028.0000,1500.0000,2000.0000
555635.9200,2.0000,2000.0000,1452.0000,2000.0000,-108.0000,-76.0000,-8.0000,1892.0000,-647.0000,2170.0000,0.3517,0.4043,-0.0636,0.8419,182.0300,-24.3100,-119.7300,-6.4700,-2.7300,-7.1400,0.0000,0.0000,-0.0000,1076.0000,1028.0000,1500.0000,2000.0000
555653.0220,2.0000,2000.0000,1452.0000,2000.0000,-114.0000,-80.0000,-6.0000,1694.0000,-794.0000,2453.0000,0.3587,0.4081,-0.0809,0.8356,181.9100,-24.3500,-119.8800,-6.3500,-2.8200,-7.1700,0.0000,0.0000,-0.0000,1076.0000,1028.0000,1500.0000,2000.0000
555669.8240,2.0000,2000.0000,1452.0000,2000.0000,-118.0000,-91.0000,-5.0000,1553.0000,-459.0000,3066.0000,0.3655,0.4123,-0.0995,0.8286,181.7700,-24.4100,-120.0400,-6.2000,-2.9100,-7.2100,0.0000,0.0000,-0.0000,1076.0000,1028.0000,1500.0000,2000.0000
555686.7190,2.0000,2000.0000,1452.0000,2000.0000,-125.0000,-90.0000,-5.0000,1473.0000,-232.0000,3607.0000,0.3724,0.4169,-0.1190,0.8206,181.6300,-24.4700,-120.2000,-6.0300,-2.9400,-7.2900,0.0000,0.0000,-0.0000,1076.0000,1028.0000,1500.0000,2000.0000
555703.7260,2.0000,2000.0000,1000.0000,1761.0000,-127.0000,-92.0000,-5.0000,1582.0000,-215.0000,4033.0000,0.3794,0.4209,-0.1392,0.8121,181.5100,-24.5200,-120.3600,-5.8600,-2.9000,-7.4100,0.0000,0.0000,-0.0000,1674.0000,1068.0000,1500.0000,2000.0000
555720.2600,2.0000,2000.0000,1000.0000,1760.0000,-126.0000,-93.0000,-4.0000,1776.0000,-292.0000,4384.0000,0.3861,0.4246,-0.1588,0.8034,181.5100,-24.5200,-120.3600,-5.8600,-2.9000,-7.4100,0.0000,0.0000,-0.0000,1674.0000,1068.0000,1500.0000,2000.0000
555737.5270,2.0000,2000.0000,1000.0000,1760.0000,-106.0000,-96.0000,-7.0000,2027.0000,-355.0000,4569.0000,0.3921,0.4293,-0.1783,0.7939,181.4000,-24.5700,-120.5100,-5.6800,-2.8200,-7.5600,0.0000,0.0000,-0.0000,1674.0000,1068.0000,1500.0000,2000.0000
555754.4280,2.0000,2000.0000,1000.0000,1760.0000,-70.0000,-105.0000,-10.0000,2033.0000,-527.0000,4495.0000,0.3962,0.4359,-0.1939,0.7845,181.2900,-24.6200,-120.6700,-5.5000,-2.7300,-7.7400,0.0000,0.0000,-0.0000,1674.0000,1068.0000,1500.0000,2000.0000
555771.0580,2.0000,2000.0000,1000.0000,1760.0000,-45.0000,-118.0000,-15.0000,1978.0000,-406.0000,4508.0000,0.3981,0.4458,-0.2061,0.7748,181.1700,-24.6700,-120.8400,-5.3300,-2.6800,-7.9200,0.0000,0.0000,-0.0000,1674.0000,1068.0000,1500.0000,2000.0000
555787.8250,2.0000,2000.0000,1000.0000,1760.0000,-26.0000,-121.0000,-18.0000,1870.0000,-244.0000,4717.0000,0.3990,0.4576,-0.2156,0.7648,181.0500,-24.7300,-121.0000,-5.1700,-2.6100,-8.0800,0.0000,0.0000,-0.0000,1674.0000,1068.0000,1500.0000,2000.0000
555804.8510,2.0000,2000.0000,1470.0000,2000.0000,-12.0000,-123.0000,-20.0000,2114.0000,-364.0000,5158.0000,0.3986,0.4712,-0.2239,0.7543,180.9500,-24.7800,-121.1700,-5.0100,-2.5000,-8.2500,0.0000,0.0000,-0.0000,1059.0000,1029.0000,1500.0000,2000.0000
555821.4520,2.0000,2000.0000,1470.0000,2000.0000,-8.0000,-126.0000,-21.0000,2183.0000,-643.0000,5601.0000,0.3977,0.4848,-0.2308,0.7440,180.9500,-24.7800,-121.1700,-5.0100,-2.5000,-8.2500,0.0000,0.0000,-0.0000,1059.0000,1029.0000,1500.0000,2000.0000
555838.6160,2.0000,2000.0000,1470.0000,2000.0000,-10.0000,-124.0000,-18.0000,2127.0000,-848.0000,5972.0000,0.3964,0.4988,-0.2378,0.7331,180.8500,-24.8300,-121.3400,-4.8100,-2.3700,-8.4700,0.0000,0.0000,-0.0000,1059.0000,1029.0000,1500.0000,2000.0000
555855.3160,2.0000,2000.0000,1470.0000,2000.0000,-24.0000,-106.0000,-15.0000,2125.0000,-999.0000,6250.0000,0.3955,0.5107,-0.2451,0.7230,180.7600,-24.8700,-121.5100,-4.5700,-2.2100,-8.6700,0.0000,0.0000,-0.0000,1059.0000,1029.0000,1500.0000,2000.0000
555872.1110,2.0000,2000.0000,1470.0000,2000.0000,-37.0000,-86.0000,-5.0000,2070.0000,-1066.0000,6142.0000,0.3956,0.5193,-0.2531,0.7140,180.6600,-24.9200,-121.6900,-4.2400,-2.0300,-8.8600,0.0000,0.0000,-0.0000,1059.0000,1029.0000,1500.0000,2000.0000
555888.8070,2.0000,2000.0000,1470.0000,2000.0000,-49.0000,-61.0000,3.0000,1744.0000,-1140.0000,5658.0000,0.3964,0.5245,-0.2621,0.7064,180.5700,-24.9700,-121.8700,-3.9300,-1.8600,-9.0200,0.0000,0.0000,-0.0000,1059.0000,1029.0000,1500.0000,2000.0000
555905.4220,2.0000,2000.0000,1469.0000,2000.0000,-58.0000,-40.0000,6.0000,1760.0000,-716.0000,5376.0000,0.3982,0.5263,-0.2710,0.7007,180.4900,-25.0100,-122.0500,-3.6700,-1.7100,-9.1400,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
555922.1480,2.0000,2000.0000,1469.0000,2000.0000,-68.0000,-23.0000,12.0000,1861.0000,-324.0000,4840.0000,0.4011,0.5252,-0.2799,0.6963,180.4900,-25.0100,-122.0500,-3.6700,-1.7100,-9.1400,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
555938.9000,2.0000,2000.0000,1469.0000,2000.0000,-78.0000,-8.0000,18.0000,2005.0000,-393.0000,4511.0000,0.4046,0.5218,-0.2896,0.6929,180.4200,-25.0500,-122.2300,-3.5000,-1.5800,-9.2500,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
555955.6750,2.0000,2000.0000,1469.0000,2000.0000,-82.0000,0.0000,23.0000,1962.0000,-517.0000,4003.0000,0.4086,0.5165,-0.2999,0.6902,180.3500,-25.0800,-122.4200,-3.3900,-1.5000,-9.3800,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
555972.1770,2.0000,2000.0000,1469.0000,2000.0000,-87.0000,2.0000,26.0000,2085.0000,-305.0000,3627.0000,0.4130,0.5098,-0.3100,0.6881,180.2800,-25.1200,-122.6200,-3.1600,-1.4200,-9.4800,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
555988.9370,2.0000,2000.0000,1469.0000,2000.0000,-93.0000,4.0000,27.0000,2295.0000,-167.0000,3298.0000,0.4170,0.5031,-0.3212,0.6854,180.2100,-25.1600,-122.8100,-3.0000,-1.3800,-9.5900,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556005.6370,2.0000,2000.0000,1469.0000,2000.0000,-94.0000,4.0000,26.0000,2160.0000,33.0000,2848.0000,0.4218,0.4954,-0.3323,0.6828,180.2100,-25.1600,-122.8100,-3.0000,-1.3800,-9.5900,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556022.1540,2.0000,2000.0000,1469.0000,2000.0000,-101.0000,-4.0000,25.0000,2070.0000,-223.0000,2390.0000,0.4264,0.4882,-0.3439,0.6794,180.1500,-25.2000,-123.0100,-2.9000,-1.3700,-9.7000,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556038.8990,2.0000,2000.0000,1469.0000,2000.0000,-108.0000,-20.0000,25.0000,2117.0000,-437.0000,2125.0000,0.4309,0.4814,-0.3568,0.6748,180.1000,-25.2400,-123.2100,-2.8300,-1.4200,-9.7700,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556055.8910,2.0000,2000.0000,1469.0000,2000.0000,-121.0000,-21.0000,21.0000,2214.0000,-124.0000,2347.0000,0.4360,0.4746,-0.3713,0.6685,180.0500,-25.2700,-123.4100,-2.7500,-1.4900,-9.8300,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556072.7230,2.0000,2000.0000,1469.0000,2000.0000,-128.0000,-34.0000,18.0000,1880.0000,40.0000,2376.0000,0.4415,0.4681,-0.3866,0.6607,179.9900,-25.3200,-123.6200,-2.5000,-1.4100,-9.9100,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556089.7170,2.0000,2000.0000,1469.0000,2000.0000,-133.0000,-55.0000,16.0000,1908.0000,-132.0000,2435.0000,0.4465,0.4626,-0.4037,0.6508,179.9500,-25.3600,-123.8300,-2.3000,-1.3200,-9.9500,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556106.6950,2.0000,2000.0000,1469.0000,2000.0000,-138.0000,-59.0000,11.0000,1650.0000,-335.0000,2282.0000,0.4513,0.4581,-0.4215,0.6394,179.9500,-25.3600,-123.8300,-2.3000,-1.3200,-9.9500,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556123.7650,2.0000,2000.0000,1469.0000,2000.0000,-139.0000,-64.0000,6.0000,1603.0000,-240.0000,2445.0000,0.4563,0.4537,-0.4393,0.6269,179.9100,-25.4000,-124.0400,-2.1100,-1.2500,-9.9800,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556140.7920,2.0000,2000.0000,1469.0000,2000.0000,-138.0000,-70.0000,2.0000,1832.0000,-340.0000,2747.0000,0.4609,0.4501,-0.4571,0.6132,179.8800,-25.4300,-124.2500,-1.9400,-1.1600,-9.9800,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556157.6310,2.0000,2000.0000,1469.0000,2000.0000,-140.0000,-75.0000,-2.0000,2229.0000,-383.0000,3179.0000,0.4653,0.4469,-0.4746,0.5988,179.8500,-25.4600,-124.4500,-1.7900,-1.0600,-10.0200,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
556174.4460,2.0000,2000.0000,1469.0000,2000.0000,-138.0000,-75.0000,-5.0000,2285.0000,-245.0000,3480.0000,0.4696,0.4438,-0.4917,0.5837,179.8300,-25.4900,-124.6700,-1.5900,-0.8900,-10.1000,0.0000,0.0000,-0.0000,1060.0000,1029.0000,1500.0000,2000.0000
