time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
166985913,2,11,37.4117315,-121.9949357,-1,0.13,91.1,183,156,297,-12,5,4,37.4117318,-121.9949345
166993594,2,11,37.4117315,-121.9949357,-1,0.13,91.1,183,156,297,-12,5,4,37.4117318,-121.9949345
167067124,2,11,37.4117315,-121.9949358,-1,0.03,91.1,183,157,298,-3,0,10,37.4117318,-121.9949345
167168185,2,11,37.4117314,-121.9949360,-1,0.20,91.1,183,157,298,-18,-9,14,37.4117318,-121.9949345
167268966,2,11,37.4117313,-121.9949363,-1,0.23,91.1,183,157,299,-20,-11,15,37.4117318,-121.9949345
167369257,2,11,37.4117312,-121.9949367,-1,0.33,91.1,183,157,299,-18,-27,18,37.4117318,-121.9949345
167469718,2,11,37.4117312,-121.9949370,-1,0.22,91.1,183,158,299,-7,-20,13,37.4117318,-121.9949345
167571345,2,11,37.4117312,-121.9949374,-1,0.24,91.1,183,158,300,-6,-23,17,37.4117318,-121.9949345
167671890,2,11,37.4117313,-121.9949379,-1,0.29,91.1,183,158,300,-10,-27,4,37.4117318,-121.9949345
167772602,2,11,37.4117314,-121.9949383,-1,0.20,91.1,183,158,300,-7,-19,1,37.4117318,-121.9949345
167873388,2,11,37.4117314,-121.9949386,-1,0.17,91.1,183,158,300,-9,-14,0,37.4117318,-121.9949345
167974764,2,11,37.4117315,-121.9949387,-1,0.05,91.1,183,159,301,0,-5,-2,37.4117318,-121.9949345
168075409,2,11,37.4117317,-121.9949390,-1,0.13,91.1,183,159,301,5,-12,-3,37.4117318,-121.9949345
168176327,2,11,37.4117319,-121.9949392,-1,0.07,91.1,183,159,301,6,-3,-6,37.4117318,-121.9949345
168256499,2,10,37.4117321,-121.9949392,-1,0.04,91.1,228,160,302,2,3,-19,37.4117318,-121.9949345
168356889,2,10,37.4117322,-121.9949393,-1,0.03,91.1,228,160,302,2,1,-27,37.4117318,-121.9949345
168457172,2,10,37.4117323,-121.9949393,-1,0.07,91.1,228,160,303,7,1,-18,37.4117318,-121.9949345
168558124,2,10,37.4117325,-121.9949394,-1,0.10,91.1,228,161,303,10,0,-20,37.4117318,-121.9949345
168658656,2,10,37.4117326,-121.9949396,-1,0.12,91.1,228,161,303,-6,-10,-16,37.4117318,-121.9949345
