t_ms,msp,motor,servo0,servo1,gyro_p,gyro_q,gyro_r,acc_x,acc_y,acc_z,qw,qx,qy,qz,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,tgtpos_n,tgtpos_e,tgtpos_d,rcData0,rcData1,rcData2,rcData3
286784.8980,3.0000,1589.0000,1443.0000,1499.0000,-3.0000,7.0000,-3.0000,-114.0000,-286.0000,2121.0000,-0.1099,0.1939,0.0736,-0.9721,177.8200,-35.9300,-63.4800,-19.7300,1.0900,5.4600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
286801.4710,3.0000,1588.0000,1441.0000,1497.0000,-6.0000,7.0000,0.0000,-127.0000,-344.0000,1876.0000,-0.1103,0.1958,0.0755,-0.9715,177.4000,-35.9100,-63.3800,-19.7900,1.0600,5.4700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1611.0000
286818.1490,3.0000,1590.0000,1444.0000,1498.0000,-4.0000,6.0000,3.0000,-119.0000,-408.0000,1795.0000,-0.1103,0.1977,0.0774,-0.9710,176.9800,-35.8900,-63.2800,-19.8300,1.0200,5.4800,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1613.0000
286835.0530,3.0000,1589.0000,1445.0000,1499.0000,-3.0000,6.0000,5.0000,-172.0000,-421.0000,1735.0000,-0.1101,0.1996,0.0788,-0.9705,176.5700,-35.8700,-63.1800,-19.8600,0.9700,5.4900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
286851.8170,3.0000,1590.0000,1445.0000,1501.0000,-1.0000,7.0000,6.0000,-204.0000,-246.0000,1535.0000,-0.1097,0.2017,0.0800,-0.9700,176.1800,-35.8500,-63.0800,-19.8700,0.9300,5.5200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1613.0000
286868.5840,3.0000,1589.0000,1442.0000,1498.0000,-6.0000,7.0000,6.0000,-238.0000,-142.0000,1461.0000,-0.1090,0.2028,0.0803,-0.9698,175.7400,-35.8400,-62.9800,-19.9100,0.9100,5.5600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1611.0000
286885.2170,3.0000,1588.0000,1443.0000,1497.0000,-6.0000,5.0000,4.0000,-209.0000,-155.0000,1315.0000,-0.1084,0.2046,0.0820,-0.9694,175.7400,-35.8400,-62.9800,-19.9100,0.9100,5.5600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1611.0000
286901.9540,3.0000,1589.0000,1444.0000,1498.0000,-3.0000,5.0000,2.0000,-275.0000,-104.0000,1155.0000,-0.1081,0.2066,0.0837,-0.9688,175.3200,-35.8200,-62.8800,-19.9300,0.8900,5.6300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1612.0000
286918.7120,3.0000,1591.0000,1444.0000,1500.0000,-3.0000,5.0000,1.0000,-276.0000,-30.0000,996.0000,-0.1082,0.2086,0.0850,-0.9683,174.9100,-35.8000,-62.7800,-19.9300,0.8800,5.7000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1613.0000
286935.5310,3.0000,1589.0000,1445.0000,1499.0000,-3.0000,4.0000,-3.0000,-231.0000,-4.0000,767.0000,-0.1086,0.2105,0.0864,-0.9677,174.5000,-35.7900,-62.6700,-19.9200,0.8700,5.7900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
286952.1210,3.0000,1589.0000,1445.0000,1499.0000,-2.0000,4.0000,-7.0000,-293.0000,34.0000,639.0000,-0.1097,0.2123,0.0879,-0.9670,174.1000,-35.7700,-62.5700,-19.8900,0.8600,5.9100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
286968.7430,3.0000,1591.0000,1446.0000,1500.0000,0.0000,4.0000,-10.0000,-271.0000,-32.0000,433.0000,-0.1112,0.2139,0.0892,-0.9664,173.6800,-35.7600,-62.4600,-19.9000,0.8300,6.0400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1613.0000
286985.3400,3.0000,1589.0000,1447.0000,1501.0000,1.0000,3.0000,-10.0000,-223.0000,-129.0000,315.0000,-0.1130,0.2150,0.0899,-0.9659,173.6800,-35.7600,-62.4600,-19.9000,0.8300,6.0400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287001.9840,3.0000,1588.0000,1447.0000,1501.0000,2.0000,2.0000,-10.0000,-396.0000,26.0000,646.0000,-0.1147,0.2161,0.0909,-0.9653,173.2600,-35.7500,-62.3500,-19.8900,0.7900,6.2000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1611.0000
287018.7040,3.0000,1588.0000,1449.0000,1501.0000,3.0000,2.0000,-9.0000,-355.0000,-214.0000,1163.0000,-0.1165,0.2175,0.0919,-0.9647,172.8500,-35.7400,-62.2400,-19.8800,0.7600,6.3200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287035.7260,3.0000,1589.0000,1446.0000,1500.0000,0.0000,4.0000,-8.0000,-368.0000,-199.0000,1196.0000,-0.1182,0.2188,0.0929,-0.9641,172.4500,-35.7200,-62.1200,-19.8700,0.7300,6.3900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287052.3720,3.0000,1590.0000,1449.0000,1503.0000,6.0000,3.0000,-7.0000,-326.0000,-271.0000,1170.0000,-0.1196,0.2204,0.0937,-0.9635,172.0600,-35.7100,-62.0100,-19.8700,0.7000,6.4600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1613.0000
287068.9900,3.0000,1589.0000,1450.0000,1506.0000,8.0000,4.0000,-3.0000,-300.0000,-317.0000,1359.0000,-0.1210,0.2217,0.0937,-0.9630,172.0600,-35.7100,-62.0100,-19.8700,0.7000,6.4600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287085.5410,3.0000,1589.0000,1444.0000,1500.0000,-2.0000,5.0000,1.0000,-300.0000,-318.0000,1295.0000,-0.1216,0.2232,0.0945,-0.9625,171.6300,-35.7100,-61.8900,-19.9000,0.6600,6.5200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287102.1590,3.0000,1588.0000,1444.0000,1502.0000,1.0000,7.0000,6.0000,-381.0000,-304.0000,1670.0000,-0.1213,0.2247,0.0954,-0.9621,171.2200,-35.7000,-61.7700,-19.9200,0.6200,6.5800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1611.0000
287118.7400,3.0000,1588.0000,1444.0000,1502.0000,1.0000,6.0000,10.0000,-340.0000,-279.0000,1697.0000,-0.1204,0.2253,0.0947,-0.9622,170.8100,-35.6900,-61.6500,-19.9400,0.5800,6.6100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1611.0000
287135.4480,3.0000,1591.0000,1444.0000,1500.0000,-3.0000,4.0000,2.0000,-369.0000,12.0000,1383.0000,-0.1198,0.2267,0.0950,-0.9619,170.4000,-35.6800,-61.5300,-19.9600,0.5600,6.6300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1613.0000
287152.2200,3.0000,1589.0000,1440.0000,1496.0000,-8.0000,4.0000,-9.0000,-426.0000,267.0000,1312.0000,-0.1203,0.2280,0.0958,-0.9614,169.9600,-35.6800,-61.4100,-19.9900,0.5600,6.6900,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1612.0000
287168.7410,3.0000,1591.0000,1440.0000,1496.0000,-8.0000,4.0000,-13.0000,-482.0000,165.0000,1410.0000,-0.1217,0.2293,0.0975,-0.9608,169.9600,-35.6800,-61.4100,-19.9900,0.5600,6.6900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1613.0000
287185.4150,3.0000,1589.0000,1439.0000,1497.0000,-8.0000,5.0000,-15.0000,-451.0000,-33.0000,1821.0000,-0.1238,0.2305,0.0996,-0.9600,169.5400,-35.6700,-61.2900,-20.0100,0.5800,6.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287202.0070,3.0000,1589.0000,1439.0000,1497.0000,-9.0000,5.0000,-18.0000,-392.0000,-44.0000,2033.0000,-0.1260,0.2321,0.1022,-0.9591,169.1200,-35.6700,-61.1700,-20.0300,0.5800,6.7800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1612.0000
287218.8430,2.0000,1679.0000,1427.0000,1639.0000,-7.0000,5.0000,-24.0000,-352.0000,-124.0000,1926.0000,-0.1291,0.2336,0.1049,-0.9580,168.7200,-35.6600,-61.0500,-20.0600,0.5700,6.7900,0.0000,0.0000,-0.0000,1348.0000,1024.0000,1500.0000,2000.0000
287235.6910,2.0000,2000.0000,1175.0000,2000.0000,-3.0000,5.0000,-22.0000,-393.0000,-246.0000,1713.0000,-0.1325,0.2351,0.1073,-0.9569,168.3100,-35.6600,-60.9300,-20.0800,0.5500,6.8100,0.0000,0.0000,-0.0000,1348.0000,1024.0000,1500.0000,2000.0000
287252.5610,2.0000,2000.0000,1175.0000,2000.0000,-6.0000,-6.0000,-19.0000,-375.0000,-249.0000,1261.0000,-0.1353,0.2361,0.1093,-0.9560,167.8700,-35.6600,-60.8000,-20.1200,0.5200,6.8500,0.0000,0.0000,-0.0000,1348.0000,1024.0000,1500.0000,2000.0000
287269.4770,2.0000,2000.0000,1175.0000,2000.0000,-13.0000,-45.0000,-21.0000,-312.0000,-248.0000,311.0000,-0.1375,0.2330,0.1119,-0.9562,167.8700,-35.6600,-60.8000,-20.1200,0.5200,6.8500,0.0000,0.0000,-0.0000,1348.0000,1024.0000,1500.0000,2000.0000
287286.2320,2.0000,2000.0000,1175.0000,2000.0000,-30.0000,-95.0000,-20.0000,-187.0000,-236.0000,799.0000,-0.1388,0.2241,0.1175,-0.9574,167.4500,-35.6500,-60.6800,-20.1100,0.4600,6.9700,0.0000,0.0000,-0.0000,1348.0000,1024.0000,1500.0000,2000.0000
287302.9180,2.0000,2000.0000,1175.0000,2000.0000,-46.0000,-142.0000,-15.0000,-207.0000,-239.0000,2423.0000,-0.1382,0.2091,0.1267,-0.9597,167.0300,-35.6500,-60.5500,-20.1000,0.4000,7.0900,0.0000,0.0000,-0.0000,1348.0000,1024.0000,1500.0000,2000.0000
287319.6120,2.0000,2000.0000,1000.0000,1565.0000,-55.0000,-192.0000,-9.0000,-28.0000,-507.0000,5347.0000,-0.1354,0.1865,0.1375,-0.9633,166.6200,-35.6600,-60.4300,-20.1500,0.3700,7.0800,0.0000,0.0000,-0.0000,1945.0000,1047.0000,1500.0000,2000.0000
287336.6410,2.0000,2000.0000,1000.0000,1509.0000,-59.0000,-223.0000,-3.0000,321.0000,-743.0000,8428.0000,-0.1305,0.1577,0.1500,-0.9673,166.2100,-35.6600,-60.3000,-20.3200,0.3900,6.7700,0.0000,0.0000,-0.0000,1945.0000,1047.0000,1500.0000,2000.0000
287353.2360,2.0000,2000.0000,1000.0000,1509.0000,-43.0000,-226.0000,-4.0000,750.0000,-1142.0000,11361.0000,-0.1251,0.1271,0.1618,-0.9706,166.2100,-35.6600,-60.3000,-20.3200,0.3900,6.7700,0.0000,0.0000,-0.0000,1945.0000,1047.0000,1500.0000,2000.0000
287370.0210,2.0000,2000.0000,1000.0000,1509.0000,1.0000,-214.0000,-7.0000,1209.0000,-1142.0000,13597.0000,-0.1207,0.0961,0.1689,-0.9735,165.7600,-35.6700,-60.1800,-20.6300,0.4700,6.1500,0.0000,0.0000,-0.0000,1945.0000,1047.0000,1500.0000,2000.0000
287387.1910,2.0000,2000.0000,1000.0000,1509.0000,38.0000,-186.0000,-12.0000,1503.0000,-1228.0000,15046.0000,-0.1178,0.0664,0.1695,-0.9762,165.3100,-35.6700,-60.0800,-20.9500,0.6300,5.2800,0.0000,0.0000,-0.0000,1945.0000,1047.0000,1500.0000,2000.0000
287403.7190,2.0000,2000.0000,1000.0000,1509.0000,71.0000,-154.0000,-17.0000,1540.0000,-1246.0000,15526.0000,-0.1170,0.0414,0.1645,-0.9785,164.8700,-35.6700,-59.9800,-21.2200,0.8400,4.1800,0.0000,0.0000,-0.0000,1945.0000,1047.0000,1500.0000,2000.0000
287420.5250,2.0000,2000.0000,1427.0000,2000.0000,86.0000,-112.0000,-26.0000,1279.0000,-1145.0000,15003.0000,-0.1181,0.0209,0.1555,-0.9805,164.4500,-35.6700,-59.9100,-21.3900,1.0600,3.0000,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287437.4710,2.0000,2000.0000,1431.0000,2000.0000,95.0000,-67.0000,-33.0000,998.0000,-1136.0000,13558.0000,-0.1211,0.0060,0.1439,-0.9821,164.0200,-35.6600,-59.8500,-21.4500,1.2400,1.8600,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287454.4230,2.0000,2000.0000,1431.0000,2000.0000,85.0000,-35.0000,-37.0000,770.0000,-862.0000,11210.0000,-0.1257,-0.0030,0.1312,-0.9833,164.0200,-35.6600,-59.8500,-21.4500,1.2400,1.8600,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287471.2090,2.0000,2000.0000,1431.0000,2000.0000,44.0000,-27.0000,-32.0000,612.0000,-640.0000,9203.0000,-0.1307,-0.0087,0.1223,-0.9838,163.5600,-35.6400,-59.8200,-21.4500,1.3400,0.9000,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287488.0490,2.0000,2000.0000,1431.0000,2000.0000,-16.0000,-31.0000,-21.0000,594.0000,-799.0000,8093.0000,-0.1345,-0.0135,0.1209,-0.9834,163.1100,-35.6300,-59.8000,-21.3800,1.3700,0.1800,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287504.7650,2.0000,2000.0000,1431.0000,2000.0000,-65.0000,-47.0000,-7.0000,543.0000,-928.0000,7196.0000,-0.1364,-0.0184,0.1278,-0.9822,162.6700,-35.6200,-59.7900,-21.2900,1.3500,-0.3700,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287521.4780,2.0000,2000.0000,1431.0000,2000.0000,-102.0000,-68.0000,7.0000,570.0000,-863.0000,6906.0000,-0.1358,-0.0249,0.1411,-0.9803,162.2600,-35.6100,-59.7900,-21.1800,1.3100,-0.8200,0.0000,0.0000,-0.0000,1096.0000,1027.0000,1500.0000,2000.0000
287538.3610,2.0000,2000.0000,1000.0000,1464.0000,-129.0000,-85.0000,19.0000,574.0000,-779.0000,7407.0000,-0.1331,-0.0335,0.1595,-0.9776,161.8400,-35.6000,-59.8000,-21.0800,1.3100,-1.2500,0.0000,0.0000,-0.0000,1973.0000,1064.0000,1500.0000,2000.0000
287554.9560,2.0000,2000.0000,1000.0000,1464.0000,-146.0000,-95.0000,23.0000,596.0000,-700.0000,8069.0000,-0.1292,-0.0432,0.1808,-0.9740,161.8400,-35.6000,-59.8000,-21.0800,1.3100,-1.2500,0.0000,0.0000,-0.0000,1973.0000,1064.0000,1500.0000,2000.0000
287571.6850,2.0000,2000.0000,1000.0000,1464.0000,-144.0000,-106.0000,26.0000,636.0000,-660.0000,8542.0000,-0.1245,-0.0536,0.2038,-0.9696,161.4000,-35.5900,-59.8200,-21.0200,1.4000,-1.7600,0.0000,0.0000,-0.0000,1973.0000,1064.0000,1500.0000,2000.0000
287588.6130,2.0000,2000.0000,1000.0000,1464.0000,-116.0000,-121.0000,20.0000,674.0000,-624.0000,8654.0000,-0.1193,-0.0666,0.2250,-0.9647,160.9600,-35.5800,-59.8500,-20.9500,1.5500,-2.3100,0.0000,0.0000,-0.0000,1973.0000,1064.0000,1500.0000,2000.0000
287605.3610,2.0000,2000.0000,1000.0000,1464.0000,-43.0000,-134.0000,5.0000,773.0000,-644.0000,9111.0000,-0.1149,-0.0827,0.2391,-0.9606,160.5400,-35.5600,-59.8800,-20.8400,1.7400,-2.8500,0.0000,0.0000,-0.0000,1973.0000,1064.0000,1500.0000,2000.0000
287622.0270,2.0000,2000.0000,1000.0000,1464.0000,40.0000,-136.0000,-14.0000,915.0000,-556.0000,9647.0000,-0.1117,-0.1016,0.2412,-0.9587,160.1400,-35.5400,-59.9300,-20.7100,1.9800,-3.4300,0.0000,0.0000,-0.0000,1973.0000,1064.0000,1500.0000,2000.0000
287639.2080,2.0000,2000.0000,1078.0000,2000.0000,107.0000,-121.0000,-31.0000,992.0000,-615.0000,10239.0000,-0.1098,-0.1220,0.2322,-0.9587,159.7300,-35.5200,-59.9800,-20.5700,2.2200,-4.0600,0.0000,0.0000,-0.0000,1433.0000,1012.0000,1500.0000,2000.0000
287656.3540,2.0000,2000.0000,1078.0000,2000.0000,138.0000,-118.0000,-42.0000,983.0000,-598.0000,9966.0000,-0.1095,-0.1420,0.2151,-0.9600,159.7300,-35.5200,-59.9800,-20.5700,2.2200,-4.0600,0.0000,0.0000,-0.0000,1433.0000,1012.0000,1500.0000,2000.0000
287673.2480,2.0000,2000.0000,1078.0000,2000.0000,104.0000,-129.0000,-43.0000,993.0000,-645.0000,9497.0000,-0.1099,-0.1625,0.1986,-0.9603,159.3000,-35.4900,-60.0500,-20.4000,2.4200,-4.7300,0.0000,0.0000,-0.0000,1433.0000,1012.0000,1500.0000,2000.0000
287690.3570,2.0000,2000.0000,1078.0000,2000.0000,57.0000,-142.0000,-39.0000,933.0000,-783.0000,9403.0000,-0.1106,-0.1842,0.1882,-0.9583,158.8900,-35.4600,-60.1300,-20.2000,2.5500,-5.3600,0.0000,0.0000,-0.0000,1433.0000,1012.0000,1500.0000,2000.0000
287707.3230,2.0000,2000.0000,1078.0000,2000.0000,22.0000,-155.0000,-31.0000,960.0000,-917.0000,9328.0000,-0.1112,-0.2068,0.1843,-0.9544,158.5000,-35.4300,-60.2200,-19.9500,2.6300,-5.9700,0.0000,0.0000,-0.0000,1433.0000,1012.0000,1500.0000,2000.0000
287724.1610,2.0000,2000.0000,1000.0000,1506.0000,0.0000,-163.0000,-21.0000,1073.0000,-1065.0000,10412.0000,-0.1110,-0.2299,0.1850,-0.9490,158.1100,-35.4000,-60.3300,-19.6500,2.7000,-6.5900,0.0000,0.0000,-0.0000,1947.0000,1049.0000,1500.0000,2000.0000
287741.0110,2.0000,2000.0000,1000.0000,1505.0000,-5.0000,-160.0000,-19.0000,1216.0000,-1121.0000,10898.0000,-0.1103,-0.2527,0.1879,-0.9427,157.7300,-35.3700,-60.4400,-19.2900,2.7600,-7.2600,0.0000,0.0000,-0.0000,1947.0000,1049.0000,1500.0000,2000.0000
287757.9740,2.0000,2000.0000,1000.0000,1505.0000,16.0000,-152.0000,-17.0000,1358.0000,-964.0000,11238.0000,-0.1091,-0.2750,0.1892,-0.9363,157.7300,-35.3700,-60.4400,-19.2900,2.7600,-7.2600,0.0000,0.0000,-0.0000,1947.0000,1049.0000,1500.0000,2000.0000
287774.9280,2.0000,2000.0000,1000.0000,1505.0000,38.0000,-139.0000,-20.0000,1511.0000,-1095.0000,11622.0000,-0.1076,-0.2960,0.1875,-0.9304,157.3400,-35.3500,-60.5700,-18.8900,2.8200,-7.9700,0.0000,0.0000,-0.0000,1947.0000,1049.0000,1500.0000,2000.0000
287792.0310,2.0000,2000.0000,1000.0000,1505.0000,65.0000,-123.0000,-20.0000,1618.0000,-1176.0000,11896.0000,-0.1053,-0.3154,0.1815,-0.9255,156.9600,-35.3200,-60.7200,-18.4500,2.9000,-8.6900,0.0000,0.0000,-0.0000,1947.0000,1049.0000,1500.0000,2000.0000
287808.9810,2.0000,2000.0000,1000.0000,1505.0000,81.0000,-103.0000,-22.0000,1675.0000,-1251.0000,12367.0000,-0.1030,-0.3321,0.1727,-0.9216,156.6000,-35.2900,-60.8700,-17.9600,2.9700,-9.4200,0.0000,0.0000,-0.0000,1947.0000,1049.0000,1500.0000,2000.0000
287826.0110,2.0000,2000.0000,1168.0000,2000.0000,95.0000,-61.0000,-25.0000,1545.0000,-1167.0000,12153.0000,-0.1008,-0.3449,0.1611,-0.9192,156.2600,-35.2600,-61.0500,-17.4100,3.0300,-10.1900,0.0000,0.0000,-0.0000,1348.0000,1017.0000,1500.0000,2000.0000
287842.7890,2.0000,2000.0000,1168.0000,2000.0000,99.0000,-30.0000,-26.0000,1378.0000,-1210.0000,11281.0000,-0.0994,-0.3525,0.1475,-0.9188,155.9200,-35.2300,-61.2300,-16.8900,3.0400,-10.9000,0.0000,0.0000,-0.0000,1348.0000,1017.0000,1500.0000,2000.0000
287859.3620,2.0000,2000.0000,1168.0000,2000.0000,78.0000,-7.0000,-23.0000,1171.0000,-1009.0000,9484.0000,-0.0986,-0.3562,0.1349,-0.9193,155.9200,-35.2300,-61.2300,-16.8900,3.0400,-10.9000,0.0000,0.0000,-0.0000,1348.0000,1017.0000,1500.0000,2000.0000
287876.0220,2.0000,2000.0000,1168.0000,2000.0000,33.0000,-12.0000,-18.0000,1023.0000,-902.0000,8016.0000,-0.0991,-0.3588,0.1266,-0.9195,155.5700,-35.2100,-61.4300,-16.4800,2.9300,-11.4900,0.0000,0.0000,-0.0000,1348.0000,1017.0000,1500.0000,2000.0000
287892.8370,2.0000,2000.0000,1168.0000,2000.0000,-13.0000,-17.0000,-10.0000,954.0000,-950.0000,7281.0000,-0.1011,-0.3610,0.1255,-0.9185,155.2300,-35.1900,-61.6400,-16.2000,2.7500,-11.9400,0.0000,0.0000,-0.0000,1348.0000,1017.0000,1500.0000,2000.0000
287909.5080,2.0000,2000.0000,1168.0000,2000.0000,-35.0000,-30.0000,-2.0000,783.0000,-843.0000,6211.0000,-0.1037,-0.3637,0.1294,-0.9167,154.9100,-35.1800,-61.8600,-15.9800,2.5400,-12.3000,0.0000,0.0000,-0.0000,1348.0000,1017.0000,1500.0000,2000.0000
