t_ms,msp,motor,servo0,servo1,gyro_p,gyro_q,gyro_r,acc_x,acc_y,acc_z,qw,qx,qy,qz,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,tgtpos_n,tgtpos_e,tgtpos_d,rcData0,rcData1,rcData2,rcData3
302453.6250,3.0000,1550.0000,1463.0000,1519.0000,-3.0000,5.0000,2.0000,87.0000,16.0000,1866.0000,0.1953,-0.0634,-0.0736,0.9759,129.6600,-64.8400,-89.6700,-21.9500,1.7400,2.2100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1575.0000
302470.4130,3.0000,1550.0000,1462.0000,1520.0000,-7.0000,6.0000,-1.0000,157.0000,97.0000,1751.0000,0.1952,-0.0643,-0.0745,0.9758,129.2300,-64.8000,-89.6400,-21.9600,1.7500,2.2300,0.0000,0.0000,-0.0000,1497.0000,1500.0000,1500.0000,1576.0000
302487.3890,3.0000,1551.0000,1461.0000,1517.0000,-7.0000,4.0000,-4.0000,103.0000,96.0000,1645.0000,0.1956,-0.0656,-0.0754,0.9756,128.7700,-64.7500,-89.6000,-22.0100,1.7500,2.2500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302503.9110,3.0000,1551.0000,1461.0000,1517.0000,-9.0000,4.0000,-8.0000,102.0000,-20.0000,1684.0000,0.1964,-0.0666,-0.0762,0.9753,128.3000,-64.7000,-89.5700,-22.0700,1.7600,2.2900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302520.5900,3.0000,1551.0000,1460.0000,1518.0000,-8.0000,5.0000,-10.0000,101.0000,-19.0000,1680.0000,0.1977,-0.0675,-0.0770,0.9749,127.8400,-64.6600,-89.5300,-22.1100,1.7600,2.3200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302537.1180,3.0000,1551.0000,1461.0000,1519.0000,-6.0000,5.0000,-11.0000,170.0000,-125.0000,1779.0000,0.1992,-0.0683,-0.0777,0.9745,127.3900,-64.6100,-89.4900,-22.1300,1.7600,2.3500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302553.7130,3.0000,1551.0000,1460.0000,1520.0000,-6.0000,7.0000,-12.0000,217.0000,-203.0000,1846.0000,0.2009,-0.0689,-0.0782,0.9741,127.3900,-64.6100,-89.4900,-22.1300,1.7600,2.3500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302570.2700,3.0000,1551.0000,1460.0000,1522.0000,-4.0000,8.0000,-12.0000,148.0000,-199.0000,1757.0000,0.2026,-0.0699,-0.0783,0.9736,126.9600,-64.5700,-89.4600,-22.1500,1.7400,2.3600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302586.9810,3.0000,1551.0000,1461.0000,1523.0000,-1.0000,7.0000,-12.0000,249.0000,-185.0000,1676.0000,0.2043,-0.0710,-0.0781,0.9732,126.5000,-64.5300,-89.4200,-22.2000,1.7200,2.3800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302603.4400,3.0000,1550.0000,1462.0000,1522.0000,-2.0000,6.0000,-11.0000,110.0000,-198.0000,1629.0000,0.2060,-0.0717,-0.0777,0.9728,126.0300,-64.4800,-89.3800,-22.2500,1.7100,2.4100,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1575.0000
302619.9550,3.0000,1551.0000,1461.0000,1521.0000,-3.0000,5.0000,-10.0000,14.0000,-253.0000,1716.0000,0.2075,-0.0724,-0.0773,0.9725,125.5700,-64.4400,-89.3400,-22.2700,1.6900,2.4400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302636.6340,3.0000,1551.0000,1462.0000,1520.0000,-2.0000,5.0000,-8.0000,-4.0000,-242.0000,1830.0000,0.2089,-0.0729,-0.0771,0.9722,125.5700,-64.4400,-89.3400,-22.2700,1.6900,2.4400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302653.2240,3.0000,1551.0000,1461.0000,1521.0000,-3.0000,5.0000,-6.0000,74.0000,-225.0000,1871.0000,0.2098,-0.0734,-0.0769,0.9719,125.1200,-64.4000,-89.3000,-22.2800,1.6800,2.4500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302670.0370,3.0000,1550.0000,1462.0000,1522.0000,-1.0000,5.0000,-3.0000,152.0000,-357.0000,1980.0000,0.2105,-0.0740,-0.0775,0.9717,124.6800,-64.3600,-89.2600,-22.2800,1.6700,2.4600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1575.0000
302686.9070,3.0000,1551.0000,1464.0000,1522.0000,0.0000,2.0000,0.0000,104.0000,-322.0000,1906.0000,0.2107,-0.0747,-0.0779,0.9716,124.2200,-64.3200,-89.2200,-22.3200,1.6500,2.4600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302703.6970,3.0000,1551.0000,1465.0000,1521.0000,1.0000,2.0000,2.0000,172.0000,-262.0000,1838.0000,0.2106,-0.0749,-0.0773,0.9716,123.7400,-64.2800,-89.1800,-22.3700,1.6300,2.4600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302720.3790,3.0000,1550.0000,1466.0000,1522.0000,2.0000,1.0000,5.0000,74.0000,-193.0000,1784.0000,0.2101,-0.0749,-0.0766,0.9718,123.2800,-64.2400,-89.1400,-22.4000,1.6100,2.4700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1575.0000
302736.9660,3.0000,1550.0000,1466.0000,1524.0000,4.0000,2.0000,7.0000,58.0000,-262.0000,1904.0000,0.2092,-0.0750,-0.0759,0.9720,123.2800,-64.2400,-89.1400,-22.4000,1.6100,2.4700,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1575.0000
302753.4540,3.0000,1550.0000,1466.0000,1522.0000,2.0000,1.0000,8.0000,76.0000,-290.0000,2001.0000,0.2082,-0.0750,-0.0753,0.9723,122.8400,-64.2000,-89.1000,-22.4200,1.6000,2.4900,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1576.0000
302770.0760,3.0000,1551.0000,1464.0000,1522.0000,1.0000,2.0000,9.0000,64.0000,-291.0000,2018.0000,0.2071,-0.0751,-0.0751,0.9725,122.4000,-64.1600,-89.0600,-22.4200,1.5800,2.4900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302786.9810,3.0000,1551.0000,1464.0000,1522.0000,1.0000,2.0000,9.0000,43.0000,-261.0000,2023.0000,0.2059,-0.0756,-0.0752,0.9728,121.9300,-64.1200,-89.0200,-22.4600,1.5700,2.4800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302803.6620,3.0000,1551.0000,1461.0000,1521.0000,-2.0000,4.0000,10.0000,87.0000,-138.0000,1913.0000,0.2045,-0.0760,-0.0754,0.9730,121.4500,-64.0900,-88.9800,-22.5000,1.5600,2.4800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302820.3440,3.0000,1551.0000,1463.0000,1521.0000,-1.0000,2.0000,10.0000,-3.0000,-206.0000,1930.0000,0.2032,-0.0763,-0.0757,0.9732,120.9900,-64.0500,-88.9400,-22.5200,1.5600,2.4800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302836.9600,3.0000,1551.0000,1463.0000,1523.0000,0.0000,3.0000,10.0000,87.0000,-169.0000,1787.0000,0.2019,-0.0767,-0.0760,0.9734,120.9900,-64.0500,-88.9400,-22.5200,1.5600,2.4800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302853.5410,3.0000,1549.0000,1464.0000,1522.0000,0.0000,3.0000,8.0000,42.0000,-134.0000,1692.0000,0.2008,-0.0768,-0.0761,0.9737,120.5400,-64.0100,-88.9000,-22.5300,1.5500,2.4900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1574.0000
302870.3890,3.0000,1549.0000,1462.0000,1522.0000,-2.0000,4.0000,7.0000,-56.0000,-77.0000,1723.0000,0.1998,-0.0774,-0.0764,0.9738,120.1000,-63.9800,-88.8600,-22.5200,1.5400,2.5100,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1574.0000
302887.4490,3.0000,1551.0000,1461.0000,1521.0000,-3.0000,3.0000,5.0000,19.0000,-132.0000,1780.0000,0.1989,-0.0783,-0.0770,0.9738,119.6300,-63.9400,-88.8200,-22.5600,1.5400,2.5400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1576.0000
302904.2250,3.0000,1551.0000,1460.0000,1520.0000,-5.0000,3.0000,5.0000,138.0000,-188.0000,1790.0000,0.1982,-0.0789,-0.0777,0.9739,119.1500,-63.9100,-88.7700,-22.6000,1.5300,2.5600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302920.8090,3.0000,1551.0000,1461.0000,1521.0000,-2.0000,4.0000,6.0000,50.0000,-230.0000,1821.0000,0.1975,-0.0795,-0.0784,0.9739,119.1500,-63.9100,-88.7700,-22.6000,1.5300,2.5600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302937.3630,3.0000,1551.0000,1461.0000,1521.0000,-3.0000,3.0000,4.0000,-23.0000,-144.0000,1737.0000,0.1968,-0.0801,-0.0791,0.9740,118.6900,-63.8700,-88.7300,-22.6200,1.5200,2.5700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302954.1300,3.0000,1551.0000,1459.0000,1521.0000,-5.0000,5.0000,3.0000,-54.0000,-21.0000,1596.0000,0.1963,-0.0809,-0.0798,0.9739,118.2400,-63.8400,-88.6900,-22.6300,1.5100,2.5900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302970.7620,3.0000,1551.0000,1459.0000,1521.0000,-4.0000,5.0000,0.0000,57.0000,-39.0000,1627.0000,0.1961,-0.0818,-0.0803,0.9739,117.8000,-63.8000,-88.6500,-22.6200,1.5100,2.6200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
302987.5110,3.0000,1551.0000,1460.0000,1520.0000,-5.0000,4.0000,-2.0000,37.0000,-66.0000,1852.0000,0.1962,-0.0828,-0.0808,0.9737,117.3300,-63.7700,-88.6000,-22.6700,1.5100,2.6600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
303004.0840,3.0000,1551.0000,1458.0000,1522.0000,-5.0000,7.0000,-3.0000,-40.0000,-84.0000,1981.0000,0.1965,-0.0839,-0.0814,0.9735,116.8500,-63.7300,-88.5600,-22.7100,1.5200,2.6700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1576.0000
303020.6500,2.0000,1589.0000,1393.0000,1583.0000,-6.0000,7.0000,-6.0000,91.0000,-45.0000,1817.0000,0.1972,-0.0851,-0.0819,0.9732,116.8500,-63.7300,-88.5600,-22.7100,1.5200,2.6700,0.0000,0.0000,-0.0000,1559.0000,1072.0000,1500.0000,1739.0000
303037.4710,2.0000,1724.0000,1015.0000,1871.0000,-1.0000,3.0000,-7.0000,106.0000,-165.0000,1787.0000,0.1981,-0.0859,-0.0821,0.9730,116.3900,-63.7000,-88.5200,-22.7500,1.5200,2.6800,0.0000,0.0000,-0.0000,1559.0000,1072.0000,1500.0000,1739.0000
303054.5590,2.0000,1719.0000,1015.0000,1871.0000,-2.0000,-8.0000,-9.0000,20.0000,-195.0000,1213.0000,0.1992,-0.0856,-0.0821,0.9728,115.9300,-63.6700,-88.4700,-22.7700,1.5100,2.7000,0.0000,0.0000,-0.0000,1560.0000,1072.0000,1500.0000,1735.0000
303071.2670,2.0000,1719.0000,1014.0000,1870.0000,-5.0000,-40.0000,-8.0000,-240.0000,-16.0000,421.0000,0.2000,-0.0825,-0.0833,0.9727,115.5000,-63.6400,-88.4300,-22.7500,1.5000,2.7600,0.0000,0.0000,-0.0000,1560.0000,1072.0000,1500.0000,1735.0000
303088.2940,2.0000,1719.0000,1014.0000,1870.0000,-4.0000,-82.0000,-14.0000,-154.0000,-17.0000,350.0000,0.2009,-0.0740,-0.0861,0.9730,115.0200,-63.6000,-88.3800,-22.7500,1.5000,2.9100,0.0000,0.0000,-0.0000,1560.0000,1072.0000,1500.0000,1735.0000
303104.9790,2.0000,1719.0000,1014.0000,1870.0000,7.0000,-117.0000,-18.0000,77.0000,-160.0000,1443.0000,0.2019,-0.0596,-0.0888,0.9735,114.5400,-63.5700,-88.3300,-22.7600,1.4900,3.0400,0.0000,0.0000,-0.0000,1560.0000,1072.0000,1500.0000,1735.0000
303121.7040,2.0000,1719.0000,1014.0000,1870.0000,19.0000,-158.0000,-26.0000,-114.0000,-86.0000,2980.0000,0.2034,-0.0399,-0.0913,0.9740,114.5400,-63.5700,-88.3300,-22.7600,1.4900,3.0400,0.0000,0.0000,-0.0000,1560.0000,1072.0000,1500.0000,1735.0000
303138.3910,2.0000,1719.0000,1014.0000,1870.0000,19.0000,-177.0000,-26.0000,-24.0000,-217.0000,4832.0000,0.2050,-0.0147,-0.0937,0.9741,114.0800,-63.5400,-88.2700,-22.7800,1.5000,3.0200,0.0000,0.0000,-0.0000,1560.0000,1072.0000,1500.0000,1735.0000
303155.2200,2.0000,1656.0000,1009.0000,1873.0000,21.0000,-194.0000,-27.0000,480.0000,-352.0000,6894.0000,0.2065,0.0129,-0.0963,0.9736,113.6300,-63.5000,-88.2200,-22.7800,1.5400,2.8100,0.0000,0.0000,-0.0000,1562.0000,1067.0000,1500.0000,1675.0000
303172.3240,2.0000,1656.0000,1007.0000,1873.0000,21.0000,-192.0000,-26.0000,686.0000,-522.0000,8503.0000,0.2079,0.0422,-0.0989,0.9722,113.2100,-63.4700,-88.1800,-22.7600,1.5900,2.3900,0.0000,0.0000,-0.0000,1562.0000,1067.0000,1500.0000,1675.0000
303189.4760,2.0000,1656.0000,1007.0000,1873.0000,23.0000,-181.0000,-23.0000,956.0000,-609.0000,9752.0000,0.2088,0.0701,-0.1014,0.9702,112.7000,-63.4300,-88.1400,-22.8100,1.6500,1.7900,0.0000,0.0000,-0.0000,1562.0000,1067.0000,1500.0000,1675.0000
303206.2630,2.0000,1656.0000,1007.0000,1873.0000,20.0000,-160.0000,-24.0000,890.0000,-561.0000,10305.0000,0.2095,0.0956,-0.1032,0.9676,112.2100,-63.4000,-88.1100,-22.7800,1.7300,1.0800,0.0000,0.0000,-0.0000,1562.0000,1067.0000,1500.0000,1675.0000
303223.2730,2.0000,1656.0000,1007.0000,1873.0000,15.0000,-140.0000,-23.0000,931.0000,-691.0000,10904.0000,0.2105,0.1183,-0.1052,0.9647,112.2100,-63.4000,-88.1100,-22.7800,1.7300,1.0800,0.0000,0.0000,-0.0000,1562.0000,1067.0000,1500.0000,1675.0000
303240.3330,2.0000,1089.0000,1000.0000,1449.0000,17.0000,-108.0000,-22.0000,1050.0000,-577.0000,10962.0000,0.2120,0.1364,-0.1064,0.9618,111.7500,-63.3600,-88.0900,-22.6700,1.8200,0.2800,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303257.3150,2.0000,1083.0000,1000.0000,1444.0000,23.0000,-78.0000,-23.0000,772.0000,-523.0000,10115.0000,0.2137,0.1505,-0.1067,0.9593,111.3300,-63.3200,-88.0900,-22.5000,1.9100,-0.5000,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303274.0940,2.0000,1083.0000,1000.0000,1444.0000,44.0000,-47.0000,-20.0000,174.0000,-734.0000,9182.0000,0.2155,0.1610,-0.1039,0.9575,110.9400,-63.2900,-88.1000,-22.2900,1.9800,-1.2200,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303291.0300,2.0000,1083.0000,1000.0000,1444.0000,60.0000,-10.0000,-21.0000,-50.0000,-670.0000,8229.0000,0.2168,0.1670,-0.0970,0.9569,110.4300,-63.2400,-88.1300,-22.1700,2.0700,-1.8500,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303307.9950,2.0000,1083.0000,1000.0000,1444.0000,83.0000,25.0000,-24.0000,-131.0000,-421.0000,7196.0000,0.2185,0.1684,-0.0857,0.9574,109.9600,-63.2000,-88.1700,-22.0300,2.1500,-2.3600,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303324.9940,2.0000,1083.0000,1000.0000,1444.0000,101.0000,49.0000,-22.0000,-286.0000,-449.0000,6059.0000,0.2201,0.1665,-0.0708,0.9586,109.9600,-63.2000,-88.1700,-22.0300,2.1500,-2.3600,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303341.7740,2.0000,1083.0000,1000.0000,1444.0000,111.0000,67.0000,-19.0000,-390.0000,-436.0000,4806.0000,0.2209,0.1618,-0.0535,0.9603,109.5100,-63.1600,-88.2300,-21.8800,2.1900,-2.7700,0.0000,0.0000,-0.0000,1975.0000,1082.0000,1500.0000,1132.0000
303358.4640,2.0000,1312.0000,1000.0000,1588.0000,122.0000,71.0000,-20.0000,-511.0000,-415.0000,3398.0000,0.2212,0.1560,-0.0344,0.9620,109.0800,-63.1200,-88.2900,-21.7600,2.1900,-3.0400,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303375.6190,2.0000,1313.0000,1000.0000,1589.0000,130.0000,63.0000,-21.0000,-638.0000,-374.0000,2581.0000,0.2213,0.1505,-0.0136,0.9634,108.6700,-63.0800,-88.3500,-21.6500,2.1600,-3.1500,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303392.7810,2.0000,1313.0000,1000.0000,1589.0000,132.0000,50.0000,-23.0000,-586.0000,-218.0000,1330.0000,0.2215,0.1465,0.0077,0.9641,108.2000,-63.0300,-88.4200,-21.5700,2.1800,-3.1600,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303409.6680,2.0000,1313.0000,1000.0000,1589.0000,134.0000,21.0000,-23.0000,-641.0000,-214.0000,614.0000,0.2218,0.1457,0.0282,0.9637,107.7600,-62.9900,-88.4900,-21.5200,2.1900,-3.0600,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303426.3820,2.0000,1313.0000,1000.0000,1589.0000,143.0000,-4.0000,-25.0000,-679.0000,-232.0000,610.0000,0.2221,0.1488,0.0483,0.9624,107.7600,-62.9900,-88.4900,-21.5200,2.1900,-3.0600,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303443.1800,2.0000,1313.0000,1000.0000,1589.0000,150.0000,-29.0000,-26.0000,-630.0000,-244.0000,850.0000,0.2222,0.1557,0.0689,0.9600,107.3200,-62.9400,-88.5600,-21.4600,2.1900,-2.9100,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303460.1280,2.0000,1313.0000,1000.0000,1589.0000,156.0000,-50.0000,-28.0000,-488.0000,-244.0000,1271.0000,0.2224,0.1661,0.0900,0.9565,106.8900,-62.9000,-88.6200,-21.3900,2.1900,-2.7700,0.0000,0.0000,-0.0000,1844.0000,1068.0000,1500.0000,1350.0000
303477.1660,2.0000,1787.0000,1000.0000,1440.0000,161.0000,-70.0000,-30.0000,-430.0000,-310.0000,1898.0000,0.2228,0.1796,0.1115,0.9517,106.4800,-62.8600,-88.6800,-21.3000,2.1700,-2.6800,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1800.0000
303493.9980,2.0000,1788.0000,1000.0000,1440.0000,163.0000,-85.0000,-30.0000,-372.0000,-312.0000,2649.0000,0.2236,0.1954,0.1326,0.9457,106.0300,-62.8200,-88.7400,-21.1600,2.1200,-2.6500,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1800.0000
303510.9980,2.0000,1788.0000,1000.0000,1440.0000,162.0000,-96.0000,-31.0000,-70.0000,-208.0000,3431.0000,0.2245,0.2129,0.1530,0.9386,105.6000,-62.7800,-88.8000,-20.9900,2.0400,-2.6900,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1800.0000
303527.7500,2.0000,1788.0000,1000.0000,1440.0000,166.0000,-99.0000,-29.0000,355.0000,-235.0000,4175.0000,0.2252,0.2309,0.1733,0.9306,105.6000,-62.7800,-88.8000,-20.9900,2.0400,-2.6900,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1800.0000
303544.4010,2.0000,1788.0000,1000.0000,1440.0000,172.0000,-99.0000,-28.0000,595.0000,-376.0000,4960.0000,0.2251,0.2486,0.1940,0.9219,105.1800,-62.7400,-88.8600,-20.8000,1.9200,-2.8200,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1800.0000
303561.0650,2.0000,1788.0000,1000.0000,1440.0000,177.0000,-96.0000,-28.0000,815.0000,-471.0000,5408.0000,0.2242,0.2661,0.2154,0.9124,104.7700,-62.7100,-88.9200,-20.5700,1.7500,-2.9900,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1800.0000
303577.8600,2.0000,1629.0000,1000.0000,1455.0000,177.0000,-80.0000,-28.0000,1093.0000,-282.0000,5641.0000,0.2226,0.2823,0.2375,0.9024,104.3800,-62.6800,-88.9800,-20.3000,1.5300,-3.1800,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303594.9440,2.0000,1629.0000,1000.0000,1455.0000,179.0000,-81.0000,-24.0000,1169.0000,-270.0000,5632.0000,0.2210,0.2980,0.2598,0.8916,103.9600,-62.6500,-89.0500,-20.0600,1.2600,-3.3800,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303611.7440,2.0000,1629.0000,1000.0000,1455.0000,175.0000,-75.0000,-25.0000,1082.0000,-404.0000,5460.0000,0.2189,0.3125,0.2814,0.8805,103.9600,-62.6500,-89.0500,-20.0600,1.2600,-3.3800,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303628.5000,2.0000,1629.0000,1000.0000,1455.0000,172.0000,-71.0000,-25.0000,833.0000,-418.0000,5205.0000,0.2165,0.3259,0.3027,0.8691,103.5400,-62.6300,-89.1200,-19.7900,0.9900,-3.5600,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303645.1560,2.0000,1629.0000,1000.0000,1455.0000,163.0000,-60.0000,-26.0000,862.0000,-328.0000,4960.0000,0.2137,0.3378,0.3230,0.8579,103.1500,-62.6100,-89.1900,-19.5200,0.7300,-3.6800,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303662.1280,2.0000,1629.0000,1000.0000,1455.0000,163.0000,-57.0000,-27.0000,705.0000,-397.0000,4814.0000,0.2105,0.3485,0.3435,0.8463,102.7700,-62.6000,-89.2600,-19.2500,0.4900,-3.7600,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303678.8540,2.0000,1629.0000,1000.0000,1455.0000,159.0000,-54.0000,-31.0000,619.0000,-179.0000,4427.0000,0.2074,0.3582,0.3635,0.8346,102.4000,-62.6000,-89.3300,-18.9900,0.2500,-3.8000,0.0000,0.0000,-0.0000,1981.0000,1065.0000,1500.0000,1649.0000
303695.9000,2.0000,1910.0000,1000.0000,1773.0000,159.0000,-53.0000,-36.0000,622.0000,-150.0000,4015.0000,0.2055,0.3677,0.3834,0.8219,102.0000,-62.6000,-89.4100,-18.7500,0.0300,-3.8200,0.0000,0.0000,-0.0000,1673.0000,1056.0000,1500.0000,1917.0000
303712.4890,2.0000,1911.0000,1000.0000,1773.0000,161.0000,-53.0000,-42.0000,787.0000,-57.0000,3645.0000,0.2039,0.3760,0.4032,0.8090,102.0000,-62.6000,-89.4100,-18.7500,0.0300,-3.8200,0.0000,0.0000,-0.0000,1673.0000,1056.0000,1500.0000,1917.0000
303729.5870,2.0000,1911.0000,1000.0000,1773.0000,158.0000,-55.0000,-47.0000,941.0000,-15.0000,3378.0000,0.2025,0.3838,0.4237,0.7951,101.6100,-62.6000,-89.4800,-18.5400,-0.1700,-3.8000,0.0000,0.0000,-0.0000,1673.0000,1056.0000,1500.0000,1917.0000
