t_ms,msp,motor,servo0,servo1,gyro_p,gyro_q,gyro_r,acc_x,acc_y,acc_z,qw,qx,qy,qz,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,tgtpos_n,tgtpos_e,tgtpos_d,rcData0,rcData1,rcData2,rcData3
230214.4000,3.0000,1620.0000,1479.0000,1521.0000,12.0000,-1.0000,5.0000,394.0000,-219.0000,1994.0000,-0.0109,0.0146,-0.1573,0.9874,147.5800,-96.9000,-102.7000,-23.8000,6.7100,-0.7300,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230231.0130,3.0000,1617.0000,1478.0000,1522.0000,11.0000,-1.0000,6.0000,430.0000,-205.0000,1898.0000,-0.0118,0.0145,-0.1557,0.9876,147.1100,-96.7600,-102.7100,-23.7900,6.7600,-0.7200,0.0000,0.0000,-0.0000,1497.0000,1500.0000,1500.0000,1638.0000
230248.0360,3.0000,1619.0000,1480.0000,1522.0000,11.0000,-3.0000,8.0000,207.0000,-336.0000,1799.0000,-0.0129,0.0147,-0.1542,0.9878,147.1100,-96.7600,-102.7100,-23.7900,6.7600,-0.7200,0.0000,0.0000,-0.0000,1497.0000,1500.0000,1500.0000,1640.0000
230264.7360,3.0000,1620.0000,1479.0000,1519.0000,9.0000,-3.0000,10.0000,51.0000,-344.0000,1733.0000,-0.0142,0.0149,-0.1531,0.9880,146.6500,-96.6200,-102.7300,-23.7700,6.8000,-0.7100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230281.2460,3.0000,1620.0000,1479.0000,1517.0000,7.0000,-5.0000,12.0000,274.0000,-380.0000,1726.0000,-0.0158,0.0155,-0.1524,0.9881,146.1300,-96.4600,-102.7400,-23.7700,6.8300,-0.6900,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1640.0000
230297.9310,3.0000,1620.0000,1480.0000,1518.0000,10.0000,-5.0000,11.0000,263.0000,-217.0000,1818.0000,-0.0175,0.0163,-0.1516,0.9881,145.6300,-96.3100,-102.7500,-23.7700,6.8600,-0.6700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230314.5110,3.0000,1620.0000,1479.0000,1519.0000,10.0000,-3.0000,11.0000,254.0000,-120.0000,1863.0000,-0.0191,0.0168,-0.1505,0.9883,145.1500,-96.1600,-102.7700,-23.7500,6.9000,-0.6500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230331.1520,3.0000,1620.0000,1480.0000,1520.0000,10.0000,-3.0000,11.0000,210.0000,-158.0000,1950.0000,-0.0208,0.0172,-0.1495,0.9884,145.1500,-96.1600,-102.7700,-23.7500,6.9000,-0.6500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230347.8100,3.0000,1620.0000,1479.0000,1519.0000,9.0000,-2.0000,11.0000,215.0000,-275.0000,2163.0000,-0.0226,0.0169,-0.1484,0.9885,144.6800,-96.0200,-102.7800,-23.7200,6.9400,-0.6300,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230364.4360,3.0000,1620.0000,1478.0000,1518.0000,6.0000,-4.0000,10.0000,367.0000,-251.0000,2225.0000,-0.0243,0.0168,-0.1476,0.9886,144.1500,-95.8500,-102.7900,-23.7700,7.0100,-0.6400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230380.8710,3.0000,1617.0000,1478.0000,1516.0000,5.0000,-4.0000,9.0000,260.0000,-237.0000,2202.0000,-0.0259,0.0167,-0.1472,0.9886,143.6400,-95.6900,-102.8000,-23.8000,7.0800,-0.6600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1638.0000
230397.4460,3.0000,1620.0000,1477.0000,1515.0000,3.0000,-4.0000,10.0000,392.0000,-322.0000,2260.0000,-0.0274,0.0170,-0.1472,0.9886,143.1500,-95.5400,-102.8200,-23.8200,7.1300,-0.6800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230414.1190,3.0000,1620.0000,1477.0000,1517.0000,5.0000,-3.0000,10.0000,558.0000,-267.0000,2230.0000,-0.0288,0.0174,-0.1470,0.9886,142.6600,-95.3900,-102.8300,-23.8300,7.1800,-0.7000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230430.6210,3.0000,1620.0000,1478.0000,1518.0000,6.0000,-3.0000,8.0000,319.0000,-220.0000,2185.0000,-0.0300,0.0177,-0.1466,0.9886,142.6600,-95.3900,-102.8300,-23.8300,7.1800,-0.7000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230447.3040,3.0000,1620.0000,1479.0000,1519.0000,7.0000,-4.0000,6.0000,198.0000,-42.0000,2120.0000,-0.0309,0.0183,-0.1459,0.9886,142.2000,-95.2400,-102.8400,-23.8300,7.2200,-0.7100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230463.9100,3.0000,1620.0000,1480.0000,1518.0000,7.0000,-5.0000,5.0000,213.0000,-221.0000,2130.0000,-0.0318,0.0191,-0.1453,0.9887,141.6700,-95.0700,-102.8600,-23.8500,7.2900,-0.7200,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1640.0000
230480.3920,3.0000,1620.0000,1480.0000,1520.0000,9.0000,-2.0000,4.0000,236.0000,-297.0000,2162.0000,-0.0324,0.0200,-0.1443,0.9888,141.1700,-94.9000,-102.8700,-23.8500,7.3400,-0.7300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1640.0000
230497.1000,3.0000,1620.0000,1479.0000,1521.0000,9.0000,-1.0000,3.0000,253.0000,-134.0000,2101.0000,-0.0329,0.0203,-0.1432,0.9889,140.6800,-94.7400,-102.8900,-23.8300,7.3800,-0.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230513.6930,3.0000,1620.0000,1479.0000,1519.0000,7.0000,-2.0000,1.0000,207.0000,-59.0000,2040.0000,-0.0331,0.0206,-0.1422,0.9891,140.6800,-94.7400,-102.8900,-23.8300,7.3800,-0.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230530.3500,3.0000,1620.0000,1478.0000,1518.0000,5.0000,-2.0000,0.0000,221.0000,-164.0000,2022.0000,-0.0331,0.0211,-0.1413,0.9892,140.2000,-94.5900,-102.9000,-23.8000,7.4200,-0.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230547.1210,3.0000,1620.0000,1476.0000,1518.0000,4.0000,0.0000,0.0000,280.0000,-70.0000,2027.0000,-0.0331,0.0213,-0.1404,0.9893,139.7300,-94.4300,-102.9200,-23.7600,7.4500,-0.7600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230564.0500,3.0000,1620.0000,1475.0000,1519.0000,3.0000,1.0000,-2.0000,200.0000,-22.0000,2053.0000,-0.0329,0.0212,-0.1398,0.9894,139.2200,-94.2600,-102.9300,-23.7800,7.5200,-0.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230580.8120,3.0000,1620.0000,1477.0000,1517.0000,2.0000,-1.0000,-3.0000,257.0000,-161.0000,2014.0000,-0.0326,0.0215,-0.1391,0.9895,138.7100,-94.0900,-102.9500,-23.7800,7.5800,-0.7600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230597.6100,3.0000,1620.0000,1475.0000,1519.0000,2.0000,1.0000,-2.0000,232.0000,-252.0000,2031.0000,-0.0323,0.0215,-0.1387,0.9896,138.2200,-93.9300,-102.9700,-23.7700,7.6100,-0.7600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230614.3210,3.0000,1620.0000,1476.0000,1518.0000,2.0000,0.0000,-1.0000,86.0000,-227.0000,1999.0000,-0.0321,0.0216,-0.1382,0.9897,138.2200,-93.9300,-102.9700,-23.7700,7.6100,-0.7600,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230630.9020,3.0000,1620.0000,1477.0000,1517.0000,3.0000,-2.0000,0.0000,70.0000,-229.0000,1997.0000,-0.0320,0.0217,-0.1375,0.9897,137.7500,-93.7700,-102.9800,-23.7300,7.6400,-0.7600,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1640.0000
230647.7060,3.0000,1620.0000,1478.0000,1518.0000,4.0000,-1.0000,0.0000,83.0000,-209.0000,2012.0000,-0.0320,0.0217,-0.1366,0.9899,137.2800,-93.6100,-103.0000,-23.6900,7.6600,-0.7500,0.0000,0.0000,-0.0000,1498.0000,1498.0000,1500.0000,1640.0000
230664.3660,3.0000,1620.0000,1479.0000,1517.0000,3.0000,-3.0000,1.0000,116.0000,-339.0000,2044.0000,-0.0322,0.0220,-0.1359,0.9900,136.7700,-93.4400,-103.0100,-23.6900,7.7000,-0.7600,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1640.0000
230681.1420,3.0000,1620.0000,1479.0000,1517.0000,4.0000,-3.0000,2.0000,203.0000,-205.0000,2032.0000,-0.0327,0.0225,-0.1352,0.9900,136.2700,-93.2700,-103.0300,-23.6800,7.7300,-0.7700,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1640.0000
230697.7370,3.0000,1620.0000,1477.0000,1517.0000,3.0000,-1.0000,4.0000,235.0000,-314.0000,2057.0000,-0.0331,0.0227,-0.1345,0.9901,135.7900,-93.1100,-103.0500,-23.6700,7.7600,-0.7700,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1640.0000
230714.3770,3.0000,1620.0000,1479.0000,1517.0000,5.0000,-2.0000,6.0000,417.0000,-292.0000,2060.0000,-0.0338,0.0230,-0.1341,0.9901,135.7900,-93.1100,-103.0500,-23.6700,7.7600,-0.7700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230731.1060,3.0000,1620.0000,1480.0000,1518.0000,6.0000,-4.0000,7.0000,21.0000,-330.0000,2067.0000,-0.0349,0.0236,-0.1333,0.9902,135.3200,-92.9500,-103.0700,-23.6600,7.7800,-0.7800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230747.6580,3.0000,1620.0000,1479.0000,1517.0000,3.0000,-3.0000,9.0000,145.0000,-296.0000,2098.0000,-0.0361,0.0239,-0.1328,0.9902,134.8600,-92.7900,-103.0800,-23.6200,7.7900,-0.7900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230764.3270,3.0000,1620.0000,1480.0000,1518.0000,6.0000,-4.0000,10.0000,403.0000,-184.0000,2070.0000,-0.0375,0.0244,-0.1323,0.9902,134.3600,-92.6200,-103.1000,-23.6300,7.8200,-0.8000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230780.9580,3.0000,1620.0000,1481.0000,1519.0000,7.0000,-3.0000,11.0000,291.0000,-254.0000,2030.0000,-0.0390,0.0251,-0.1317,0.9902,133.8600,-92.4500,-103.1200,-23.6400,7.8600,-0.8000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230797.9180,3.0000,1620.0000,1481.0000,1517.0000,6.0000,-4.0000,11.0000,36.0000,-285.0000,2028.0000,-0.0407,0.0256,-0.1312,0.9902,133.8600,-92.4500,-103.1200,-23.6400,7.8600,-0.8000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230814.6750,3.0000,1620.0000,1479.0000,1517.0000,3.0000,-3.0000,11.0000,207.0000,-199.0000,2077.0000,-0.0424,0.0259,-0.1311,0.9901,133.3900,-92.2800,-103.1400,-23.6100,7.8800,-0.8000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1640.0000
230831.5510,2.0000,1704.0000,1007.0000,1867.0000,6.0000,-2.0000,12.0000,161.0000,-306.0000,2123.0000,-0.0441,0.0263,-0.1309,0.9901,132.9300,-92.1200,-103.1500,-23.5700,7.9000,-0.8000,0.0000,0.0000,-0.0000,1566.0000,1069.0000,1500.0000,1721.0000
230848.4110,2.0000,1705.0000,1005.0000,1867.0000,3.0000,-2.0000,10.0000,159.0000,-324.0000,2115.0000,-0.0458,0.0259,-0.1306,0.9900,132.4800,-91.9600,-103.1700,-23.5300,7.9200,-0.8100,0.0000,0.0000,-0.0000,1566.0000,1069.0000,1500.0000,1721.0000
230865.0590,2.0000,1705.0000,1005.0000,1867.0000,1.0000,-8.0000,10.0000,-8.0000,-437.0000,1967.0000,-0.0475,0.0261,-0.1306,0.9900,131.9700,-91.7900,-103.1900,-23.5600,7.9600,-0.8200,0.0000,0.0000,-0.0000,1566.0000,1069.0000,1500.0000,1721.0000
230882.0890,2.0000,1705.0000,1005.0000,1867.0000,-3.0000,-30.0000,8.0000,6.0000,-396.0000,1248.0000,-0.0491,0.0279,-0.1310,0.9898,131.4800,-91.6200,-103.2100,-23.5600,7.9800,-0.8100,0.0000,0.0000,-0.0000,1566.0000,1069.0000,1500.0000,1721.0000
230899.1090,2.0000,1705.0000,1005.0000,1867.0000,0.0000,-65.0000,4.0000,-37.0000,-383.0000,563.0000,-0.0509,0.0347,-0.1318,0.9894,131.4800,-91.6200,-103.2100,-23.5600,7.9800,-0.8100,0.0000,0.0000,-0.0000,1566.0000,1069.0000,1500.0000,1721.0000
230915.9770,2.0000,1705.0000,1005.0000,1867.0000,8.0000,-104.0000,-3.0000,-46.0000,-211.0000,1331.0000,-0.0526,0.0471,-0.1315,0.9888,131.0100,-91.4500,-103.2200,-23.5400,7.9700,-0.7100,0.0000,0.0000,-0.0000,1566.0000,1069.0000,1500.0000,1721.0000
230932.6610,2.0000,1730.0000,1022.0000,1860.0000,16.0000,-140.0000,-10.0000,12.0000,-56.0000,2944.0000,-0.0541,0.0646,-0.1292,0.9880,130.5500,-91.2900,-103.2400,-23.5100,7.9700,-0.6100,0.0000,0.0000,-0.0000,1561.0000,1081.0000,1500.0000,1746.0000
230949.5350,2.0000,1731.0000,1022.0000,1860.0000,27.0000,-176.0000,-14.0000,169.0000,-32.0000,4820.0000,-0.0554,0.0878,-0.1248,0.9867,130.1000,-91.1300,-103.2500,-23.4400,8.0200,-0.6500,0.0000,0.0000,-0.0000,1561.0000,1081.0000,1500.0000,1746.0000
230966.5650,2.0000,1731.0000,1022.0000,1860.0000,29.0000,-180.0000,-16.0000,520.0000,-228.0000,6725.0000,-0.0566,0.1140,-0.1192,0.9847,129.5900,-90.9400,-103.2600,-23.3900,8.1500,-0.8800,0.0000,0.0000,-0.0000,1561.0000,1081.0000,1500.0000,1746.0000
230983.4870,2.0000,1731.0000,1022.0000,1860.0000,27.0000,-187.0000,-19.0000,955.0000,-216.0000,8463.0000,-0.0577,0.1407,-0.1134,0.9818,129.1000,-90.7600,-103.2800,-23.2700,8.2700,-1.3100,0.0000,0.0000,-0.0000,1561.0000,1081.0000,1500.0000,1746.0000
231000.4140,2.0000,1731.0000,1022.0000,1860.0000,21.0000,-181.0000,-18.0000,992.0000,-319.0000,9234.0000,-0.0583,0.1674,-0.1078,0.9782,129.1000,-90.7600,-103.2800,-23.2700,8.2700,-1.3100,0.0000,0.0000,-0.0000,1561.0000,1081.0000,1500.0000,1746.0000
231017.2150,2.0000,1731.0000,1022.0000,1860.0000,18.0000,-168.0000,-17.0000,960.0000,-449.0000,9808.0000,-0.0590,0.1922,-0.1029,0.9742,128.6500,-90.5900,-103.3000,-23.0900,8.3900,-1.8700,0.0000,0.0000,-0.0000,1561.0000,1081.0000,1500.0000,1746.0000
231034.1130,2.0000,1770.0000,1000.0000,1511.0000,14.0000,-151.0000,-17.0000,1066.0000,-623.0000,10831.0000,-0.0592,0.2151,-0.0985,0.9698,128.2300,-90.4200,-103.3300,-22.8300,8.4700,-2.4900,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1792.0000
231050.7390,2.0000,1779.0000,1000.0000,1440.0000,10.0000,-121.0000,-20.0000,1089.0000,-550.0000,10493.0000,-0.0587,0.2349,-0.0952,0.9656,127.8000,-90.2500,-103.3700,-22.5400,8.5400,-3.2100,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1792.0000
231067.7160,2.0000,1779.0000,1000.0000,1440.0000,18.0000,-98.0000,-20.0000,993.0000,-384.0000,10067.0000,-0.0578,0.2504,-0.0915,0.9621,127.2900,-90.0500,-103.4200,-22.3800,8.6500,-3.9000,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1792.0000
231084.7180,2.0000,1779.0000,1000.0000,1440.0000,28.0000,-52.0000,-21.0000,978.0000,-371.0000,9485.0000,-0.0567,0.2618,-0.0869,0.9595,126.8200,-89.8600,-103.4900,-22.2000,8.7300,-4.5300,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1792.0000
231102.0560,2.0000,1779.0000,1000.0000,1440.0000,45.0000,-20.0000,-21.0000,1035.0000,-385.0000,8987.0000,-0.0553,0.2671,-0.0808,0.9587,126.3700,-89.6800,-103.5700,-22.0200,8.7800,-5.1100,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1792.0000
231118.5400,2.0000,1779.0000,1000.0000,1440.0000,74.0000,1.0000,-27.0000,939.0000,-692.0000,7769.0000,-0.0540,0.2676,-0.0717,0.9594,126.3700,-89.6800,-103.5700,-22.0200,8.7800,-5.1100,0.0000,0.0000,-0.0000,1999.0000,1062.0000,1500.0000,1792.0000
231135.2320,2.0000,1728.0000,1000.0000,1442.0000,102.0000,27.0000,-29.0000,1108.0000,-696.0000,6814.0000,-0.0534,0.2649,-0.0584,0.9610,125.9700,-89.5100,-103.6600,-21.8900,8.7600,-5.6100,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231151.7930,2.0000,1728.0000,1000.0000,1442.0000,123.0000,36.0000,-33.0000,1037.0000,-411.0000,5862.0000,-0.0534,0.2597,-0.0413,0.9633,125.5500,-89.3400,-103.7500,-21.7800,8.7300,-6.0100,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231168.8130,2.0000,1728.0000,1000.0000,1442.0000,133.0000,36.0000,-36.0000,870.0000,-584.0000,4430.0000,-0.0533,0.2535,-0.0221,0.9656,125.0500,-89.1400,-103.8500,-21.6200,8.7600,-6.3100,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231185.5090,2.0000,1728.0000,1000.0000,1442.0000,145.0000,31.0000,-37.0000,774.0000,-530.0000,3394.0000,-0.0536,0.2476,-0.0008,0.9674,124.5900,-88.9500,-103.9600,-21.5200,8.7500,-6.4700,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231202.5860,2.0000,1728.0000,1000.0000,1442.0000,159.0000,21.0000,-34.0000,828.0000,-658.0000,2550.0000,-0.0541,0.2423,0.0219,0.9684,124.5900,-88.9500,-103.9600,-21.5200,8.7500,-6.4700,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231219.2150,2.0000,1728.0000,1000.0000,1442.0000,173.0000,5.0000,-34.0000,575.0000,-653.0000,1794.0000,-0.0555,0.2387,0.0466,0.9684,124.1500,-88.7700,-104.0700,-21.4500,8.7000,-6.5300,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231235.7770,2.0000,1728.0000,1000.0000,1442.0000,189.0000,-13.0000,-33.0000,369.0000,-420.0000,1459.0000,-0.0575,0.2375,0.0731,0.9669,123.7500,-88.6100,-104.1800,-21.4000,8.6400,-6.5100,0.0000,0.0000,-0.0000,1995.0000,1064.0000,1500.0000,1743.0000
231252.6460,2.0000,1972.0000,1000.0000,1684.0000,207.0000,-37.0000,-32.0000,341.0000,-464.0000,1628.0000,-0.0601,0.2392,0.1028,0.9636,123.3300,-88.4400,-104.2900,-21.3000,8.5900,-6.4200,0.0000,0.0000,-0.0000,1760.0000,1056.0000,1500.0000,1975.0000
231269.3630,2.0000,1973.0000,1000.0000,1685.0000,212.0000,-59.0000,-30.0000,583.0000,-479.0000,2358.0000,-0.0631,0.2435,0.1340,0.9585,122.8700,-88.2500,-104.4000,-21.1000,8.5400,-6.3500,0.0000,0.0000,-0.0000,1760.0000,1056.0000,1500.0000,1975.0000
231286.1400,2.0000,1973.0000,1000.0000,1685.0000,216.0000,-76.0000,-24.0000,823.0000,-584.0000,3000.0000,-0.0666,0.2499,0.1658,0.9516,122.4300,-88.0700,-104.5100,-20.8900,8.4500,-6.3600,0.0000,0.0000,-0.0000,1760.0000,1056.0000,1500.0000,1975.0000
231303.1450,2.0000,1973.0000,1000.0000,1685.0000,195.0000,-95.0000,-21.0000,895.0000,-556.0000,3158.0000,-0.0692,0.2591,0.1966,0.9431,122.4300,-88.0700,-104.5100,-20.8900,8.4500,-6.3600,0.0000,0.0000,-0.0000,1760.0000,1056.0000,1500.0000,1975.0000
231319.8370,2.0000,1973.0000,1000.0000,1685.0000,168.0000,-120.0000,-12.0000,1147.0000,-601.0000,3741.0000,-0.0712,0.2712,0.2234,0.9335,122.0200,-87.9000,-104.6200,-20.6700,8.3200,-6.3800,0.0000,0.0000,-0.0000,1760.0000,1056.0000,1500.0000,1975.0000
231336.7100,2.0000,1973.0000,1000.0000,1685.0000,145.0000,-134.0000,-6.0000,1510.0000,-631.0000,4790.0000,-0.0729,0.2867,0.2469,0.9228,121.6300,-87.7500,-104.7200,-20.4500,8.1600,-6.4300,0.0000,0.0000,-0.0000,1760.0000,1056.0000,1500.0000,1975.0000
231353.4950,2.0000,1980.0000,1000.0000,1568.0000,124.0000,-149.0000,-1.0000,1548.0000,-606.0000,5688.0000,-0.0740,0.3042,0.2671,0.9114,121.2300,-87.5800,-104.8300,-20.2600,7.9200,-6.5500,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
231370.5120,2.0000,1981.0000,1000.0000,1567.0000,107.0000,-157.0000,2.0000,1574.0000,-477.0000,6503.0000,-0.0748,0.3230,0.2847,0.8995,120.8000,-87.4100,-104.9400,-20.0900,7.6100,-6.7400,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
231387.4380,2.0000,1981.0000,1000.0000,1567.0000,95.0000,-160.0000,4.0000,1589.0000,-536.0000,7422.0000,-0.0748,0.3424,0.3000,0.8873,120.3900,-87.2600,-105.0600,-19.8500,7.2500,-6.9700,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
231404.4350,2.0000,1981.0000,1000.0000,1567.0000,88.0000,-149.0000,0.0000,1769.0000,-530.0000,8103.0000,-0.0736,0.3612,0.3136,0.8751,120.3900,-87.2600,-105.0600,-19.8500,7.2500,-6.9700,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
231421.1860,2.0000,1981.0000,1000.0000,1567.0000,78.0000,-134.0000,-5.0000,1998.0000,-519.0000,8583.0000,-0.0721,0.3778,0.3261,0.8635,120.0000,-87.1100,-105.1700,-19.5500,6.8400,-7.2500,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
231437.6400,2.0000,1981.0000,1000.0000,1567.0000,68.0000,-124.0000,-13.0000,1758.0000,-335.0000,8390.0000,-0.0702,0.3920,0.3375,0.8530,119.6300,-86.9800,-105.2900,-19.2100,6.4100,-7.5500,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
231454.4390,2.0000,1981.0000,1000.0000,1567.0000,57.0000,-103.0000,-20.0000,1756.0000,-246.0000,8220.0000,-0.0674,0.4039,0.3482,0.8433,119.2600,-86.8600,-105.4200,-18.8900,5.9800,-7.8100,0.0000,0.0000,-0.0000,1877.0000,1057.0000,1500.0000,1983.0000
