time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
191577035,2,11,37.4120226,-121.9950713,9,10.09,348.7,197,103,215,990,-196,-532,37.4117787,-121.9950041
191676329,2,11,37.4120315,-121.9950734,10,10.29,349.1,197,103,215,1011,-194,-518,37.4117787,-121.9950041
191777364,2,11,37.4120407,-121.9950754,11,10.61,350.4,197,103,215,1047,-175,-485,37.4117787,-121.9950041
191877275,2,11,37.4120502,-121.9950772,11,10.84,351.3,197,103,215,1072,-162,-481,37.4117787,-121.9950041
191978210,2,11,37.4120597,-121.9950787,12,10.75,352.6,197,103,215,1066,-138,-502,37.4117787,-121.9950041
192078442,2,11,37.4120692,-121.9950803,12,10.63,351.4,197,103,215,1051,-157,-528,37.4117787,-121.9950041
192178740,2,11,37.4120785,-121.9950821,13,10.27,350.2,197,103,215,1012,-173,-585,37.4117787,-121.9950041
192279447,2,11,37.4120875,-121.9950841,13,10.02,349.0,197,103,214,984,-191,-636,37.4117787,-121.9950041
192359943,2,11,37.4120963,-121.9950863,14,9.95,347.7,197,103,214,973,-211,-663,37.4117787,-121.9950041
192461463,2,11,37.4121049,-121.9950886,15,9.73,347.6,197,103,214,950,-207,-683,37.4117787,-121.9950041
192561820,2,11,37.4121134,-121.9950910,15,9.60,346.7,197,103,215,934,-219,-700,37.4117787,-121.9950041
192662451,2,11,37.4121218,-121.9950935,16,9.46,346.5,197,103,215,920,-219,-716,37.4117787,-121.9950041
192763798,2,11,37.4121301,-121.9950959,17,9.48,346.7,197,104,216,923,-218,-720,37.4117787,-121.9950041
192864553,2,11,37.4121384,-121.9950984,18,9.49,346.4,197,104,216,922,-223,-708,37.4117787,-121.9950041
192965866,2,11,37.4121467,-121.9951008,18,9.52,346.8,197,104,217,927,-217,-701,37.4117787,-121.9950041
193058338,2,11,37.4121467,-121.9951008,18,9.52,346.8,197,104,217,927,-217,-701,37.4117787,-121.9950041
193065769,2,11,37.4121550,-121.9951031,19,9.50,347.3,197,105,217,927,-207,-696,37.4117787,-121.9950041
193166097,2,11,37.4121633,-121.9951055,20,9.35,347.0,197,105,217,911,-209,-713,37.4117787,-121.9950041
193266325,2,11,37.4121714,-121.9951077,20,9.18,347.7,197,105,217,897,-195,-745,37.4117787,-121.9950041
193366410,2,11,37.4121794,-121.9951099,21,8.99,347.8,197,105,217,879,-188,-747,37.4117787,-121.9950041
193468007,2,11,37.4121873,-121.9951120,22,8.87,346.8,197,105,217,864,-201,-770,37.4117787,-121.9950041
193568313,2,11,37.4121950,-121.9951143,23,8.76,346.2,197,105,218,851,-207,-772,37.4117787,-121.9950041
193669411,2,11,37.4122026,-121.9951167,24,8.71,345.8,197,105,218,845,-213,-783,37.4117787,-121.9950041
193770305,2,11,37.4122102,-121.9951189,24,8.80,346.9,197,105,218,857,-198,-763,37.4117787,-121.9950041
193871904,2,11,37.4122178,-121.9951211,25,8.60,346.7,197,105,219,837,-197,-767,37.4117787,-121.9950041
193972021,2,11,37.4122251,-121.9951233,26,8.29,346.3,197,105,219,805,-195,-788,37.4117787,-121.9950041
194073118,2,11,37.4122323,-121.9951254,27,8.16,346.3,197,106,219,793,-192,-793,37.4117787,-121.9950041
194173377,2,11,37.4122394,-121.9951276,28,8.22,345.7,197,106,220,797,-202,-792,37.4117787,-121.9950041
194274026,2,11,37.4122466,-121.9951299,28,8.42,346.2,197,106,220,818,-200,-760,37.4117787,-121.9950041
194374293,2,11,37.4122539,-121.9951322,29,8.60,345.9,197,106,220,834,-208,-730,37.4117787,-121.9950041
194475284,2,11,37.4122614,-121.9951344,30,8.63,346.5,197,106,220,839,-201,-725,37.4117787,-121.9950041
194575036,2,11,37.4122690,-121.9951366,31,8.90,347.4,197,106,220,869,-193,-690,37.4117787,-121.9950041
194675584,2,11,37.4122771,-121.9951386,31,9.84,348.9,197,106,221,965,-188,-579,37.4117787,-121.9950041
194776531,2,11,37.4122859,-121.9951405,32,10.36,350.8,197,106,221,1023,-164,-494,37.4117787,-121.9950041
194877601,2,11,37.4122950,-121.9951424,32,10.56,350.5,197,107,221,1042,-173,-446,37.4117787,-121.9950041
194957883,2,11,37.4123045,-121.9951443,32,10.77,351.2,197,107,221,1065,-163,-438,37.4117787,-121.9950041
195058553,2,11,37.4123142,-121.9951460,33,10.85,352.0,197,107,221,1075,-149,-432,37.4117787,-121.9950041
195158751,2,11,37.4123238,-121.9951475,33,10.31,353.5,197,107,221,1024,-115,-522,37.4117787,-121.9950041
195198854,2,11,37.4123238,-121.9951475,33,10.31,353.5,197,107,221,1024,-115,-522,37.4117787,-121.9950041
195259113,2,11,37.4123329,-121.9951483,34,9.68,356.3,197,107,221,966,-61,-654,37.4117787,-121.9950041
195359640,2,11,37.4123419,-121.9951487,35,10.04,358.2,197,107,221,1004,-30,-674,37.4117787,-121.9950041
195460244,2,11,37.4123510,-121.9951489,36,10.35,359.3,197,107,221,1035,-12,-662,37.4117787,-121.9950041
195560523,2,11,37.4123604,-121.9951489,36,10.64,359.8,197,107,221,1064,-3,-631,37.4117787,-121.9950041
195661896,2,11,37.4123700,-121.9951487,37,11.13,0.6,197,107,221,1112,12,-570,37.4117787,-121.9950041
195763392,2,11,37.4123800,-121.9951484,37,11.56,1.7,197,107,221,1156,35,-508,37.4117787,-121.9950041
195864485,2,11,37.4123905,-121.9951480,38,12.16,1.2,197,107,221,1216,26,-407,37.4117787,-121.9950041
195965062,2,11,37.4124014,-121.9951476,38,12.35,1.3,197,107,222,1235,29,-350,37.4117787,-121.9950041
196066030,2,11,37.4124126,-121.9951471,38,12.74,2.5,197,107,222,1272,56,-289,37.4117787,-121.9950041
196166631,2,11,37.4124241,-121.9951463,39,13.08,3.2,197,107,222,1306,73,-240,37.4117787,-121.9950041
196266869,2,11,37.4124361,-121.9951455,39,13.44,3.1,197,107,222,1342,74,-222,37.4117787,-121.9950041
196367161,2,11,37.4124482,-121.9951448,39,13.53,2.1,197,107,222,1352,50,-215,37.4117787,-121.9950041
196468195,2,11,37.4124605,-121.9951444,39,13.71,1.6,197,107,222,1370,38,-212,37.4117787,-121.9950041
196569615,2,11,37.4124730,-121.9951439,40,14.07,2.0,197,108,222,1406,49,-204,37.4117787,-121.9950041
196670023,2,11,37.4124857,-121.9951433,40,14.22,2.6,197,108,222,1421,64,-205,37.4117787,-121.9950041
196770438,2,11,37.4124986,-121.9951425,40,14.45,2.7,197,108,222,1443,69,-199,37.4117787,-121.9950041
196871604,2,11,37.4125117,-121.9951417,40,14.54,2.2,197,108,222,1453,57,-204,37.4117787,-121.9950041
196971860,2,11,37.4125248,-121.9951411,40,14.72,1.8,197,108,223,1471,47,-202,37.4117787,-121.9950041
197071880,2,11,37.4125380,-121.9951407,41,14.80,1.2,197,108,223,1480,32,-200,37.4117787,-121.9950041
197172098,2,11,37.4125514,-121.9951401,41,14.93,2.1,197,108,223,1492,55,-212,37.4117787,-121.9950041
197272705,2,11,37.4125649,-121.9951395,41,14.95,2.0,197,108,223,1494,54,-279,37.4117787,-121.9950041
197328304,2,11,37.4125649,-121.9951395,41,14.95,2.0,197,108,223,1494,54,-279,37.4117787,-121.9950041
197373204,2,11,37.4125783,-121.9951392,41,14.67,0.6,197,108,223,1467,16,-353,37.4117787,-121.9950041
197454163,2,11,37.4125915,-121.9951392,42,14.57,359.6,197,108,223,1457,-8,-386,37.4117787,-121.9950041
197555042,2,11,37.4126046,-121.9951394,42,14.34,359.0,197,108,223,1434,-23,-442,37.4117787,-121.9950041
197656005,2,11,37.4126174,-121.9951400,43,14.10,357.7,197,108,223,1409,-55,-486,37.4117787,-121.9950041
197757367,2,11,37.4126300,-121.9951407,43,13.91,357.0,197,108,224,1390,-70,-523,37.4117787,-121.9950041
197857714,2,11,37.4126426,-121.9951416,44,13.97,356.1,197,108,224,1394,-94,-558,37.4117787,-121.9950041
197959049,2,11,37.4126550,-121.9951428,45,13.90,355.3,197,108,224,1385,-113,-554,37.4117787,-121.9950041
198059751,2,11,37.4126674,-121.9951441,45,13.91,355.0,197,108,224,1385,-119,-555,37.4117787,-121.9950041
198160110,2,11,37.4126798,-121.9951455,46,13.89,354.4,197,108,224,1382,-135,-541,37.4117787,-121.9950041
198260787,2,11,37.4126923,-121.9951469,46,14.02,354.6,197,109,224,1396,-132,-505,37.4117787,-121.9950041
198361171,2,11,37.4127048,-121.9951484,47,14.20,354.6,197,109,224,1414,-132,-470,37.4117787,-121.9950041
198461474,2,11,37.4127175,-121.9951498,47,14.44,354.8,197,109,224,1438,-130,-412,37.4117787,-121.9950041
198562146,2,11,37.4127304,-121.9951510,48,14.52,356.0,197,109,224,1448,-99,-371,37.4117787,-121.9950041
198663036,2,11,37.4127435,-121.9951521,48,14.73,355.8,197,109,225,1469,-106,-347,37.4117787,-121.9950041
198763681,2,11,37.4127566,-121.9951533,48,14.71,355.4,197,109,225,1466,-117,-315,37.4117787,-121.9950041
198865178,2,11,37.4127699,-121.9951545,49,14.98,355.9,197,109,225,1494,-105,-284,37.4117787,-121.9950041
198965740,2,11,37.4127833,-121.9951555,49,15.01,356.6,197,109,225,1499,-88,-290,37.4117787,-121.9950041
199066680,2,11,37.4127967,-121.9951564,49,14.81,356.8,197,109,225,1479,-82,-325,37.4117787,-121.9950041
199166784,2,11,37.4128099,-121.9951573,50,14.38,357.1,197,109,225,1436,-71,-429,37.4117787,-121.9950041
199267524,2,11,37.4128228,-121.9951580,50,14.13,357.8,197,109,225,1412,-52,-515,37.4117787,-121.9950041
199368297,2,11,37.4128353,-121.9951586,51,13.79,357.7,197,109,225,1378,-55,-553,37.4117787,-121.9950041
199467239,2,11,37.4128353,-121.9951586,51,13.79,357.7,197,109,225,1378,-55,-553,37.4117787,-121.9950041
199469308,2,11,37.4128475,-121.9951592,52,13.34,357.7,197,109,225,1333,-52,-608,37.4117787,-121.9950041
199570122,2,10,37.4128592,-121.9951595,52,12.58,359.4,200,109,225,1258,-12,-703,37.4117787,-121.9950041
199650906,2,10,37.4128704,-121.9951596,53,12.11,359.1,200,109,225,1211,-17,-786,37.4117787,-121.9950041
199751420,2,10,37.4128814,-121.9951597,54,12.27,359.7,200,109,225,1227,-5,-792,37.4117787,-121.9950041
199852340,2,10,37.4128923,-121.9951598,55,12.27,359.6,200,109,226,1226,-8,-758,37.4117787,-121.9950041
199952601,2,10,37.4129031,-121.9951599,56,12.12,359.1,200,109,226,1212,-17,-744,37.4117787,-121.9950041
200053463,2,10,37.4129141,-121.9951600,56,12.59,0.1,200,110,226,1259,2,-679,37.4117787,-121.9950041
200153946,2,10,37.4129253,-121.9951597,57,12.99,1.6,200,110,226,1299,37,-582,37.4117787,-121.9950041
200255089,2,10,37.4129369,-121.9951591,57,13.12,2.2,200,110,226,1311,50,-509,37.4117787,-121.9950041
200355470,2,10,37.4129485,-121.9951586,58,12.99,1.9,200,110,226,1299,43,-506,37.4117787,-121.9950041
200455984,2,10,37.4129602,-121.9951582,58,13.36,1.4,200,110,226,1335,33,-454,37.4117787,-121.9950041
200556285,2,10,37.4129722,-121.9951578,59,13.52,0.8,200,110,226,1352,20,-423,37.4117787,-121.9950041
200656584,2,10,37.4129842,-121.9951575,59,13.52,1.4,200,110,226,1352,33,-402,37.4117787,-121.9950041
200757274,2,10,37.4129965,-121.9951570,60,13.77,1.7,200,110,226,1376,42,-387,37.4117787,-121.9950041
200857843,2,11,37.4130086,-121.9951566,60,13.45,0.5,197,110,226,1345,12,-428,37.4117787,-121.9950041
200958474,2,11,37.4130205,-121.9951571,61,13.15,357.2,197,110,226,1313,-64,-484,37.4117787,-121.9950041
201059017,2,11,37.4130321,-121.9951582,61,12.61,354.3,197,110,226,1255,-124,-559,37.4117787,-121.9950041
201160080,2,11,37.4130433,-121.9951599,62,12.53,352.1,197,110,226,1241,-170,-607,37.4117787,-121.9950041
201260987,2,10,37.4130542,-121.9951622,62,12.17,349.6,200,110,226,1197,-218,-652,37.4117787,-121.9950041
201361165,2,10,37.4130648,-121.9951650,63,11.77,346.7,200,110,226,1146,-269,-715,37.4117787,-121.9950041
201461866,2,10,37.4130750,-121.9951681,64,11.66,345.2,200,111,226,1127,-297,-740,37.4117787,-121.9950041
201562780,2,10,37.4130851,-121.9951714,65,11.73,345.2,200,111,227,1135,-298,-739,37.4117787,-121.9950041
201605806,2,10,37.4130851,-121.9951714,65,11.73,345.2,200,111,227,1135,-298,-739,37.4117787,-121.9950041
201663308,2,10,37.4130953,-121.9951748,65,11.93,345.0,200,111,227,1152,-307,-712,37.4117787,-121.9950041
201764569,2,10,37.4131057,-121.9951782,66,12.32,345.7,200,111,227,1194,-303,-644,37.4117787,-121.9950041
201865346,2,10,37.4131165,-121.9951814,67,12.71,346.7,200,111,227,1237,-290,-565,37.4117787,-121.9950041
201964774,2,10,37.4131275,-121.9951845,67,12.79,347.7,200,111,227,1250,-272,-509,37.4117787,-121.9950041
202065554,2,10,37.4131388,-121.9951875,68,13.05,347.6,200,111,227,1275,-279,-461,37.4117787,-121.9950041
202167120,2,10,37.4131503,-121.9951906,68,13.31,347.9,200,111,227,1301,-277,-413,37.4117787,-121.9950041
202247498,2,10,37.4131621,-121.9951935,68,13.65,348.8,200,111,227,1340,-263,-337,37.4117787,-121.9950041
202367826,2,10,37.4131743,-121.9951960,69,13.88,351.0,200,111,227,1372,-215,-321,37.4117787,-121.9950041
202448011,2,10,37.4131867,-121.9951980,69,14.06,353.1,200,111,227,1396,-166,-310,37.4117787,-121.9950041
202549406,2,10,37.4131994,-121.9951997,69,14.44,353.5,200,111,227,1435,-161,-243,37.4117787,-121.9950041
202650247,2,10,37.4132124,-121.9952014,70,14.70,354.0,200,111,227,1462,-151,-216,37.4117787,-121.9950041
202750279,2,10,37.4132256,-121.9952028,70,14.90,355.7,200,111,227,1486,-111,-197,37.4117787,-121.9950041
202850598,2,11,37.4132391,-121.9952036,70,15.28,358.0,197,111,227,1527,-53,-180,37.4117787,-121.9950041
202951305,2,11,37.4132528,-121.9952040,70,15.19,358.9,197,111,227,1519,-27,-216,37.4117787,-121.9950041
203051524,2,11,37.4132665,-121.9952045,71,15.32,358.1,197,111,226,1531,-49,-260,37.4117787,-121.9950041
203152054,2,11,37.4132804,-121.9952051,71,15.57,357.8,197,111,227,1556,-57,-279,37.4117787,-121.9950041
203252649,2,11,37.4132943,-121.9952060,71,15.57,356.5,197,111,227,1554,-93,-293,37.4117787,-121.9950041
203352611,2,11,37.4133081,-121.9952077,71,15.36,353.6,197,111,227,1526,-168,-338,37.4117787,-121.9950041
203453441,2,11,37.4133216,-121.9952104,72,15.02,349.5,197,112,227,1478,-272,-421,37.4117787,-121.9950041
203554235,2,11,37.4133345,-121.9952148,72,14.55,342.6,197,112,227,1389,-433,-508,37.4117787,-121.9950041
203655644,2,11,37.4133462,-121.9952210,73,13.53,333.8,197,112,228,1214,-597,-674,37.4117787,-121.9950041
203730860,2,11,37.4133462,-121.9952210,73,13.53,333.8,197,112,228,1214,-597,-674,37.4117787,-121.9950041
203756621,2,11,37.4133561,-121.9952291,74,12.51,322.8,197,112,228,997,-756,-839,37.4117787,-121.9950041
203857014,2,11,37.4133638,-121.9952388,75,11.53,309.8,197,112,228,739,-885,-958,37.4117787,-121.9950041
203957711,2,11,37.4133687,-121.9952496,76,10.82,294.9,197,112,229,455,-982,-1013,37.4117787,-121.9950041
