time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
126979649,2,12,37.4117106,-121.9949890,-2,0.09,115.8,195,134,275,9,3,66,37.4117081,-121.9949899
127080329,2,12,37.4117106,-121.9949888,-2,0.04,115.8,195,134,275,0,4,75,37.4117081,-121.9949899
127180612,2,12,37.4117105,-121.9949886,-2,0.08,115.8,195,134,275,2,8,86,37.4117081,-121.9949899
127282139,2,12,37.4117105,-121.9949884,-2,0.13,115.8,195,134,275,-6,11,93,37.4117081,-121.9949899
127382584,2,12,37.4117105,-121.9949882,-2,0.17,115.8,195,134,275,5,16,104,37.4117081,-121.9949899
127483355,2,12,37.4117105,-121.9949881,-2,0.04,115.8,195,134,275,1,3,114,37.4117081,-121.9949899
127583941,2,12,37.4117105,-121.9949879,-2,0.12,115.8,195,134,275,2,12,121,37.4117081,-121.9949899
127684831,2,11,37.4117105,-121.9949880,-2,0.03,115.8,214,135,275,-3,-2,131,37.4117081,-121.9949899
127785714,2,11,37.4117105,-121.9949882,-2,0.07,115.8,214,135,276,0,-7,133,37.4117081,-121.9949899
127886246,2,11,37.4117106,-121.9949882,-2,0.18,115.8,214,135,276,12,13,135,37.4117081,-121.9949899
127987064,2,11,37.4117106,-121.9949881,-2,0.11,115.8,214,135,276,1,11,138,37.4117081,-121.9949899
128051739,2,11,37.4117106,-121.9949881,-2,0.11,115.8,214,135,276,1,11,138,37.4117081,-121.9949899
128189019,2,11,37.4117105,-121.9949881,-2,0.18,115.8,214,135,277,-17,5,144,37.4117081,-121.9949899
128290163,2,11,37.4117102,-121.9949881,-2,0.30,115.8,214,135,277,-25,15,148,37.4117081,-121.9949899
128390766,2,11,37.4117100,-121.9949880,-2,0.43,115.8,214,135,278,-30,31,145,37.4117081,-121.9949899
128491808,2,11,37.4117097,-121.9949879,-2,0.50,115.8,214,135,278,-46,19,136,37.4117081,-121.9949899
128592523,2,11,37.4117094,-121.9949878,-2,0.48,115.8,214,135,278,-42,23,129,37.4117081,-121.9949899
128693183,2,11,37.4117091,-121.9949878,-2,0.40,115.8,214,135,278,-40,1,117,37.4117081,-121.9949899
128794587,2,11,37.4117089,-121.9949877,-2,0.30,115.8,214,135,279,-22,20,119,37.4117081,-121.9949899
128874712,2,11,37.4117088,-121.9949872,-2,0.47,115.8,214,136,279,-17,44,122,37.4117081,-121.9949899
128975441,2,11,37.4117088,-121.9949869,-2,0.27,115.8,214,136,279,2,27,121,37.4117081,-121.9949899
129076309,2,11,37.4117092,-121.9949866,-2,0.69,66.4,214,136,280,64,26,119,37.4117081,-121.9949899
129176830,2,11,37.4117102,-121.9949867,-2,1.24,5.4,214,136,280,122,-20,101,37.4117081,-121.9949899
129277415,2,11,37.4117122,-121.9949877,-2,2.56,343.5,214,136,280,239,-92,38,37.4117081,-121.9949899
129378250,2,11,37.4117157,-121.9949887,-2,4.09,348.8,214,136,281,405,-60,-66,37.4117081,-121.9949899
129478643,2,11,37.4117197,-121.9949900,-2,4.50,346.9,214,136,281,435,-113,-128,37.4117081,-121.9949899
129579238,2,11,37.4117237,-121.9949920,-1,4.59,341.8,214,136,282,424,-176,-187,37.4117081,-121.9949899
129679823,2,11,37.4117281,-121.9949942,-1,5.27,340.0,214,136,282,490,-191,-230,37.4117081,-121.9949899
129780861,2,11,37.4117327,-121.9949968,0,5.53,337.7,214,137,282,503,-230,-254,37.4117081,-121.9949899
129881874,2,11,37.4117374,-121.9949996,0,5.63,336.8,214,137,283,513,-231,-285,37.4117081,-121.9949899
129982364,2,11,37.4117421,-121.9950024,0,5.65,335.5,214,137,283,509,-246,-326,37.4117081,-121.9949899
130083230,2,11,37.4117468,-121.9950054,0,5.76,334.4,214,137,283,515,-258,-362,37.4117081,-121.9949899
130177431,2,11,37.4117468,-121.9950054,0,5.76,334.4,214,137,283,515,-258,-362,37.4117081,-121.9949899
130184711,2,11,37.4117515,-121.9950090,1,5.92,331.0,214,137,284,503,-312,-418,37.4117081,-121.9949899
130285594,2,11,37.4117564,-121.9950125,1,6.17,330.4,214,138,284,533,-310,-465,37.4117081,-121.9949899
130386829,2,11,37.4117621,-121.9950149,2,6.67,342.0,214,138,284,634,-206,-500,37.4117081,-121.9949899
130487398,2,11,37.4117684,-121.9950169,2,7.05,345.7,214,138,284,684,-173,-530,37.4117081,-121.9949899
130587991,2,11,37.4117749,-121.9950189,3,7.35,345.5,214,139,284,712,-182,-536,37.4117081,-121.9949899
130688659,2,11,37.4117814,-121.9950211,3,7.39,344.5,214,139,284,713,-196,-537,37.4117081,-121.9949899
130789374,2,11,37.4117881,-121.9950234,4,7.61,343.7,214,139,284,730,-213,-557,37.4117081,-121.9949899
130890723,2,11,37.4117949,-121.9950258,5,7.64,343.0,214,140,284,731,-222,-580,37.4117081,-121.9949899
130991457,2,11,37.4118016,-121.9950287,5,7.83,339.7,214,140,284,735,-271,-586,37.4117081,-121.9949899
131071595,2,11,37.4118084,-121.9950317,6,8.07,339.6,214,140,284,756,-281,-580,37.4117081,-121.9949899
131192833,2,11,37.4118155,-121.9950349,6,8.37,339.2,214,140,284,783,-296,-581,37.4117081,-121.9949899
131273465,2,11,37.4118227,-121.9950383,7,8.46,337.6,214,140,283,783,-321,-568,37.4117081,-121.9949899
131373968,2,11,37.4118299,-121.9950420,8,8.61,338.4,214,140,283,800,-316,-571,37.4117081,-121.9949899
131474258,2,11,37.4118373,-121.9950455,8,8.84,339.9,214,140,283,831,-302,-555,37.4117081,-121.9949899
131574767,2,11,37.4118447,-121.9950492,9,8.94,338.2,214,140,283,830,-331,-555,37.4117081,-121.9949899
131676252,2,11,37.4118523,-121.9950530,9,8.98,338.4,214,140,283,835,-329,-560,37.4117081,-121.9949899
131776809,2,11,37.4118599,-121.9950569,10,9.19,338.5,214,141,283,855,-336,-557,37.4117081,-121.9949899
131877486,2,11,37.4118678,-121.9950607,11,9.37,338.7,214,141,283,874,-340,-559,37.4117081,-121.9949899
131978048,2,11,37.4118758,-121.9950646,11,9.55,339.2,214,141,283,893,-339,-543,37.4117081,-121.9949899
132079011,2,11,37.4118840,-121.9950685,12,9.80,340.2,214,141,283,923,-331,-531,37.4117081,-121.9949899
132179864,2,11,37.4118923,-121.9950723,12,9.78,341.0,214,141,283,925,-318,-530,37.4117081,-121.9949899
132280324,2,11,37.4119008,-121.9950760,13,10.12,341.4,214,141,283,960,-321,-516,37.4117081,-121.9949899
132317449,2,11,37.4119008,-121.9950760,13,10.12,341.4,214,141,283,960,-321,-516,37.4117081,-121.9949899
132381069,2,11,37.4119094,-121.9950799,13,10.22,341.3,214,141,282,968,-327,-507,37.4117081,-121.9949899
132482131,2,11,37.4119183,-121.9950836,14,10.51,342.0,214,141,282,1000,-324,-500,37.4117081,-121.9949899
132582912,2,11,37.4119275,-121.9950872,14,10.62,343.0,214,141,282,1016,-309,-491,37.4117081,-121.9949899
132683748,2,11,37.4119367,-121.9950909,15,10.78,342.7,214,141,282,1029,-320,-477,37.4117081,-121.9949899
132784868,2,11,37.4119461,-121.9950945,15,10.87,343.4,214,141,282,1042,-309,-478,37.4117081,-121.9949899
132885788,2,11,37.4119556,-121.9950980,16,11.02,344.5,214,141,281,1063,-293,-467,37.4117081,-121.9949899
132986496,2,11,37.4119652,-121.9951015,16,11.14,344.0,214,141,281,1071,-307,-460,37.4117081,-121.9949899
133086856,2,11,37.4119750,-121.9951050,17,11.29,344.7,214,141,281,1090,-296,-453,37.4117081,-121.9949899
133187144,2,11,37.4119850,-121.9951083,17,11.43,344.6,214,140,281,1102,-303,-455,37.4117081,-121.9949899
133287920,2,11,37.4119951,-121.9951117,18,11.58,345.5,214,140,280,1121,-289,-441,37.4117081,-121.9949899
133388441,2,12,37.4120053,-121.9951149,18,11.83,346.2,195,140,280,1149,-281,-432,37.4117081,-121.9949899
133488903,2,12,37.4120157,-121.9951180,19,11.82,346.4,195,140,279,1149,-276,-413,37.4117081,-121.9949899
133590056,2,12,37.4120261,-121.9951211,19,11.90,346.5,195,140,279,1158,-276,-414,37.4117081,-121.9949899
133670357,2,12,37.4120367,-121.9951242,20,12.07,347.0,195,140,279,1176,-270,-439,37.4117081,-121.9949899
133771155,2,12,37.4120475,-121.9951272,20,12.08,347.4,195,140,278,1179,-262,-446,37.4117081,-121.9949899
133871337,2,12,37.4120582,-121.9951300,21,12.05,347.9,195,140,278,1178,-250,-463,37.4117081,-121.9949899
133972411,2,12,37.4120689,-121.9951327,21,11.81,348.5,195,140,277,1157,-235,-503,37.4117081,-121.9949899
134073012,2,12,37.4120793,-121.9951353,22,11.74,349.3,195,140,277,1153,-217,-510,37.4117081,-121.9949899
134173955,2,12,37.4120898,-121.9951376,22,11.71,349.8,195,140,277,1152,-206,-521,37.4117081,-121.9949899
134274494,2,12,37.4121003,-121.9951400,23,11.73,350.0,195,140,276,1155,-203,-544,37.4117081,-121.9949899
134375123,2,12,37.4121107,-121.9951422,24,11.48,349.9,195,140,276,1130,-199,-579,37.4117081,-121.9949899
134471017,2,12,37.4121107,-121.9951422,24,11.48,349.9,195,140,276,1130,-199,-579,37.4117081,-121.9949899
134475687,2,12,37.4121209,-121.9951444,24,11.40,350.4,195,139,276,1124,-189,-605,37.4117081,-121.9949899
134576382,2,12,37.4121311,-121.9951467,25,11.46,349.8,195,139,275,1128,-202,-609,37.4117081,-121.9949899
134677090,2,12,37.4121413,-121.9951492,26,11.48,348.5,195,139,275,1125,-227,-615,37.4117081,-121.9949899
134778049,2,12,37.4121517,-121.9951517,26,11.68,349.0,195,139,274,1147,-222,-623,37.4117081,-121.9949899
134878297,2,12,37.4121620,-121.9951542,27,11.83,348.7,195,139,274,1160,-230,-586,37.4117081,-121.9949899
134979037,2,12,37.4121725,-121.9951569,28,12.02,348.9,195,139,274,1179,-231,-548,37.4117081,-121.9949899
135079842,2,12,37.4121830,-121.9951597,28,12.03,348.3,195,139,273,1178,-243,-542,37.4117081,-121.9949899
135180142,2,12,37.4121934,-121.9951625,29,11.81,347.8,195,139,273,1154,-249,-530,37.4117081,-121.9949899
135280950,2,12,37.4122037,-121.9951657,30,11.77,346.3,195,139,273,1143,-278,-548,37.4117081,-121.9949899
135381482,2,12,37.4122140,-121.9951689,30,11.64,345.3,195,139,273,1126,-293,-578,37.4117081,-121.9949899
135481590,2,12,37.4122241,-121.9951723,31,11.57,345.6,195,140,272,1121,-286,-600,37.4117081,-121.9949899
135582272,2,12,37.4122342,-121.9951753,32,11.22,347.3,195,140,272,1095,-245,-657,37.4117081,-121.9949899
135682873,2,12,37.4122439,-121.9951783,32,10.91,346.7,195,140,272,1062,-251,-695,37.4117081,-121.9949899
135783088,2,12,37.4122534,-121.9951814,33,10.85,346.1,195,140,272,1054,-259,-718,37.4117081,-121.9949899
135883390,2,12,37.4122629,-121.9951844,34,10.94,346.8,195,140,272,1065,-249,-714,37.4117081,-121.9949899
135984516,2,12,37.4122724,-121.9951873,35,10.97,347.5,195,140,272,1071,-237,-698,37.4117081,-121.9949899
136085209,2,12,37.4122820,-121.9951900,35,11.25,348.5,195,140,272,1102,-222,-674,37.4117081,-121.9949899
136185586,2,12,37.4122919,-121.9951926,36,11.49,349.0,195,140,272,1128,-218,-636,37.4117081,-121.9949899
136265813,2,12,37.4123018,-121.9951954,37,11.35,347.9,195,140,272,1110,-236,-613,37.4117081,-121.9949899
136386667,2,12,37.4123119,-121.9951984,38,11.66,347.0,195,140,272,1136,-262,-601,37.4117081,-121.9949899
136467254,2,12,37.4123219,-121.9952016,38,11.55,346.1,195,140,272,1121,-276,-586,37.4117081,-121.9949899
136567655,2,12,37.4123319,-121.9952049,39,11.47,345.2,195,141,272,1110,-291,-579,37.4117081,-121.9949899
136630066,2,12,37.4123319,-121.9952049,39,11.47,345.2,195,141,272,1110,-291,-579,37.4117081,-121.9949899
136668390,2,12,37.4123419,-121.9952085,39,11.50,344.0,195,141,272,1106,-315,-582,37.4117081,-121.9949899
136769106,2,12,37.4123517,-121.9952124,40,11.45,342.5,195,141,272,1092,-342,-579,37.4117081,-121.9949899
136889632,2,12,37.4123617,-121.9952166,41,11.87,342.1,195,141,272,1130,-363,-551,37.4117081,-121.9949899
136970270,2,12,37.4123720,-121.9952206,41,12.15,342.7,195,141,272,1160,-360,-510,37.4117081,-121.9949899
137071612,2,12,37.4123825,-121.9952246,42,12.30,343.6,195,141,272,1180,-347,-498,37.4117081,-121.9949899
137171694,2,12,37.4123932,-121.9952285,42,12.32,344.3,195,141,272,1186,-332,-486,37.4117081,-121.9949899
137272247,2,12,37.4124039,-121.9952323,43,12.20,344.3,195,141,272,1175,-329,-504,37.4117081,-121.9949899
137372330,2,12,37.4124144,-121.9952359,43,11.85,344.8,195,141,272,1144,-310,-550,37.4117081,-121.9949899
137472863,2,12,37.4124246,-121.9952392,44,11.11,346.0,195,142,272,1078,-267,-652,37.4117081,-121.9949899
137573433,2,12,37.4124343,-121.9952417,45,10.41,348.7,195,142,272,1021,-203,-746,37.4117081,-121.9949899
137674695,2,12,37.4124437,-121.9952439,46,10.51,350.1,195,142,273,1036,-179,-777,37.4117081,-121.9949899
137775142,2,12,37.4124530,-121.9952459,46,10.42,350.6,195,142,273,1028,-169,-780,37.4117081,-121.9949899
137875833,2,12,37.4124622,-121.9952476,47,10.06,352.2,195,142,273,997,-136,-800,37.4117081,-121.9949899
137976180,2,12,37.4124712,-121.9952491,48,10.04,352.5,195,142,273,995,-129,-801,37.4117081,-121.9949899
138077112,2,12,37.4124802,-121.9952507,49,10.18,352.8,195,142,273,1010,-126,-788,37.4117081,-121.9949899
138178238,2,12,37.4124894,-121.9952521,50,10.52,352.9,195,142,273,1044,-129,-740,37.4117081,-121.9949899
138278279,2,12,37.4124988,-121.9952536,51,10.56,353.1,195,143,273,1049,-125,-732,37.4117081,-121.9949899
138379034,2,12,37.4125082,-121.9952551,51,10.19,352.6,195,143,273,1010,-130,-753,37.4117081,-121.9949899
138479256,2,12,37.4125173,-121.9952567,52,10.09,352.2,195,143,274,1000,-135,-762,37.4117081,-121.9949899
138580668,2,12,37.4125263,-121.9952584,53,10.01,350.8,195,143,274,989,-159,-776,37.4117081,-121.9949899
138680836,2,12,37.4125352,-121.9952602,54,9.81,350.8,195,143,274,968,-156,-801,37.4117081,-121.9949899
138781140,2,12,37.4125441,-121.9952621,55,9.83,350.7,195,143,274,970,-158,-806,37.4117081,-121.9949899
138786374,2,12,37.4125441,-121.9952621,55,9.83,350.7,195,143,274,970,-158,-806,37.4117081,-121.9949899
138881472,2,12,37.4125528,-121.9952638,56,9.66,351.1,195,143,274,954,-148,-817,37.4117081,-121.9949899
138982184,2,12,37.4125615,-121.9952655,56,9.50,351.3,195,144,274,939,-143,-839,37.4117081,-121.9949899
139082712,2,12,37.4125702,-121.9952672,57,10.07,351.4,195,144,274,995,-149,-797,37.4117081,-121.9949899
139183204,2,12,37.4125794,-121.9952689,58,10.75,351.8,195,144,275,1064,-152,-707,37.4117081,-121.9949899
139263926,2,12,37.4125889,-121.9952708,59,11.16,351.4,195,144,275,1104,-165,-620,37.4117081,-121.9949899
139364515,2,12,37.4125989,-121.9952727,59,11.42,351.9,195,144,275,1131,-159,-556,37.4117081,-121.9949899
139465112,2,12,37.4126090,-121.9952747,60,11.80,352.2,195,144,275,1169,-159,-468,37.4117081,-121.9949899
139565651,2,12,37.4126194,-121.9952769,60,11.99,352.2,195,145,275,1188,-160,-420,37.4117081,-121.9949899
139666157,2,11,37.4126302,-121.9952785,61,11.94,353.6,207,145,275,1187,-131,-430,37.4117081,-121.9949899
139766858,2,11,37.4126409,-121.9952803,61,11.77,352.0,207,145,275,1165,-162,-472,37.4117081,-121.9949899
139867339,2,11,37.4126516,-121.9952822,62,11.76,351.9,207,145,276,1164,-164,-513,37.4117081,-121.9949899
139968450,2,11,37.4126622,-121.9952842,62,11.88,351.4,207,146,276,1174,-176,-521,37.4117081,-121.9949899
140069165,2,11,37.4126729,-121.9952862,63,11.66,351.1,207,146,276,1152,-180,-564,37.4117081,-121.9949899
140169195,2,11,37.4126833,-121.9952884,64,11.58,350.8,207,146,276,1143,-184,-596,37.4117081,-121.9949899
140269945,2,11,37.4126937,-121.9952907,64,11.58,349.6,207,146,276,1139,-208,-615,37.4117081,-121.9949899
140370662,2,11,37.4127040,-121.9952930,65,11.31,350.1,207,146,276,1115,-193,-646,37.4117081,-121.9949899
140471485,2,11,37.4127140,-121.9952955,66,11.26,349.3,207,147,276,1106,-209,-662,37.4117081,-121.9949899
140572068,2,11,37.4127239,-121.9952979,66,11.14,349.2,207,147,276,1095,-207,-674,37.4117081,-121.9949899
140672669,2,11,37.4127338,-121.9953005,67,11.37,348.6,207,147,276,1115,-224,-652,37.4117081,-121.9949899
140772818,2,11,37.4127439,-121.9953033,68,11.54,348.0,207,147,276,1129,-239,-620,37.4117081,-121.9949899
140873211,2,11,37.4127540,-121.9953060,68,11.37,348.5,207,147,277,1114,-225,-630,37.4117081,-121.9949899
140940161,2,11,37.4127540,-121.9953060,68,11.37,348.5,207,147,277,1114,-225,-630,37.4117081,-121.9949899
140973453,2,11,37.4127639,-121.9953085,69,11.34,348.8,207,148,277,1112,-219,-609,37.4117081,-121.9949899
141074992,2,11,37.4127740,-121.9953111,70,11.51,349.3,207,148,277,1131,-211,-584,37.4117081,-121.9949899
141175351,2,11,37.4127840,-121.9953139,70,11.37,348.4,207,148,277,1114,-228,-571,37.4117081,-121.9949899
141275729,2,11,37.4127940,-121.9953167,71,11.11,347.2,207,148,277,1084,-245,-591,37.4117081,-121.9949899
141375971,2,11,37.4128037,-121.9953198,72,11.14,346.5,207,148,277,1083,-258,-592,37.4117081,-121.9949899
141476639,2,11,37.4128134,-121.9953228,72,11.20,347.0,207,149,277,1092,-250,-567,37.4117081,-121.9949899
141577142,2,11,37.4128232,-121.9953259,73,11.19,346.5,207,149,277,1088,-261,-563,37.4117081,-121.9949899
141679130,2,11,37.4128330,-121.9953289,74,11.12,346.5,207,149,277,1082,-257,-553,37.4117081,-121.9949899
141779876,2,11,37.4128425,-121.9953321,74,10.71,345.3,207,149,277,1036,-270,-587,37.4117081,-121.9949899
141880465,2,11,37.4128518,-121.9953354,75,10.47,344.2,207,149,278,1007,-284,-623,37.4117081,-121.9949899
141961532,2,11,37.4128609,-121.9953390,75,10.50,342.7,207,150,278,1003,-311,-636,37.4117081,-121.9949899
142061733,2,11,37.4128699,-121.9953429,76,10.57,341.7,207,150,278,1004,-330,-641,37.4117081,-121.9949899
142162175,2,11,37.4128791,-121.9953466,77,10.84,342.6,207,150,278,1034,-323,-601,37.4117081,-121.9949899
142262238,2,11,37.4128884,-121.9953503,77,10.79,343.2,207,150,278,1034,-310,-599,37.4117081,-121.9949899
142363256,2,11,37.4128976,-121.9953541,78,10.56,341.9,207,151,278,1004,-327,-607,37.4117081,-121.9949899
142464002,2,11,37.4129067,-121.9953579,79,10.88,342.6,207,151,278,1039,-324,-582,37.4117081,-121.9949899
142564543,2,11,37.4129162,-121.9953617,79,11.30,343.5,207,151,278,1084,-320,-521,37.4117081,-121.9949899
142665042,2,11,37.4129259,-121.9953653,80,11.41,344.5,207,151,279,1100,-304,-493,37.4117081,-121.9949899
142765636,2,11,37.4129359,-121.9953685,80,11.48,346.6,207,151,279,1117,-265,-469,37.4117081,-121.9949899
142866730,2,11,37.4129460,-121.9953713,81,11.65,347.9,207,152,279,1139,-243,-423,37.4117081,-121.9949899
142966938,2,11,37.4129562,-121.9953740,81,11.56,349.3,207,152,279,1137,-212,-427,37.4117081,-121.9949899
143067523,2,12,37.4129664,-121.9953764,82,11.62,351.6,195,152,280,1150,-169,-429,37.4117081,-121.9949899
143098166,2,12,37.4129664,-121.9953764,82,11.62,351.6,195,152,280,1150,-169,-429,37.4117081,-121.9949899
143168768,2,12,37.4129765,-121.9953784,82,11.48,353.2,195,152,280,1140,-135,-437,37.4117081,-121.9949899
143268790,2,12,37.4129865,-121.9953799,83,11.20,355.6,195,152,280,1117,-84,-476,37.4117081,-121.9949899
143369105,2,12,37.4129965,-121.9953809,83,10.83,357.2,195,152,280,1082,-52,-543,37.4117081,-121.9949899
143469642,2,12,37.4130061,-121.9953816,84,10.70,358.3,195,152,280,1070,-31,-582,37.4117081,-121.9949899
143570442,2,12,37.4130157,-121.9953820,85,10.74,359.2,195,152,280,1073,-13,-591,37.4117081,-121.9949899
143670627,2,12,37.4130252,-121.9953823,85,10.67,0.0,195,152,280,1067,0,-589,37.4117081,-121.9949899
143770954,2,12,37.4130346,-121.9953824,86,10.57,0.5,195,152,280,1057,9,-589,37.4117081,-121.9949899
143871134,2,12,37.4130441,-121.9953823,87,10.59,1.8,195,152,280,1058,35,-577,37.4117081,-121.9949899
143971741,2,12,37.4130533,-121.9953826,87,10.47,359.9,195,152,280,1047,0,-558,37.4117081,-121.9949899
144072216,2,12,37.4130625,-121.9953830,88,10.35,0.0,195,152,280,1035,1,-558,37.4117081,-121.9949899
144172667,2,11,37.4130718,-121.9953830,89,10.47,0.9,199,153,280,1047,16,-564,37.4117081,-121.9949899
144272932,2,12,37.4130808,-121.9953837,89,10.28,358.8,195,153,280,1027,-21,-547,37.4117081,-121.9949899
144373523,2,12,37.4130898,-121.9953846,90,10.15,358.4,195,153,280,1015,-27,-545,37.4117081,-121.9949899
144474648,2,11,37.4130991,-121.9953846,91,10.34,0.3,199,153,280,1034,5,-552,37.4117081,-121.9949899
144574396,2,11,37.4131084,-121.9953845,91,10.39,0.9,199,153,280,1039,16,-552,37.4117081,-121.9949899
144674707,2,11,37.4131176,-121.9953844,92,10.29,0.7,199,153,280,1029,14,-564,37.4117081,-121.9949899
144775131,2,11,37.4131269,-121.9953844,92,10.31,0.3,199,154,280,1031,6,-557,37.4117081,-121.9949899
144875460,2,12,37.4131356,-121.9953854,93,10.03,356.5,195,154,280,1001,-60,-536,37.4117081,-121.9949899
144975837,2,11,37.4131448,-121.9953858,94,10.08,359.1,199,154,280,1008,-14,-558,37.4117081,-121.9949899
145056674,2,12,37.4131538,-121.9953861,94,10.05,358.8,195,154,280,1005,-19,-581,37.4117081,-121.9949899
145157284,2,12,37.4131629,-121.9953865,95,10.11,358.6,195,154,280,1010,-24,-573,37.4117081,-121.9949899
145257625,2,12,37.4131718,-121.9953870,95,9.86,358.1,195,154,280,986,-32,-596,37.4117081,-121.9949899
145258132,2,12,37.4131718,-121.9953870,95,9.86,358.1,195,154,280,986,-32,-596,37.4117081,-121.9949899
145358722,2,12,37.4131806,-121.9953876,96,9.75,358.4,195,154,280,975,-26,-610,37.4117081,-121.9949899
145458979,2,12,37.4131893,-121.9953882,97,9.66,357.2,195,155,280,965,-46,-624,37.4117081,-121.9949899
145559959,2,12,37.4131979,-121.9953890,97,9.47,356.5,195,155,280,945,-57,-637,37.4117081,-121.9949899
145660306,2,12,37.4132063,-121.9953899,98,9.41,355.8,195,155,280,939,-68,-622,37.4117081,-121.9949899
145760997,2,12,37.4132146,-121.9953909,99,9.22,355.1,195,155,280,919,-78,-620,37.4117081,-121.9949899
145861115,2,12,37.4132227,-121.9953919,99,8.93,354.7,195,155,280,889,-81,-608,37.4117081,-121.9949899
145962012,2,12,37.4132305,-121.9953932,100,8.64,353.5,195,155,280,859,-97,-612,37.4117081,-121.9949899
146062457,2,12,37.4132379,-121.9953945,101,8.35,352.5,195,155,280,828,-107,-594,37.4117081,-121.9949899
146162971,2,12,37.4132454,-121.9953961,101,8.55,350.6,195,155,280,844,-139,-547,37.4117081,-121.9949899
146263665,2,12,37.4132528,-121.9953980,102,8.69,348.5,195,155,280,851,-172,-483,37.4117081,-121.9949899
146364022,2,12,37.4132603,-121.9954005,102,8.86,344.4,195,155,280,854,-237,-429,37.4117081,-121.9949899
146465193,2,12,37.4132676,-121.9954041,102,8.88,338.2,195,155,280,825,-328,-370,37.4117081,-121.9949899
