time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
171522558,2,10,37.4122137,-121.9952091,39,10.28,359.8,239,153,302,1028,-2,-446,37.4117392,-121.9950715
171622982,2,10,37.4122230,-121.9952095,40,10.23,357.5,239,153,302,1022,-43,-468,37.4117392,-121.9950715
171723664,2,10,37.4122322,-121.9952105,40,10.12,354.6,239,153,303,1007,-94,-494,37.4117392,-121.9950715
171824159,2,10,37.4122413,-121.9952120,41,10.34,352.6,239,153,303,1025,-132,-495,37.4117392,-121.9950715
171924873,2,10,37.4122505,-121.9952141,41,10.37,349.5,239,153,303,1019,-188,-502,37.4117392,-121.9950715
172026065,2,10,37.4122596,-121.9952170,42,10.36,345.4,239,153,304,1003,-260,-515,37.4117392,-121.9950715
172127414,2,10,37.4122686,-121.9952204,42,10.51,343.2,239,153,304,1006,-302,-511,37.4117392,-121.9950715
172227946,2,10,37.4122777,-121.9952243,43,10.70,341.6,239,153,305,1016,-337,-505,37.4117392,-121.9950715
172277526,2,10,37.4122777,-121.9952243,43,10.70,341.6,239,153,305,1016,-337,-505,37.4117392,-121.9950715
172328291,2,10,37.4122870,-121.9952284,43,11.10,340.8,239,153,305,1049,-363,-471,37.4117392,-121.9950715
172428847,2,10,37.4122964,-121.9952326,44,11.52,341.4,239,153,305,1092,-365,-375,37.4117392,-121.9950715
172530406,2,10,37.4123064,-121.9952368,44,11.95,342.4,239,153,305,1139,-360,-317,37.4117392,-121.9950715
172631333,2,10,37.4123166,-121.9952409,44,12.02,342.9,239,153,305,1149,-352,-277,37.4117392,-121.9950715
172731450,2,10,37.4123271,-121.9952449,44,12.26,343.2,239,153,305,1174,-353,-267,37.4117392,-121.9950715
172832415,2,10,37.4123377,-121.9952489,45,12.31,343.2,239,153,305,1179,-353,-275,37.4117392,-121.9950715
172913206,2,10,37.4123485,-121.9952529,45,12.40,343.8,239,153,304,1191,-344,-287,37.4117392,-121.9950715
173014203,2,10,37.4123593,-121.9952568,45,12.47,344.2,239,153,304,1200,-338,-310,37.4117392,-121.9950715
173113721,2,10,37.4123702,-121.9952604,46,12.50,345.2,239,153,304,1208,-318,-318,37.4117392,-121.9950715
173214273,2,10,37.4123811,-121.9952639,46,12.51,345.7,239,153,304,1212,-307,-345,37.4117392,-121.9950715
173314896,2,10,37.4123921,-121.9952673,46,12.46,346.2,239,152,304,1211,-295,-371,37.4117392,-121.9950715
173416580,2,10,37.4124031,-121.9952706,47,12.55,346.5,239,152,304,1220,-292,-381,37.4117392,-121.9950715
173516664,2,10,37.4124140,-121.9952737,47,12.48,347.2,239,152,304,1217,-276,-393,37.4117392,-121.9950715
173617578,2,10,37.4124250,-121.9952766,48,12.41,348.3,239,152,304,1215,-250,-423,37.4117392,-121.9950715
173718063,2,10,37.4124360,-121.9952792,48,12.35,349.1,239,152,303,1214,-232,-443,37.4117392,-121.9950715
173818751,2,10,37.4124469,-121.9952818,49,12.27,349.7,239,152,303,1207,-217,-465,37.4117392,-121.9950715
173919196,2,10,37.4124577,-121.9952842,49,12.02,349.7,239,152,303,1183,-213,-499,37.4117392,-121.9950715
174019248,2,10,37.4124684,-121.9952866,50,11.91,350.3,239,152,303,1174,-199,-527,37.4117392,-121.9950715
174119479,2,10,37.4124791,-121.9952887,51,11.96,351.4,239,152,303,1182,-178,-537,37.4117392,-121.9950715
174220086,2,10,37.4124897,-121.9952909,51,11.97,351.0,239,152,303,1182,-186,-544,37.4117392,-121.9950715
174321416,2,10,37.4125004,-121.9952931,52,12.05,351.3,239,151,303,1192,-180,-534,37.4117392,-121.9950715
174422856,2,10,37.4125112,-121.9952951,52,12.11,352.3,239,151,303,1200,-162,-525,37.4117392,-121.9950715
174440915,2,10,37.4125112,-121.9952951,52,12.11,352.3,239,151,303,1200,-162,-525,37.4117392,-121.9950715
174523231,2,10,37.4125220,-121.9952969,53,11.92,352.7,239,151,303,1183,-150,-542,37.4117392,-121.9950715
174623969,2,10,37.4125326,-121.9952987,54,11.78,352.7,239,151,303,1169,-147,-571,37.4117392,-121.9950715
174724380,2,10,37.4125433,-121.9953005,54,11.94,352.2,239,151,303,1183,-160,-568,37.4117392,-121.9950715
174824716,2,10,37.4125540,-121.9953023,55,12.09,352.6,239,151,302,1199,-155,-548,37.4117392,-121.9950715
174925190,2,10,37.4125650,-121.9953039,55,12.23,353.9,239,151,302,1216,-128,-524,37.4117392,-121.9950715
175025798,2,10,37.4125760,-121.9953053,56,12.18,354.1,239,151,302,1211,-124,-530,37.4117392,-121.9950715
175126496,2,10,37.4125869,-121.9953068,57,12.24,353.9,239,151,302,1217,-129,-526,37.4117392,-121.9950715
175226727,2,10,37.4125979,-121.9953082,57,12.20,354.6,239,151,302,1215,-113,-530,37.4117392,-121.9950715
175327620,2,10,37.4126089,-121.9953094,58,12.19,355.2,239,151,302,1215,-100,-542,37.4117392,-121.9950715
175428304,2,10,37.4126199,-121.9953105,58,12.25,355.5,239,151,302,1221,-95,-546,37.4117392,-121.9950715
175528244,2,10,37.4126310,-121.9953116,59,12.34,356.0,239,151,302,1231,-85,-540,37.4117392,-121.9950715
175628662,2,10,37.4126421,-121.9953125,60,12.46,356.5,239,151,302,1244,-75,-535,37.4117392,-121.9950715
175728783,2,10,37.4126533,-121.9953134,60,12.50,356.3,239,151,302,1248,-80,-530,37.4117392,-121.9950715
175829681,2,10,37.4126646,-121.9953141,61,12.63,357.9,239,151,302,1262,-46,-511,37.4117392,-121.9950715
175930877,2,10,37.4126760,-121.9953146,61,12.75,358.2,239,151,302,1275,-38,-496,37.4117392,-121.9950715
176011244,2,10,37.4126874,-121.9953151,62,12.87,358.2,239,151,302,1286,-39,-471,37.4117392,-121.9950715
176112082,2,10,37.4126989,-121.9953156,62,12.80,358.2,239,151,301,1280,-39,-463,37.4117392,-121.9950715
176213266,2,10,37.4127106,-121.9953159,63,13.09,359.0,239,150,301,1309,-21,-425,37.4117392,-121.9950715
176314055,2,10,37.4127222,-121.9953164,63,12.86,357.9,239,150,301,1285,-46,-450,37.4117392,-121.9950715
176414577,2,10,37.4127337,-121.9953172,64,12.64,356.3,239,150,301,1261,-79,-467,37.4117392,-121.9950715
176514924,2,10,37.4127450,-121.9953183,64,12.65,355.4,239,150,301,1261,-100,-474,37.4117392,-121.9950715
176599848,2,10,37.4127450,-121.9953183,64,12.65,355.4,239,150,301,1261,-100,-474,37.4117392,-121.9950715
176615828,2,10,37.4127564,-121.9953195,65,12.70,355.0,239,150,301,1265,-109,-484,37.4117392,-121.9950715
176716331,2,10,37.4127678,-121.9953208,65,12.77,355.5,239,150,301,1273,-98,-459,37.4117392,-121.9950715
176816516,2,10,37.4127794,-121.9953220,66,13.19,355.5,239,150,301,1315,-102,-426,37.4117392,-121.9950715
176917109,2,10,37.4127910,-121.9953234,67,12.67,354.3,239,150,302,1261,-124,-465,37.4117392,-121.9950715
177017885,2,10,37.4128021,-121.9953249,67,12.36,353.7,239,150,302,1229,-134,-484,37.4117392,-121.9950715
177118365,2,10,37.4128132,-121.9953267,68,12.48,353.2,239,150,302,1239,-146,-476,37.4117392,-121.9950715
177218798,2,10,37.4128242,-121.9953283,68,12.16,353.4,239,151,302,1208,-139,-497,37.4117392,-121.9950715
177319961,2,10,37.4128349,-121.9953301,69,11.76,352.4,239,151,302,1165,-154,-539,37.4117392,-121.9950715
177421521,2,10,37.4128454,-121.9953320,69,11.90,352.0,239,151,302,1178,-164,-540,37.4117392,-121.9950715
177522314,2,10,37.4128559,-121.9953339,70,11.69,352.1,239,151,302,1158,-159,-559,37.4117392,-121.9950715
177622605,2,10,37.4128663,-121.9953357,71,11.61,352.4,239,151,302,1151,-153,-578,37.4117392,-121.9950715
177723550,2,10,37.4128767,-121.9953375,71,11.69,352.5,239,151,303,1159,-151,-582,37.4117392,-121.9950715
177825475,2,10,37.4128870,-121.9953394,72,11.54,352.1,239,151,303,1143,-158,-595,37.4117392,-121.9950715
177926531,2,10,37.4128970,-121.9953413,73,11.35,351.5,239,151,303,1122,-166,-593,37.4117392,-121.9950715
178026189,2,10,37.4129069,-121.9953433,73,11.44,351.9,239,151,303,1132,-161,-582,37.4117392,-121.9950715
178126217,2,9,37.4129170,-121.9953450,74,11.39,352.4,256,151,303,1129,-150,-591,37.4117392,-121.9950715
178207027,2,9,37.4129271,-121.9953468,75,11.42,352.2,256,151,303,1132,-154,-573,37.4117392,-121.9950715
178307403,2,9,37.4129374,-121.9953484,75,11.75,353.7,256,151,303,1168,-128,-551,37.4117392,-121.9950715
178407970,2,9,37.4129477,-121.9953499,76,11.64,353.8,256,152,303,1157,-125,-543,37.4117392,-121.9950715
178508498,2,9,37.4129581,-121.9953511,77,11.78,354.7,256,152,303,1173,-106,-534,37.4117392,-121.9950715
178609582,2,9,37.4129686,-121.9953523,77,11.79,355.2,256,152,303,1175,-98,-531,37.4117392,-121.9950715
178710079,2,9,37.4129791,-121.9953533,78,11.79,355.9,256,152,303,1176,-83,-514,37.4117392,-121.9950715
178757096,2,9,37.4129791,-121.9953533,78,11.79,355.9,256,152,303,1176,-83,-514,37.4117392,-121.9950715
178811104,2,9,37.4129896,-121.9953543,78,11.88,356.2,256,152,303,1186,-78,-506,37.4117392,-121.9950715
178911604,2,9,37.4130003,-121.9953551,79,12.07,356.9,256,152,303,1206,-63,-496,37.4117392,-121.9950715
179011662,2,9,37.4130110,-121.9953560,80,12.11,356.5,256,152,303,1209,-72,-479,37.4117392,-121.9950715
179112310,2,9,37.4130218,-121.9953566,80,12.17,358.1,256,152,303,1217,-40,-463,37.4117392,-121.9950715
179212598,2,10,37.4130326,-121.9953572,81,12.28,358.2,239,152,302,1228,-37,-453,37.4117392,-121.9950715
179313331,2,10,37.4130435,-121.9953577,81,12.32,358.4,239,152,302,1232,-32,-436,37.4117392,-121.9950715
179413835,2,10,37.4130544,-121.9953580,82,12.32,359.2,239,152,302,1232,-17,-436,37.4117392,-121.9950715
179514494,2,10,37.4130655,-121.9953582,82,12.40,359.7,239,152,302,1240,-5,-428,37.4117392,-121.9950715
179614687,2,10,37.4130766,-121.9953583,83,12.42,359.9,239,152,302,1242,-2,-430,37.4117392,-121.9950715
179715502,2,10,37.4130877,-121.9953581,83,12.34,1.1,239,152,302,1234,25,-430,37.4117392,-121.9950715
179815582,2,10,37.4130989,-121.9953577,84,12.56,1.9,239,152,301,1256,43,-422,37.4117392,-121.9950715
179916014,2,10,37.4131101,-121.9953571,84,12.67,2.7,239,152,301,1266,61,-409,37.4117392,-121.9950715
180016595,2,10,37.4131214,-121.9953564,85,12.57,3.1,239,152,301,1255,69,-414,37.4117392,-121.9950715
180117657,2,10,37.4131326,-121.9953556,85,12.46,3.8,239,152,300,1243,83,-441,37.4117392,-121.9950715
180217722,2,10,37.4131437,-121.9953547,86,12.56,3.8,239,152,300,1253,83,-431,37.4117392,-121.9950715
180318179,2,10,37.4131548,-121.9953539,86,12.49,3.4,239,152,300,1247,74,-431,37.4117392,-121.9950715
180419235,2,9,37.4131660,-121.9953531,87,12.53,2.7,256,152,300,1251,60,-438,37.4117392,-121.9950715
180519472,2,9,37.4131772,-121.9953527,87,12.55,1.2,256,152,300,1255,27,-440,37.4117392,-121.9950715
180620236,2,10,37.4131883,-121.9953526,88,12.59,0.4,239,152,301,1259,10,-434,37.4117392,-121.9950715
180720873,2,10,37.4131994,-121.9953530,88,12.45,358.6,239,152,301,1245,-28,-459,37.4117392,-121.9950715
180821434,2,10,37.4132102,-121.9953538,89,12.07,356.1,239,152,301,1204,-80,-487,37.4117392,-121.9950715
180909839,2,10,37.4132102,-121.9953538,89,12.07,356.1,239,152,301,1204,-80,-487,37.4117392,-121.9950715
180922490,2,10,37.4132209,-121.9953551,90,11.79,354.4,239,152,301,1173,-114,-550,37.4117392,-121.9950715
181023354,2,10,37.4132311,-121.9953566,90,11.49,353.5,239,152,301,1141,-128,-574,37.4117392,-121.9950715
181124142,2,10,37.4132412,-121.9953583,91,11.72,352.8,239,152,301,1163,-145,-541,37.4117392,-121.9950715
181204559,2,10,37.4132514,-121.9953604,92,11.58,350.5,239,152,301,1142,-190,-562,37.4117392,-121.9950715
181325104,2,10,37.4132614,-121.9953629,92,11.23,348.5,239,152,302,1101,-223,-591,37.4117392,-121.9950715
181406345,2,10,37.4132712,-121.9953657,93,11.37,347.7,239,152,302,1111,-242,-585,37.4117392,-121.9950715
181506628,2,10,37.4132810,-121.9953685,93,11.30,347.3,239,152,302,1102,-248,-574,37.4117392,-121.9950715
181606687,2,10,37.4132907,-121.9953717,94,11.22,345.3,239,152,302,1086,-283,-572,37.4117392,-121.9950715
181707217,2,10,37.4133002,-121.9953754,95,11.36,343.2,239,152,302,1088,-326,-560,37.4117392,-121.9950715
181808287,2,10,37.4133097,-121.9953795,95,11.35,340.8,239,152,303,1072,-372,-534,37.4117392,-121.9950715
181908542,2,10,37.4133191,-121.9953844,96,11.45,337.3,239,152,303,1056,-440,-516,37.4117392,-121.9950715
182009834,2,10,37.4133277,-121.9953907,97,11.13,329.4,239,152,303,959,-565,-495,37.4117392,-121.9950715
182109545,2,10,37.4133346,-121.9953986,97,10.35,315.9,239,152,304,744,-720,-474,37.4117392,-121.9950715
182210377,2,10,37.4133395,-121.9954084,98,10.08,297.6,239,152,304,467,-893,-493,37.4117392,-121.9950715
