t_ms,msp,motor,servo0,servo1,gyro_p,gyro_q,gyro_r,acc_x,acc_y,acc_z,qw,qx,qy,qz,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,tgtpos_n,tgtpos_e,tgtpos_d,rcData0,rcData1,rcData2,rcData3
183992.7740,3.0000,1691.0000,1446.0000,1512.0000,1.0000,3.0000,-13.0000,284.0000,-97.0000,1614.0000,0.1782,-0.1300,-0.0369,0.9747,165.5700,-37.6800,-91.1700,-19.9600,-3.5100,4.6100,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184009.4530,3.0000,1691.0000,1450.0000,1514.0000,8.0000,2.0000,-16.0000,310.0000,-364.0000,1623.0000,0.1802,-0.1301,-0.0365,0.9743,165.5700,-37.6800,-91.1700,-19.9600,-3.5100,4.6100,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184026.1760,3.0000,1691.0000,1448.0000,1516.0000,6.0000,5.0000,-17.0000,341.0000,-416.0000,1843.0000,0.1826,-0.1306,-0.0352,0.9738,165.1100,-37.7300,-91.0900,-20.0500,-3.5200,4.6500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184043.1260,3.0000,1691.0000,1449.0000,1517.0000,8.0000,5.0000,-17.0000,324.0000,-330.0000,1950.0000,0.1851,-0.1308,-0.0340,0.9734,164.6400,-37.7900,-91.0100,-20.1600,-3.5400,4.6800,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184059.7570,3.0000,1691.0000,1447.0000,1517.0000,7.0000,7.0000,-14.0000,274.0000,-261.0000,1853.0000,0.1875,-0.1312,-0.0329,0.9729,164.1800,-37.8500,-90.9300,-20.2500,-3.5600,4.7000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1708.0000
184076.5180,3.0000,1691.0000,1446.0000,1516.0000,3.0000,6.0000,-14.0000,227.0000,-361.0000,1780.0000,0.1896,-0.1316,-0.0315,0.9725,163.7300,-37.9000,-90.8500,-20.3200,-3.5700,4.7300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184093.0830,3.0000,1691.0000,1446.0000,1516.0000,4.0000,6.0000,-10.0000,273.0000,-389.0000,1984.0000,0.1914,-0.1320,-0.0305,0.9721,163.7300,-37.9000,-90.8500,-20.3200,-3.5700,4.7300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184109.7650,3.0000,1689.0000,1448.0000,1518.0000,8.0000,6.0000,-7.0000,289.0000,-612.0000,1881.0000,0.1926,-0.1324,-0.0295,0.9719,163.3000,-37.9500,-90.7700,-20.3700,-3.5800,4.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1706.0000
184126.3420,3.0000,1689.0000,1448.0000,1518.0000,7.0000,5.0000,-2.0000,308.0000,-617.0000,1992.0000,0.1933,-0.1333,-0.0283,0.9716,162.8500,-38.0100,-90.6900,-20.4600,-3.6100,4.7600,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1706.0000
184143.0060,3.0000,1690.0000,1447.0000,1517.0000,5.0000,5.0000,2.0000,223.0000,-375.0000,2188.0000,0.1933,-0.1338,-0.0271,0.9716,162.3800,-38.0700,-90.6100,-20.5500,-3.6500,4.7700,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1710.0000
184159.6680,3.0000,1693.0000,1449.0000,1519.0000,9.0000,5.0000,9.0000,211.0000,-349.0000,2377.0000,0.1925,-0.1344,-0.0262,0.9717,161.9200,-38.1300,-90.5300,-20.6400,-3.6600,4.7600,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1710.0000
184176.3940,3.0000,1693.0000,1450.0000,1518.0000,9.0000,4.0000,12.0000,196.0000,-446.0000,2254.0000,0.1912,-0.1348,-0.0248,0.9719,161.4700,-38.1800,-90.4500,-20.7100,-3.6600,4.7300,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1710.0000
184193.0560,3.0000,1691.0000,1452.0000,1518.0000,11.0000,2.0000,12.0000,190.0000,-360.0000,2015.0000,0.1897,-0.1349,-0.0231,0.9723,161.4700,-38.1800,-90.4500,-20.7100,-3.6600,4.7300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184209.7670,3.0000,1691.0000,1452.0000,1518.0000,11.0000,2.0000,13.0000,208.0000,-277.0000,1946.0000,0.1880,-0.1347,-0.0215,0.9727,161.0300,-38.2400,-90.3600,-20.7600,-3.6700,4.7300,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1708.0000
184226.5020,3.0000,1693.0000,1450.0000,1516.0000,7.0000,2.0000,16.0000,195.0000,-363.0000,2016.0000,0.1862,-0.1350,-0.0203,0.9730,160.5700,-38.3000,-90.2800,-20.8400,-3.6900,4.7400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1710.0000
184243.1610,3.0000,1690.0000,1452.0000,1518.0000,9.0000,2.0000,19.0000,148.0000,-509.0000,1915.0000,0.1839,-0.1350,-0.0186,0.9734,160.1000,-38.3600,-90.2000,-20.9200,-3.7100,4.7500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1707.0000
184259.8020,3.0000,1693.0000,1446.0000,1516.0000,4.0000,4.0000,20.0000,149.0000,-446.0000,1729.0000,0.1814,-0.1355,-0.0180,0.9739,159.6400,-38.4200,-90.1100,-20.9800,-3.7400,4.7700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1710.0000
184276.5880,3.0000,1691.0000,1446.0000,1514.0000,2.0000,2.0000,19.0000,150.0000,-276.0000,1641.0000,0.1787,-0.1359,-0.0181,0.9743,159.1900,-38.4800,-90.0300,-21.0200,-3.7600,4.7900,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1708.0000
184293.3930,3.0000,1691.0000,1448.0000,1516.0000,5.0000,2.0000,20.0000,203.0000,-326.0000,1571.0000,0.1762,-0.1361,-0.0182,0.9747,159.1900,-38.4800,-90.0300,-21.0200,-3.7600,4.7900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1708.0000
184310.2180,3.0000,1692.0000,1435.0000,1503.0000,-21.0000,2.0000,15.0000,221.0000,-380.0000,1612.0000,0.1737,-0.1366,-0.0195,0.9751,158.7600,-38.5300,-89.9500,-21.0500,-3.7700,4.8400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1710.0000
184326.7610,3.0000,1691.0000,1432.0000,1500.0000,-23.0000,3.0000,11.0000,164.0000,-171.0000,1802.0000,0.1713,-0.1378,-0.0223,0.9753,158.3000,-38.6000,-89.8600,-21.1200,-3.8000,4.8900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1708.0000
184343.4420,3.0000,1690.0000,1436.0000,1504.0000,-17.0000,3.0000,8.0000,148.0000,-136.0000,1880.0000,0.1697,-0.1388,-0.0255,0.9753,157.8200,-38.6600,-89.7700,-21.2100,-3.8200,4.9200,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1707.0000
184360.1540,3.0000,1690.0000,1438.0000,1508.0000,-12.0000,4.0000,0.0000,208.0000,-211.0000,1974.0000,0.1689,-0.1399,-0.0282,0.9753,157.3600,-38.7300,-89.6900,-21.2800,-3.8400,4.9300,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1708.0000
184376.7530,3.0000,1690.0000,1441.0000,1511.0000,-10.0000,3.0000,-9.0000,101.0000,80.0000,1947.0000,0.1695,-0.1403,-0.0296,0.9750,157.3600,-38.7300,-89.6900,-21.2800,-3.8400,4.9300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1706.0000
184393.4690,3.0000,1689.0000,1446.0000,1514.0000,-2.0000,3.0000,-16.0000,87.0000,97.0000,1841.0000,0.1713,-0.1406,-0.0303,0.9747,156.9100,-38.7900,-89.6000,-21.3400,-3.8400,4.9400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1706.0000
184410.3410,3.0000,1691.0000,1447.0000,1515.0000,1.0000,3.0000,-19.0000,77.0000,-6.0000,1692.0000,0.1740,-0.1407,-0.0302,0.9742,156.4700,-38.8500,-89.5100,-21.3800,-3.8300,4.9500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1708.0000
184427.0730,3.0000,1693.0000,1446.0000,1516.0000,4.0000,3.0000,-23.0000,66.0000,-90.0000,1528.0000,0.1772,-0.1411,-0.0303,0.9735,156.0000,-38.9200,-89.4200,-21.4400,-3.8300,4.9900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1710.0000
184443.8570,3.0000,1690.0000,1449.0000,1517.0000,7.0000,2.0000,-28.0000,29.0000,-157.0000,1438.0000,0.1809,-0.1411,-0.0292,0.9729,155.5200,-38.9800,-89.3300,-21.5000,-3.8400,5.0300,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1707.0000
184460.4510,3.0000,1689.0000,1447.0000,1517.0000,5.0000,3.0000,-28.0000,20.0000,-166.0000,1626.0000,0.1847,-0.1410,-0.0280,0.9722,155.0700,-39.0500,-89.2400,-21.5400,-3.8500,5.0900,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1706.0000
184477.0390,3.0000,1689.0000,1446.0000,1518.0000,5.0000,5.0000,-27.0000,57.0000,-166.0000,1820.0000,0.1886,-0.1412,-0.0270,0.9715,155.0700,-39.0500,-89.2400,-21.5400,-3.8500,5.0900,0.0000,0.0000,-0.0000,1498.0000,1500.0000,1500.0000,1706.0000
184493.5800,3.0000,1691.0000,1452.0000,1524.0000,16.0000,5.0000,-23.0000,97.0000,-481.0000,1573.0000,0.1921,-0.1411,-0.0252,0.9709,154.6200,-39.1100,-89.1500,-21.5700,-3.8600,5.1200,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1708.0000
184510.3510,2.0000,1997.0000,1000.0000,1856.0000,21.0000,7.0000,-21.0000,94.0000,-730.0000,1219.0000,0.1955,-0.1409,-0.0213,0.9703,154.1900,-39.1800,-89.0600,-21.5700,-3.9000,5.1600,0.0000,0.0000,-0.0000,1590.0000,1056.0000,1500.0000,1999.0000
184527.4860,2.0000,1998.0000,1000.0000,1856.0000,14.0000,-3.0000,-16.0000,124.0000,-665.0000,1036.0000,0.1982,-0.1412,-0.0183,0.9698,153.7200,-39.2500,-88.9700,-21.6100,-3.9700,5.2300,0.0000,0.0000,-0.0000,1590.0000,1056.0000,1500.0000,1999.0000
184544.3080,2.0000,1998.0000,1000.0000,1856.0000,10.0000,-33.0000,-16.0000,213.0000,-499.0000,410.0000,0.2006,-0.1388,-0.0167,0.9696,153.2500,-39.3200,-88.8800,-21.6400,-4.0300,5.3300,0.0000,0.0000,-0.0000,1590.0000,1056.0000,1500.0000,1999.0000
184561.0570,2.0000,1998.0000,1000.0000,1856.0000,6.0000,-83.0000,-15.0000,229.0000,-557.0000,150.0000,0.2028,-0.1305,-0.0174,0.9703,152.7800,-39.3900,-88.7800,-21.6600,-4.0800,5.4900,0.0000,0.0000,-0.0000,1590.0000,1056.0000,1500.0000,1999.0000
184578.0520,2.0000,1998.0000,1000.0000,1856.0000,19.0000,-130.0000,-17.0000,112.0000,-726.0000,901.0000,0.2050,-0.1154,-0.0189,0.9718,152.7800,-39.3900,-88.7800,-21.6600,-4.0800,5.4900,0.0000,0.0000,-0.0000,1590.0000,1056.0000,1500.0000,1999.0000
184594.5930,2.0000,2000.0000,1000.0000,1662.0000,27.0000,-180.0000,-19.0000,242.0000,-816.0000,3617.0000,0.2074,-0.0923,-0.0207,0.9737,152.3400,-39.4500,-88.6800,-21.6400,-4.1300,5.6600,0.0000,0.0000,-0.0000,1766.0000,1073.0000,1500.0000,2000.0000
184611.1780,2.0000,2000.0000,1000.0000,1662.0000,39.0000,-210.0000,-19.0000,598.0000,-942.0000,6550.0000,0.2100,-0.0630,-0.0223,0.9754,151.9100,-39.5200,-88.5800,-21.6500,-4.1900,5.6100,0.0000,0.0000,-0.0000,1766.0000,1073.0000,1500.0000,2000.0000
184628.0250,2.0000,2000.0000,1000.0000,1662.0000,53.0000,-218.0000,-20.0000,1253.0000,-1003.0000,9513.0000,0.2127,-0.0309,-0.0227,0.9764,151.4100,-39.5900,-88.4700,-21.7800,-4.2800,5.2500,0.0000,0.0000,-0.0000,1766.0000,1073.0000,1500.0000,2000.0000
184644.9880,2.0000,2000.0000,1000.0000,1662.0000,62.0000,-214.0000,-18.0000,1583.0000,-1253.0000,12073.0000,0.2149,0.0024,-0.0212,0.9764,150.9300,-39.6700,-88.3700,-21.9200,-4.3800,4.5700,0.0000,0.0000,-0.0000,1766.0000,1073.0000,1500.0000,2000.0000
184661.8390,2.0000,2000.0000,1000.0000,1662.0000,64.0000,-199.0000,-16.0000,1727.0000,-1457.0000,13263.0000,0.2166,0.0342,-0.0184,0.9755,150.9300,-39.6700,-88.3700,-21.9200,-4.3800,4.5700,0.0000,0.0000,-0.0000,1766.0000,1073.0000,1500.0000,2000.0000
184678.8080,2.0000,2000.0000,1000.0000,1662.0000,56.0000,-177.0000,-18.0000,1740.0000,-1425.0000,13908.0000,0.2182,0.0633,-0.0160,0.9737,150.4500,-39.7500,-88.2800,-21.9600,-4.4800,3.6300,0.0000,0.0000,-0.0000,1766.0000,1073.0000,1500.0000,2000.0000
184695.5870,2.0000,2000.0000,1457.0000,2000.0000,47.0000,-150.0000,-21.0000,1658.0000,-1498.0000,14017.0000,0.2202,0.0880,-0.0136,0.9714,150.0100,-39.8200,-88.2000,-21.8900,-4.5700,2.5900,0.0000,0.0000,-0.0000,1088.0000,1046.0000,1500.0000,2000.0000
184712.5890,2.0000,2000.0000,1458.0000,2000.0000,34.0000,-115.0000,-23.0000,1510.0000,-1594.0000,13546.0000,0.2227,0.1082,-0.0118,0.9688,149.5900,-39.9000,-88.1500,-21.7200,-4.6300,1.5100,0.0000,0.0000,-0.0000,1088.0000,1046.0000,1500.0000,2000.0000
184729.3220,2.0000,2000.0000,1458.0000,2000.0000,30.0000,-81.0000,-25.0000,1329.0000,-1465.0000,12328.0000,0.2257,0.1232,-0.0100,0.9663,149.1200,-39.9900,-88.1100,-21.5500,-4.7300,0.4500,0.0000,0.0000,-0.0000,1088.0000,1046.0000,1500.0000,2000.0000
184746.2510,2.0000,2000.0000,1458.0000,2000.0000,2.0000,-62.0000,-21.0000,1218.0000,-1254.0000,11163.0000,0.2288,0.1340,-0.0096,0.9642,148.6500,-40.0800,-88.0900,-21.3800,-4.8100,-0.4500,0.0000,0.0000,-0.0000,1088.0000,1046.0000,1500.0000,2000.0000
184762.8850,2.0000,2000.0000,1458.0000,2000.0000,-44.0000,-48.0000,-15.0000,1064.0000,-930.0000,10344.0000,0.2319,0.1410,-0.0141,0.9624,148.6500,-40.0800,-88.0900,-21.3800,-4.8100,-0.4500,0.0000,0.0000,-0.0000,1088.0000,1046.0000,1500.0000,2000.0000
184779.7240,2.0000,2000.0000,1458.0000,2000.0000,-81.0000,-44.0000,-3.0000,1004.0000,-903.0000,9162.0000,0.2345,0.1452,-0.0247,0.9609,148.2100,-40.1700,-88.0900,-21.2100,-4.8500,-1.2600,0.0000,0.0000,-0.0000,1088.0000,1046.0000,1500.0000,2000.0000
184796.5370,2.0000,2000.0000,1000.0000,1606.0000,-103.0000,-48.0000,9.0000,1098.0000,-1068.0000,8366.0000,0.2360,0.1484,-0.0395,0.9595,147.7800,-40.2600,-88.1100,-21.0500,-4.8500,-1.9400,0.0000,0.0000,-0.0000,1815.0000,1080.0000,1500.0000,2000.0000
184813.2610,2.0000,2000.0000,1000.0000,1606.0000,-101.0000,-57.0000,15.0000,1171.0000,-887.0000,7709.0000,0.2364,0.1519,-0.0564,0.9580,147.3700,-40.3400,-88.1300,-20.9200,-4.8500,-2.5200,0.0000,0.0000,-0.0000,1815.0000,1080.0000,1500.0000,2000.0000
184830.0170,2.0000,2000.0000,1000.0000,1606.0000,-67.0000,-74.0000,13.0000,1026.0000,-813.0000,7292.0000,0.2361,0.1581,-0.0711,0.9561,146.9100,-40.4300,-88.1700,-20.8600,-4.8100,-3.0300,0.0000,0.0000,-0.0000,1815.0000,1080.0000,1500.0000,2000.0000
184846.8480,2.0000,2000.0000,1000.0000,1606.0000,-16.0000,-96.0000,0.0000,848.0000,-937.0000,6992.0000,0.2355,0.1688,-0.0799,0.9538,146.4600,-40.5300,-88.2100,-20.7800,-4.7400,-3.4800,0.0000,0.0000,-0.0000,1815.0000,1080.0000,1500.0000,2000.0000
184863.5490,2.0000,2000.0000,1000.0000,1606.0000,28.0000,-116.0000,-10.0000,716.0000,-814.0000,6992.0000,0.2349,0.1840,-0.0822,0.9509,146.4600,-40.5300,-88.2100,-20.7800,-4.7400,-3.4800,0.0000,0.0000,-0.0000,1815.0000,1080.0000,1500.0000,2000.0000
184880.4540,2.0000,2000.0000,1067.0000,1927.0000,52.0000,-125.0000,-19.0000,1095.0000,-867.0000,7752.0000,0.2347,0.2026,-0.0802,0.9473,146.0200,-40.6100,-88.2500,-20.6600,-4.6500,-3.9000,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184897.4190,2.0000,2000.0000,1383.0000,2000.0000,65.0000,-137.0000,-27.0000,1256.0000,-808.0000,8453.0000,0.2349,0.2232,-0.0757,0.9430,145.6100,-40.6900,-88.3100,-20.5200,-4.5600,-4.3500,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184914.4640,2.0000,2000.0000,1383.0000,2000.0000,48.0000,-139.0000,-27.0000,1255.0000,-819.0000,8859.0000,0.2356,0.2451,-0.0714,0.9377,145.2100,-40.7700,-88.3700,-20.3200,-4.4600,-4.8900,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184931.2730,2.0000,2000.0000,1383.0000,2000.0000,-2.0000,-137.0000,-21.0000,1519.0000,-671.0000,9600.0000,0.2372,0.2653,-0.0722,0.9317,144.7700,-40.8600,-88.4500,-20.0700,-4.3400,-5.4700,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184948.3750,2.0000,2000.0000,1383.0000,2000.0000,-58.0000,-138.0000,-12.0000,1583.0000,-949.0000,10063.0000,0.2395,0.2836,-0.0810,0.9250,144.3500,-40.9400,-88.5300,-19.7700,-4.2000,-6.1000,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184965.4170,2.0000,2000.0000,1383.0000,2000.0000,-92.0000,-139.0000,-3.0000,1584.0000,-1154.0000,10342.0000,0.2422,0.3001,-0.0964,0.9176,144.3500,-40.9400,-88.5300,-19.7700,-4.2000,-6.1000,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184981.8920,2.0000,2000.0000,1383.0000,2000.0000,-105.0000,-133.0000,3.0000,1627.0000,-1256.0000,10575.0000,0.2446,0.3145,-0.1142,0.9101,143.9400,-41.0100,-88.6300,-19.4200,-4.0400,-6.7500,0.0000,0.0000,-0.0000,1175.0000,1058.0000,1500.0000,2000.0000
184998.6290,2.0000,2000.0000,1000.0000,1489.0000,-112.0000,-124.0000,9.0000,1619.0000,-1232.0000,10563.0000,0.2470,0.3273,-0.1339,0.9022,143.5600,-41.0800,-88.7300,-19.0300,-3.8500,-7.3900,0.0000,0.0000,-0.0000,1886.0000,1127.0000,1500.0000,2000.0000
185015.1440,2.0000,2000.0000,1000.0000,1488.0000,-116.0000,-114.0000,12.0000,1695.0000,-922.0000,10596.0000,0.2493,0.3384,-0.1539,0.8942,143.1900,-41.1400,-88.8500,-18.6300,-3.6100,-8.0200,0.0000,0.0000,-0.0000,1886.0000,1127.0000,1500.0000,2000.0000
185031.9660,2.0000,2000.0000,1000.0000,1488.0000,-100.0000,-114.0000,13.0000,1694.0000,-882.0000,10283.0000,0.2509,0.3489,-0.1732,0.8862,142.7800,-41.2100,-88.9800,-18.2500,-3.3300,-8.6200,0.0000,0.0000,-0.0000,1886.0000,1127.0000,1500.0000,2000.0000
185049.0820,2.0000,2000.0000,1000.0000,1488.0000,-68.0000,-110.0000,8.0000,1593.0000,-1293.0000,10167.0000,0.2514,0.3601,-0.1894,0.8782,142.4000,-41.2700,-89.1200,-17.8800,-3.0400,-9.1900,0.0000,0.0000,-0.0000,1886.0000,1127.0000,1500.0000,2000.0000
185065.6520,2.0000,2000.0000,1000.0000,1488.0000,-28.0000,-104.0000,-1.0000,1625.0000,-1150.0000,10142.0000,0.2507,0.3716,-0.1998,0.8713,142.4000,-41.2700,-89.1200,-17.8800,-3.0400,-9.1900,0.0000,0.0000,-0.0000,1886.0000,1127.0000,1500.0000,2000.0000
185082.5690,2.0000,1998.0000,1000.0000,1509.0000,17.0000,-95.0000,-11.0000,1616.0000,-982.0000,9646.0000,0.2492,0.3844,-0.2037,0.8652,142.0300,-41.3300,-89.2700,-17.5000,-2.7500,-9.7200,0.0000,0.0000,-0.0000,1867.0000,1124.0000,1500.0000,1999.0000
185099.2160,2.0000,1998.0000,1000.0000,1510.0000,51.0000,-87.0000,-21.0000,1516.0000,-821.0000,9166.0000,0.2470,0.3976,-0.2019,0.8603,141.6800,-41.3700,-89.4300,-17.1400,-2.4600,-10.2000,0.0000,0.0000,-0.0000,1867.0000,1124.0000,1500.0000,1999.0000
185115.7360,2.0000,1998.0000,1000.0000,1510.0000,75.0000,-82.0000,-28.0000,1492.0000,-769.0000,8636.0000,0.2444,0.4110,-0.1957,0.8562,141.3400,-41.4100,-89.6000,-16.8000,-2.2000,-10.6200,0.0000,0.0000,-0.0000,1867.0000,1124.0000,1500.0000,1999.0000
185132.5470,2.0000,1998.0000,1000.0000,1510.0000,89.0000,-79.0000,-38.0000,1388.0000,-673.0000,7938.0000,0.2418,0.4245,-0.1863,0.8524,140.9700,-41.4600,-89.7800,-16.4100,-1.9300,-10.9900,0.0000,0.0000,-0.0000,1867.0000,1124.0000,1500.0000,1999.0000
185149.7500,2.0000,1998.0000,1000.0000,1510.0000,101.0000,-75.0000,-44.0000,1374.0000,-922.0000,7481.0000,0.2389,0.4389,-0.1742,0.8485,140.6200,-41.4900,-89.9700,-16.0500,-1.7400,-11.2900,0.0000,0.0000,-0.0000,1867.0000,1124.0000,1500.0000,1999.0000
185166.5440,2.0000,1998.0000,1000.0000,1510.0000,109.0000,-73.0000,-47.0000,1494.0000,-755.0000,7113.0000,0.2360,0.4526,-0.1605,0.8448,140.6200,-41.4900,-89.9700,-16.0500,-1.7400,-11.2900,0.0000,0.0000,-0.0000,1867.0000,1124.0000,1500.0000,1999.0000
