t_ms,msp,motor,servo0,servo1,gyro_p,gyro_q,gyro_r,acc_x,acc_y,acc_z,qw,qx,qy,qz,pos_n,pos_e,pos_d,vel_n,vel_e,vel_d,tgtpos_n,tgtpos_e,tgtpos_d,rcData0,rcData1,rcData2,rcData3
194066.9430,3.0000,1606.0000,1500.0000,1500.0000,-54.0000,18.0000,47.0000,-286.0000,24.0000,674.0000,0.1935,0.2048,0.3407,-0.8970,116.0600,-47.9000,-84.6600,-22.7300,14.2600,6.3200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194083.6840,3.0000,1606.0000,1500.0000,1500.0000,-46.0000,17.0000,44.0000,-183.0000,-57.0000,614.0000,0.2002,0.2078,0.3465,-0.8926,115.6200,-47.6000,-84.5500,-22.6600,14.3000,6.4400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194100.2070,3.0000,1604.0000,1500.0000,1500.0000,-37.0000,16.0000,40.0000,-246.0000,16.0000,745.0000,0.2061,0.2107,0.3510,-0.8888,115.1500,-47.2700,-84.4400,-22.6500,14.3600,6.5700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1626.0000
194116.8160,3.0000,1605.0000,1500.0000,1500.0000,-40.0000,17.0000,36.0000,-279.0000,137.0000,847.0000,0.2112,0.2138,0.3552,-0.8852,114.6900,-46.9500,-84.3200,-22.6200,14.4300,6.6800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194133.4140,3.0000,1606.0000,1500.0000,1500.0000,-38.0000,17.0000,32.0000,-334.0000,117.0000,18.0000,0.2157,0.2166,0.3597,-0.8816,114.6900,-46.9500,-84.3200,-22.6200,14.4300,6.6800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194149.9800,3.0000,1606.0000,1500.0000,1500.0000,-37.0000,21.0000,31.0000,-333.0000,27.0000,-798.0000,0.2199,0.2195,0.3639,-0.8781,114.2400,-46.6300,-84.2100,-22.5700,14.4700,6.8200,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194166.6480,3.0000,1606.0000,1500.0000,1500.0000,-26.0000,21.0000,30.0000,-276.0000,-110.0000,-1807.0000,0.2238,0.2226,0.3678,-0.8747,113.7900,-46.3200,-84.0900,-22.4800,14.4200,7.0100,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194183.1810,3.0000,1608.0000,1500.0000,1500.0000,-26.0000,21.0000,28.0000,-275.0000,145.0000,-2410.0000,0.2273,0.2259,0.3710,-0.8716,113.3600,-46.0200,-83.9800,-22.3900,14.2900,7.2500,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1630.0000
194199.8170,3.0000,1606.0000,1500.0000,1500.0000,-17.0000,17.0000,24.0000,-323.0000,296.0000,-2717.0000,0.2303,0.2289,0.3734,-0.8690,112.9000,-45.6900,-83.8500,-22.3100,14.1400,7.5400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194216.4000,3.0000,1606.0000,1500.0000,1500.0000,-14.0000,12.0000,17.0000,-348.0000,464.0000,-2838.0000,0.2324,0.2315,0.3754,-0.8669,112.4400,-45.3800,-83.7300,-22.2000,13.9800,7.8500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194232.9290,3.0000,1604.0000,1500.0000,1500.0000,-11.0000,8.0000,7.0000,-330.0000,552.0000,-2565.0000,0.2335,0.2332,0.3777,-0.8651,112.4400,-45.3800,-83.7300,-22.2000,13.9800,7.8500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1626.0000
194249.6030,3.0000,1606.0000,1500.0000,1500.0000,-18.0000,6.0000,-2.0000,-269.0000,458.0000,-1953.0000,0.2335,0.2338,0.3807,-0.8636,112.0000,-45.0700,-83.6000,-22.0800,13.8400,8.1400,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194266.2700,3.0000,1606.0000,1500.0000,1500.0000,-27.0000,7.0000,-7.0000,-285.0000,282.0000,-1359.0000,0.2332,0.2335,0.3842,-0.8622,111.5800,-44.7800,-83.4700,-21.9700,13.7300,8.4100,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194283.1170,3.0000,1606.0000,1500.0000,1500.0000,-29.0000,9.0000,-10.0000,-358.0000,67.0000,-745.0000,0.2326,0.2331,0.3884,-0.8606,111.1500,-44.4900,-83.3300,-21.8900,13.6700,8.6500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194299.7650,3.0000,1606.0000,1500.0000,1500.0000,-33.0000,13.0000,-11.0000,-306.0000,40.0000,-481.0000,0.2317,0.2329,0.3929,-0.8589,110.7000,-44.1700,-83.1900,-21.8600,13.6700,8.8500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194316.4210,3.0000,1606.0000,1500.0000,1500.0000,-35.0000,13.0000,-10.0000,-227.0000,-99.0000,-585.0000,0.2309,0.2326,0.3979,-0.8569,110.7000,-44.1700,-83.1900,-21.8600,13.6700,8.8500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194333.1730,3.0000,1606.0000,1500.0000,1500.0000,-30.0000,16.0000,-5.0000,-328.0000,-202.0000,-633.0000,0.2301,0.2331,0.4028,-0.8547,110.2500,-43.8700,-83.0400,-21.8300,13.6700,9.0400,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194349.9630,3.0000,1606.0000,1500.0000,1500.0000,-27.0000,17.0000,3.0000,-335.0000,-395.0000,-752.0000,0.2301,0.2340,0.4071,-0.8524,109.8200,-43.5700,-82.8900,-21.8000,13.6500,9.2200,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194366.6910,3.0000,1606.0000,1500.0000,1500.0000,-24.0000,16.0000,10.0000,-361.0000,-404.0000,-528.0000,0.2309,0.2354,0.4107,-0.8501,109.3900,-43.2800,-82.7400,-21.7700,13.5900,9.3900,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194383.3220,3.0000,1606.0000,1500.0000,1500.0000,-26.0000,17.0000,16.0000,-412.0000,-376.0000,-164.0000,0.2323,0.2371,0.4139,-0.8476,108.9700,-42.9900,-82.5800,-21.7400,13.5500,9.5500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194400.0300,3.0000,1606.0000,1500.0000,1500.0000,-27.0000,19.0000,22.0000,-373.0000,-375.0000,-43.0000,0.2343,0.2385,0.4170,-0.8452,108.5200,-42.6900,-82.4200,-21.7300,13.5400,9.7000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194416.6530,3.0000,1606.0000,1500.0000,1500.0000,-26.0000,18.0000,26.0000,-353.0000,-228.0000,-158.0000,0.2367,0.2402,0.4198,-0.8426,108.5200,-42.6900,-82.4200,-21.7300,13.5400,9.7000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194433.2450,3.0000,1606.0000,1500.0000,1500.0000,-21.0000,19.0000,28.0000,-436.0000,-145.0000,-257.0000,0.2392,0.2425,0.4225,-0.8399,108.0800,-42.3900,-82.2500,-21.7100,13.5200,9.8500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194449.8870,3.0000,1606.0000,1500.0000,1500.0000,-20.0000,21.0000,28.0000,-420.0000,-27.0000,-273.0000,0.2419,0.2451,0.4250,-0.8371,107.6500,-42.1000,-82.0800,-21.6700,13.4900,10.0000,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194466.4580,3.0000,1606.0000,1500.0000,1500.0000,-14.0000,20.0000,27.0000,-372.0000,21.0000,-810.0000,0.2442,0.2481,0.4270,-0.8346,107.2400,-41.8200,-81.9100,-21.6100,13.4600,10.1700,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194483.0810,3.0000,1606.0000,1500.0000,1500.0000,-17.0000,20.0000,25.0000,-376.0000,83.0000,-1231.0000,0.2462,0.2510,0.4292,-0.8319,106.8200,-41.5400,-81.7300,-21.5400,13.3800,10.3800,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194499.5150,3.0000,1606.0000,1500.0000,1500.0000,-19.0000,20.0000,24.0000,-373.0000,-7.0000,-1262.0000,0.2482,0.2536,0.4318,-0.8292,106.3800,-41.2400,-81.5500,-21.5000,13.2800,10.5900,0.0000,0.0000,-0.0000,1500.0000,1498.0000,1500.0000,1628.0000
194516.1280,3.0000,1606.0000,1500.0000,1500.0000,-22.0000,19.0000,22.0000,-493.0000,30.0000,-1029.0000,0.2501,0.2562,0.4345,-0.8264,106.3800,-41.2400,-81.5500,-21.5000,13.2800,10.5900,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194532.7930,3.0000,1606.0000,1500.0000,1500.0000,-24.0000,20.0000,20.0000,-468.0000,72.0000,-748.0000,0.2518,0.2589,0.4374,-0.8235,105.9400,-40.9500,-81.3700,-21.4500,13.1900,10.7800,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194549.5310,3.0000,1606.0000,1500.0000,1500.0000,-27.0000,21.0000,18.0000,-462.0000,28.0000,-664.0000,0.2535,0.2612,0.4406,-0.8206,105.5200,-40.6700,-81.1800,-21.3900,13.1200,10.9700,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194566.0540,3.0000,1604.0000,1500.0000,1500.0000,-31.0000,21.0000,16.0000,-491.0000,27.0000,-635.0000,0.2550,0.2632,0.4443,-0.8175,105.1100,-40.4000,-80.9900,-21.3200,13.0600,11.1500,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1626.0000
194582.8700,3.0000,1604.0000,1500.0000,1500.0000,-26.0000,21.0000,14.0000,-450.0000,58.0000,-556.0000,0.2562,0.2653,0.4480,-0.8144,104.7000,-40.1300,-80.7900,-21.2700,13.0100,11.3300,0.0000,0.0000,-0.0000,1500.0000,1500.0000,1500.0000,1628.0000
194599.5580,2.0000,1993.0000,1000.0000,1163.0000,-22.0000,21.0000,12.0000,-469.0000,132.0000,-515.0000,0.2572,0.2672,0.4512,-0.8117,104.7000,-40.1300,-80.7900,-21.2700,13.0100,11.3300,0.0000,0.0000,-0.0000,1998.0000,1339.0000,1500.0000,1995.0000
194616.6890,2.0000,1994.0000,1000.0000,1163.0000,-21.0000,26.0000,11.0000,-365.0000,73.0000,-608.0000,0.2576,0.2695,0.4542,-0.8091,104.2500,-39.8400,-80.5900,-21.2400,12.9700,11.5100,0.0000,0.0000,-0.0000,1998.0000,1339.0000,1500.0000,1995.0000
194633.5960,2.0000,1994.0000,1000.0000,1163.0000,1.0000,24.0000,7.0000,-178.0000,-85.0000,-874.0000,0.2572,0.2720,0.4563,-0.8073,103.8300,-39.5600,-80.3800,-21.2000,12.9200,11.7000,0.0000,0.0000,-0.0000,1998.0000,1339.0000,1500.0000,1995.0000
194650.4750,2.0000,1994.0000,1000.0000,1163.0000,95.0000,21.0000,1.0000,-182.0000,-478.0000,-1052.0000,0.2540,0.2759,0.4520,-0.8094,103.4100,-39.2900,-80.1800,-21.1800,12.8500,11.8900,0.0000,0.0000,-0.0000,1998.0000,1339.0000,1500.0000,1995.0000
194667.4470,2.0000,1994.0000,1000.0000,1155.0000,223.0000,37.0000,-12.0000,-378.0000,-366.0000,-1179.0000,0.2447,0.2846,0.4341,-0.8190,103.0100,-39.0200,-79.9700,-21.1600,12.7300,12.0800,0.0000,0.0000,-0.0000,1998.0000,1347.0000,1500.0000,1995.0000
194684.0210,2.0000,1994.0000,1000.0000,1155.0000,336.0000,48.0000,-28.0000,-388.0000,-81.0000,-1553.0000,0.2281,0.2978,0.4024,-0.8351,102.6100,-38.7600,-79.7600,-21.1000,12.6100,12.2700,0.0000,0.0000,-0.0000,1998.0000,1347.0000,1500.0000,1995.0000
194700.6240,2.0000,1994.0000,1000.0000,1155.0000,414.0000,51.0000,-39.0000,-362.0000,-94.0000,-2191.0000,0.2049,0.3136,0.3596,-0.8546,102.6100,-38.7600,-79.7600,-21.1000,12.6100,12.2700,0.0000,0.0000,-0.0000,1998.0000,1347.0000,1500.0000,1995.0000
194717.5200,2.0000,1994.0000,1000.0000,1155.0000,475.0000,57.0000,-41.0000,-352.0000,-150.0000,-2847.0000,0.1765,0.3309,0.3061,-0.8750,102.1700,-38.4700,-79.5500,-21.0400,12.4800,12.5000,0.0000,0.0000,-0.0000,1998.0000,1347.0000,1500.0000,1995.0000
194734.4640,2.0000,1994.0000,1000.0000,1155.0000,509.0000,45.0000,-38.0000,-551.0000,-248.0000,-3464.0000,0.1455,0.3471,0.2452,-0.8935,101.7500,-38.1900,-79.3400,-20.9100,12.3100,12.7600,0.0000,0.0000,-0.0000,1998.0000,1347.0000,1500.0000,1995.0000
194751.2100,2.0000,1994.0000,1000.0000,1155.0000,533.0000,26.0000,-30.0000,-552.0000,-513.0000,-3162.0000,0.1136,0.3604,0.1792,-0.9084,101.3500,-37.9300,-79.1300,-20.7100,12.1400,13.0700,0.0000,0.0000,-0.0000,1998.0000,1347.0000,1500.0000,1995.0000
194768.1790,2.0000,1940.0000,1386.0000,2000.0000,552.0000,15.0000,-19.0000,-209.0000,-691.0000,-1740.0000,0.0810,0.3704,0.1077,-0.9190,100.9700,-37.6800,-78.9200,-20.5300,12.0000,13.3500,0.0000,0.0000,-0.0000,1178.0000,1064.0000,1500.0000,1944.0000
194785.1590,2.0000,1940.0000,1386.0000,2000.0000,568.0000,22.0000,-2.0000,-212.0000,-908.0000,-377.0000,0.0492,0.3782,0.0322,-0.9239,100.5900,-37.4300,-78.7100,-20.4700,11.9300,13.5700,0.0000,0.0000,-0.0000,1178.0000,1064.0000,1500.0000,1944.0000
194802.1100,2.0000,1940.0000,1386.0000,2000.0000,521.0000,27.0000,21.0000,-82.0000,-907.0000,520.0000,0.0206,0.3845,-0.0428,-0.9219,100.5900,-37.4300,-78.7100,-20.4700,11.9300,13.5700,0.0000,0.0000,-0.0000,1178.0000,1064.0000,1500.0000,1944.0000
194819.0210,2.0000,1940.0000,1386.0000,2000.0000,413.0000,22.0000,48.0000,29.0000,-748.0000,900.0000,0.0000,0.3883,-0.1079,-0.9152,100.1600,-37.1500,-78.4800,-20.5400,11.8800,13.7200,0.0000,0.0000,-0.0000,1178.0000,1064.0000,1500.0000,1944.0000
194835.9920,2.0000,1940.0000,1386.0000,2000.0000,270.0000,5.0000,80.0000,387.0000,-740.0000,596.0000,-0.0094,0.3888,-0.1570,-0.9078,99.7500,-36.8900,-78.2500,-20.6400,11.8200,13.8800,0.0000,0.0000,-0.0000,1178.0000,1064.0000,1500.0000,1944.0000
194853.0150,2.0000,1940.0000,1386.0000,2000.0000,122.0000,-45.0000,112.0000,286.0000,-866.0000,-29.0000,-0.0071,0.3837,-0.1879,-0.9041,99.3600,-36.6400,-78.0200,-20.7200,11.7600,14.0800,0.0000,0.0000,-0.0000,1178.0000,1064.0000,1500.0000,1944.0000
194870.0400,2.0000,1996.0000,1000.0000,1772.0000,2.0000,-91.0000,136.0000,-400.0000,-556.0000,374.0000,0.0050,0.3708,-0.2024,-0.9064,98.9800,-36.4000,-77.7800,-20.7300,11.7100,14.3200,0.0000,0.0000,-0.0000,1681.0000,1049.0000,1500.0000,1998.0000
194886.6420,2.0000,1997.0000,1000.0000,1772.0000,-70.0000,-137.0000,147.0000,-290.0000,-295.0000,2394.0000,0.0231,0.3517,-0.2047,-0.9132,98.5700,-36.1600,-77.5200,-20.7700,11.6400,14.4700,0.0000,0.0000,-0.0000,1681.0000,1049.0000,1500.0000,1998.0000
194903.4900,2.0000,1997.0000,1000.0000,1772.0000,-84.0000,-186.0000,141.0000,-129.0000,-97.0000,5119.0000,0.0425,0.3249,-0.2016,-0.9230,98.5700,-36.1600,-77.5200,-20.7700,11.6400,14.4700,0.0000,0.0000,-0.0000,1681.0000,1049.0000,1500.0000,1998.0000
194920.1670,2.0000,1997.0000,1000.0000,1772.0000,-68.0000,-223.0000,114.0000,37.0000,358.0000,7926.0000,0.0581,0.2931,-0.1985,-0.9335,98.1300,-35.8900,-77.2600,-21.0000,11.4800,14.4400,0.0000,0.0000,-0.0000,1681.0000,1049.0000,1500.0000,1998.0000
194937.1310,2.0000,1997.0000,1000.0000,1772.0000,-62.0000,-263.0000,67.0000,311.0000,1055.0000,10641.0000,0.0670,0.2563,-0.1950,-0.9443,97.7100,-35.6400,-77.0000,-21.3900,11.2600,14.1500,0.0000,0.0000,-0.0000,1681.0000,1049.0000,1500.0000,1998.0000
194954.1790,2.0000,1997.0000,1000.0000,1772.0000,-58.0000,-270.0000,25.0000,907.0000,1292.0000,13569.0000,0.0683,0.2167,-0.1910,-0.9549,97.3000,-35.4000,-76.7600,-21.8500,11.0200,13.5600,0.0000,0.0000,-0.0000,1681.0000,1049.0000,1500.0000,1998.0000
194970.6140,2.0000,1997.0000,1000.0000,1691.0000,-59.0000,-255.0000,-14.0000,1397.0000,892.0000,16489.0000,0.0639,0.1800,-0.1854,-0.9639,96.8900,-35.1800,-76.5300,-22.3500,10.7100,12.6500,0.0000,0.0000,-0.0000,1789.0000,1057.0000,1500.0000,1999.0000
194987.2180,2.0000,1998.0000,1000.0000,1655.0000,-58.0000,-230.0000,-50.0000,1694.0000,843.0000,18373.0000,0.0550,0.1464,-0.1784,-0.9714,96.4700,-34.9600,-76.3200,-22.8400,10.3300,11.4900,0.0000,0.0000,-0.0000,1789.0000,1057.0000,1500.0000,1999.0000
195004.3860,2.0000,1998.0000,1000.0000,1655.0000,-54.0000,-184.0000,-84.0000,1705.0000,424.0000,19425.0000,0.0413,0.1175,-0.1700,-0.9775,96.4700,-34.9600,-76.3200,-22.8400,10.3300,11.4900,0.0000,0.0000,-0.0000,1789.0000,1057.0000,1500.0000,1999.0000
195021.0310,2.0000,1998.0000,1000.0000,1655.0000,-33.0000,-134.0000,-110.0000,1556.0000,192.0000,18635.0000,0.0249,0.0973,-0.1630,-0.9815,96.0000,-34.7200,-76.1200,-23.2700,9.8900,10.0900,0.0000,0.0000,-0.0000,1789.0000,1057.0000,1500.0000,1999.0000
195037.9600,2.0000,1998.0000,1000.0000,1655.0000,-22.0000,-97.0000,-129.0000,1250.0000,47.0000,17244.0000,0.0055,0.0835,-0.1574,-0.9840,95.5400,-34.5000,-75.9500,-23.5600,9.4600,8.6600,0.0000,0.0000,-0.0000,1789.0000,1057.0000,1500.0000,1999.0000
195054.9990,2.0000,1998.0000,1000.0000,1655.0000,-3.0000,-54.0000,-141.0000,865.0000,-157.0000,15269.0000,-0.0153,0.0762,-0.1540,-0.9850,95.0900,-34.3100,-75.8100,-23.7100,9.0700,7.3500,0.0000,0.0000,-0.0000,1789.0000,1057.0000,1500.0000,1999.0000
195071.7530,2.0000,1997.0000,1000.0000,1772.0000,24.0000,-41.0000,-145.0000,700.0000,-664.0000,13109.0000,-0.0366,0.0727,-0.1535,-0.9848,94.6600,-34.1200,-75.6800,-23.7600,8.7300,6.2300,0.0000,0.0000,-0.0000,1679.0000,1049.0000,1500.0000,1998.0000
195088.3500,2.0000,1997.0000,1000.0000,1774.0000,41.0000,-41.0000,-139.0000,565.0000,-1049.0000,11022.0000,-0.0576,0.0700,-0.1563,-0.9835,94.2100,-33.9400,-75.5700,-23.7600,8.3800,5.3800,0.0000,0.0000,-0.0000,1679.0000,1049.0000,1500.0000,1998.0000
195105.0890,2.0000,1997.0000,1000.0000,1774.0000,68.0000,-54.0000,-128.0000,511.0000,-1275.0000,9627.0000,-0.0777,0.0663,-0.1626,-0.9814,94.2100,-33.9400,-75.5700,-23.7600,8.3800,5.3800,0.0000,0.0000,-0.0000,1679.0000,1049.0000,1500.0000,1998.0000
195121.8150,2.0000,1997.0000,1000.0000,1774.0000,84.0000,-90.0000,-106.0000,346.0000,-1522.0000,8209.0000,-0.0961,0.0581,-0.1716,-0.9787,93.7200,-33.7500,-75.4600,-23.7900,7.9800,4.7500,0.0000,0.0000,-0.0000,1679.0000,1049.0000,1500.0000,1998.0000
195138.6460,2.0000,1997.0000,1000.0000,1774.0000,98.0000,-138.0000,-80.0000,120.0000,-1547.0000,7718.0000,-0.1121,0.0432,-0.1821,-0.9759,93.2500,-33.5800,-75.3700,-23.7300,7.6200,4.2900,0.0000,0.0000,-0.0000,1679.0000,1049.0000,1500.0000,1998.0000
195155.4620,2.0000,1930.0000,1000.0000,1665.0000,109.0000,-181.0000,-56.0000,429.0000,-1574.0000,8996.0000,-0.1260,0.0202,-0.1936,-0.9727,92.8000,-33.4200,-75.2800,-23.6100,7.2800,3.9300,0.0000,0.0000,-0.0000,1788.0000,1049.0000,1500.0000,1935.0000
195171.9640,2.0000,1930.0000,1000.0000,1664.0000,113.0000,-209.0000,-33.0000,764.0000,-1689.0000,11260.0000,-0.1372,-0.0079,-0.2054,-0.9690,92.3700,-33.2700,-75.1900,-23.4600,6.8800,3.4500,0.0000,0.0000,-0.0000,1788.0000,1049.0000,1500.0000,1935.0000
195188.5470,2.0000,1930.0000,1000.0000,1664.0000,120.0000,-222.0000,-14.0000,1116.0000,-1669.0000,13123.0000,-0.1458,-0.0396,-0.2171,-0.9644,91.9200,-33.1300,-75.1100,-23.3200,6.3500,2.7500,0.0000,0.0000,-0.0000,1788.0000,1049.0000,1500.0000,1935.0000
195205.4230,2.0000,1930.0000,1000.0000,1664.0000,128.0000,-220.0000,-1.0000,1359.0000,-1485.0000,14636.0000,-0.1519,-0.0732,-0.2301,-0.9585,91.9200,-33.1300,-75.1100,-23.3200,6.3500,2.7500,0.0000,0.0000,-0.0000,1788.0000,1049.0000,1500.0000,1935.0000
195221.9580,2.0000,1930.0000,1000.0000,1664.0000,123.0000,-205.0000,6.0000,1429.0000,-1192.0000,15701.0000,-0.1557,-0.1050,-0.2429,-0.9517,91.4500,-32.9900,-75.0400,-23.1700,5.7500,1.8900,0.0000,0.0000,-0.0000,1788.0000,1049.0000,1500.0000,1935.0000
